,AI.mean,AI.median,AI.sd,AI_Mod.mean,AI_Mod.median,AI_Mod.sd,DBE.mean,DBE.median,DBE.sd,DBE_O.mean,DBE_O.median,DBE_O.sd,KenMass.mean,KenMass.median,KenMass.sd,KenDef.mean,KenDef.median,KenDef.sd,NOSC.mean,NOSC.median,NOSC.sd,HtoC.mean,HtoC.median,HtoC.sd,OtoC.mean,OtoC.median,OtoC.sd,NtoC.mean,NtoC.median,NtoC.sd,PtoC.mean,PtoC.median,PtoC.sd,NtoP.mean,NtoP.median,NtoP.sd,GFE_0.mean,GFE_0.median,GFE_0.sd,GFE_7.mean,GFE_7.median,GFE_7.sd,GFEperC_0.mean,GFEperC_0.median,GFEperC_0.sd,GFEperC_7.mean,GFEperC_7.median,GFEperC_7.sd,lambdaO2_0.mean,lambdaO2_0.median,lambdaO2_0.sd,lambdaO2_7.mean,lambdaO2_7.median,lambdaO2_7.sd
ECA2_0017_03.a_p1,0.0480721454857222,0,0.151412639838054,0.104690505906956,0,0.179440389390162,6.13187208048868,5,4.62717114199425,-2.75925260510241,-4,5.9754680382854,433.30874245935,426.81121693,110.019657451806,0.332752773966356,0.320258832299913,0.132738689524104,-0.699708368795108,-0.736842105263158,0.518147969226806,1.57138585074092,1.61538461538462,0.350304528469903,0.456623458826823,0.45,0.180727356001398,0.0193730447195068,0,0.0463168214753867,0.0229785335372646,0,0.0277074532916833,0.417546709991877,0,0.635904701573333,1710.05691699605,1668.6,655.371500527705,-3131.40711823754,-3037.53045578491,1003.94788423406,80.2416885106606,81.3,14.767217122964,-148.849431762882,-149.48011234626,7.50846129918832,0.0471236750052623,0.0402755321189089,0.0227585329721221,0.041827992258154,0.0364111442692325,0.0193244285611743
ECA2_0017_04.a_p1,0.0517256469800399,0,0.160139937677315,0.106204434994129,0,0.184124969971218,6.40069444444444,5,4.93119024567198,-2.62118055555556,-4,6.42123593419375,443.775752954138,435.682086770185,115.347457461104,0.340649162264469,0.325621236180723,0.134886128726519,-0.691915891203945,-0.733333333333333,0.513998709894071,1.5642532417698,1.61111111111111,0.351937992277431,0.455502189215991,0.45,0.186099080602936,0.0208324563377471,0,0.0465388382656385,0.0234572244369875,0,0.0276472709299154,0.477168949771689,0,0.700242080049907,1741.41625,1717.35,670.867573950494,-3197.58630468157,-3118.61502779086,1039.65317114108,80.0196028993124,81.2,14.648963231981,-148.758451296873,-149.324770310439,7.40503057907063,0.0463518061169196,0.0399016893404192,0.0225355139909586,0.0411531793152877,0.0358410600823239,0.0190840958385606
ECA2_0017_05.a_p1,0.0528563094464432,0,0.166570743876676,0.10771418764587,0,0.190278409682255,6.43164933135215,5,4.99410367595496,-2.63558692421991,-4,6.53286892226558,442.060486493067,435.713154260815,112.479920421895,0.344101356693131,0.328127548650968,0.136052061111832,-0.687713482940574,-0.727272727272728,0.530395003683929,1.56053766411391,1.60714285714286,0.357253232849417,0.458322229621816,0.450806451612903,0.188505065968078,0.0212083662713601,0,0.0474060009739736,0.0242704635356559,0,0.027758130815608,0.466034755134281,0,0.693868968773427,1735.58959881129,1719,656.281767324764,-3191.08142424939,-3106.25351591625,1012.14142369377,79.8998342638064,81.0272727272727,15.116257604992,-148.716038002701,-149.324770310439,7.65486995136467,0.0462689739291511,0.0395767171356141,0.0225508485838039,0.041034230362655,0.0356761678253541,0.0189248501014289
ECA2_0017_06.a_p1,0.0370398803605053,0,0.142223651184567,0.105071813908581,0,0.180256597727958,5.83870967741935,5,3.80910650490668,-2.9561777236762,-4,4.78991307151882,422.261768504419,416.491312167712,106.728271015857,0.353052028193454,0.324055138331971,0.161629463826627,-0.67749636476645,-0.72,0.538448182340148,1.5551948968126,1.60714285714286,0.346918010693636,0.468979228933943,0.461538461538462,0.165684730552549,0.0167496227488803,0,0.0420607029274788,0.0251016689207132,0,0.0285037645360687,0.356679636835279,0,0.6018511485628,1606.32708460134,1595.1,615.634347538294,-2961.29939446022,-2890.17661242969,893.449221840266,79.6086463958438,80.82,15.3457731966942,-148.865403350578,-149.48011234626,7.4164461753997,0.0492500039262592,0.0429762695226401,0.0223085733218815,0.0435314367603412,0.0388309334154449,0.0183157770234157
ECA2_0017_07.a_p1,0.0437744611796943,0,0.142485740381043,0.109225772271145,0,0.18132062802373,6.0277447483155,5,4.29918282755934,-2.83789139912802,-4,5.3501761138994,425.053070388096,418.391656789742,106.922303841053,0.342235026681493,0.3215758138046,0.14604634647615,-0.658065595896086,-0.705882352941177,0.52421092910343,1.55410679849239,1.60869565217391,0.352518501607218,0.469625591171175,0.461538461538462,0.170485096074358,0.0163455738492629,0,0.0445420970980583,0.0221290524282733,0,0.0278146297925055,0.366223908918406,0,0.57869549992293,1625.63983353151,1595.1,633.253285912082,-3009.18018999728,-2911.06120262669,956.119359534681,79.0548694830384,80.4176470588235,14.9400114794477,-148.489356529512,-149.124984082827,7.40151263174874,0.049471988709617,0.0429762695226401,0.0233103661241833,0.0437721721495165,0.0388034425950114,0.0195274696865693
ECA2_0017_08.a_p1,0.0376111873106754,0,0.130483035534137,0.111657170429786,0,0.174562166263059,6.04122621564482,5,3.82045375904519,-2.90750528541226,-4,4.81288227172387,420.401920557205,416.65334546943,102.847772449537,0.344042844301982,0.324069869402706,0.146328033386044,-0.635623734037318,-0.666666666666667,0.524064446696877,1.53575357068808,1.58333333333333,0.340244810057795,0.477238057487295,0.470588235294118,0.165215518435645,0.016669698911805,0,0.0443392432996861,0.0233710229038098,0,0.0283304629399902,0.351154313487242,0,0.607652340297746,1581.27431289641,1548,598.002561163336,-2948.18647732823,-2888.15351591625,881.302337160482,78.4152764200635,79.3,14.935836730861,-148.200763612016,-148.769855819395,7.46563559319357,0.0500591453669998,0.0441767177389411,0.0222606455980625,0.044254228190192,0.039430927274803,0.0184905988445748
ECA2_0017_09.a_p1,0.0410654145444634,0,0.150801754682856,0.097507691243364,0,0.180296370857618,5.94710211591536,5,4.45878589147481,-2.91582336706532,-4,5.61084987308383,433.695871363381,428.651755671854,109.056053399197,0.348659419643305,0.325469559770966,0.156328612165256,-0.707568962400531,-0.753378378378379,0.546340492980291,1.57832262470823,1.625,0.350912344609136,0.459831713643397,0.45,0.179791748781375,0.0190560607956114,0,0.0449030000113637,0.0244094023447652,0,0.0281310730072762,0.418073485600794,0,0.636053205698384,1687.71568537259,1668.6,635.707241985424,-3086.71346147803,-3006.73814249536,950.725430001019,80.4657154284151,81.7712837837838,15.5707040499383,-149.081749589767,-149.731261274953,7.54206255960452,0.0472415864486261,0.0405243936234406,0.0224971033599805,0.041829763205066,0.0365478283633441,0.0185973746091658
ECA2_0017_10.a_p1,0.0353101242256492,0,0.136251143380696,0.110352481673605,0.027027027027027,0.176455459945428,5.7427797833935,5,3.56025590037038,-2.60649819494585,-3,4.40091486885665,411.937454930937,402.646185897794,110.945970914958,0.36507032158805,0.320258832299913,0.18782489719816,-0.685428644072382,-0.72,0.558464124666383,1.54669147679643,1.58823529411765,0.342312161188455,0.460345300737063,0.458333333333333,0.167624845056264,0.0162233845397976,0,0.0456572375248786,0.0245428074990044,0,0.0292098101276823,0.324543610547667,0,0.665761105974509,1568.6761732852,1541.4,631.531619753792,-2880.87662528671,-2787.3612390088,887.311530469352,79.8347163560629,80.82,15.9162275529919,-148.924966491624,-149.386907124768,7.83387414322656,0.0502686626838291,0.0445587183585526,0.0219869234898965,0.0443981939515771,0.0401645888329686,0.0178452501881042
ECA2_0018_01.a_p1,0.0605263261766525,0,0.14225014669218,0.173588795231856,0.102040816326531,0.197714280150636,7.51648052301825,7,4.38615461384516,-1.8321983110869,-3,5.01269870153579,429.145746995327,423.664362979881,110.839306495575,0.338435958531368,0.325626727003851,0.124802462931825,-0.476993926640834,-0.551724137931035,0.602991290895486,1.41889091789472,1.46153846153846,0.382115053735741,0.475847330242829,0.466666666666667,0.177676715313878,0.0223393737906577,0,0.0617855365886508,0.0173395564845063,0,0.0258464947468556,0.347512038523275,0,0.681674814016033,1561.87755380005,1497.6,644.806537686859,-3034.45786172817,-2974.66892571924,957.486126609024,73.8943269092638,76.0241379310345,17.1852517905214,-145.623062276008,-146.616651507455,8.75695017351917,0.0511045423428985,0.0454238728997606,0.0243255110920732,0.0451924438205021,0.0403466369997228,0.0207796009912574
ECA2_0018_02.a_p1,0.063350543760042,0,0.1536681678816,0.180723741681188,0.111111111111111,0.210997639774306,7.67787913340935,7,4.6477273657774,-1.63939566704675,-2,5.26824867647126,433.010653835426,426.553866689598,112.274218928074,0.342661705530629,0.325954274738478,0.131524229334546,-0.470539506834612,-0.553639846743295,0.620410061527401,1.4035410148786,1.45454545454545,0.385678337424054,0.472144716886628,0.464285714285714,0.179645833565617,0.0197322010625386,0,0.0549437482432825,0.0163641738438192,0,0.0254533401231445,0.442652329749104,0,0.798726424091286,1565.41257126568,1514.1,645.794907646253,-3050.52055422501,-2972.6458292058,966.867867667277,73.7103759447864,76.0787356321839,17.6816867535309,-145.604413768648,-146.517735763941,8.66724262584862,0.0470391050697851,0.0449129375365874,0.212776150179593,0.0390342627097735,0.0399679415743803,0.336191051992149
ECA2_0018_03.a_p1,0.0639831358414504,0,0.14926933065746,0.183122585269928,0.125,0.196811646983894,7.87341380377592,7,4.71888460366507,-1.30981120396162,-2,5.65430543606772,431.022120654871,426.618933901975,109.005122629824,0.336951834998707,0.329154091899937,0.117524770437623,-0.46283137910079,-0.533333333333333,0.579368264578117,1.39673646538305,1.42857142857143,0.370216011938437,0.468800452404913,0.464285714285714,0.182418319709916,0.022313276305192,0,0.0586071575623833,0.0162845100528247,0,0.0254034239215586,0.432352941176471,0,0.855813321098907,1558.74196843083,1500.9,633.11321409397,-3046.48566413552,-2960.92276907447,965.452804994188,73.4906943043725,75.5,16.5119955404763,-145.395660386308,-146.014270121954,8.4086338936587,0.0507313567597341,0.0454238728997605,0.0222629893722011,0.0449068677997457,0.0402770312380208,0.0192402404536888
ECA2_0018_04.a_p1,0.0662781266048569,0,0.155760286001556,0.184517107646613,0.12,0.205419273961742,7.82124500285551,7,4.75314954052973,-1.45259851513421,-2,5.5735233070924,432.199254152539,426.67875965877,110.790391844095,0.335590160106517,0.325409347721177,0.119130430479717,-0.464130730168164,-0.538461538461538,0.600274814217721,1.39497436897115,1.4375,0.383306219569069,0.470274278489453,0.461538461538462,0.182436121406821,0.0199270297820566,0,0.0511051189737106,0.0160370518553375,0,0.0253224188503241,0.453712190650779,0,0.825295313077102,1566.5892061679,1495.95,651.197577326855,-3058.63290099009,-2956.2381243043,979.227421565375,73.5277258097927,75.6461538461538,17.107832205205,-145.484357859082,-146.150625399992,8.34521762207186,0.0506204306713926,0.0457734572745861,0.0223711632480977,0.0447028158420623,0.0404097737536415,0.0189710928095473
ECA2_0018_05.a_p1,0.0693091189739221,0,0.159400253453779,0.18572944215058,0.111111111111111,0.208822363122186,7.83161004431315,7,4.84755847874614,-1.24254062038405,-2,5.69739981936787,432.639902652608,426.67597640844,112.126263580315,0.336800253981811,0.326078367278001,0.118038077176941,-0.44106304690804,-0.5,0.608158153861454,1.3893234756483,1.42857142857143,0.389471356254089,0.471484960383588,0.466666666666667,0.189007222318878,0.0221205916956498,0,0.0549947838729793,0.0158235862548182,0,0.0252800639789001,0.542665388302972,0,0.914193576134404,1531.27568685377,1471.2,662.2517832989,-3008.03566885716,-2905.94586558791,993.894931501211,72.8702968368791,74.55,17.3325073850514,-145.262224139198,-145.983200881946,8.55471459757647,0.0520726719499394,0.0466440358028906,0.023275912156983,0.0459536954167223,0.0415096634217791,0.0199221389414103
ECA2_0018_06.a_p1,0.0660053839159604,0,0.156932900303896,0.183752541046983,0.111111111111111,0.209374966366755,7.71432791728213,7,4.7743637668546,-1.50251107828656,-2,5.44194126944539,433.69254625038,426.662919844405,111.901352813281,0.336628580884593,0.324070365261434,0.125617696921051,-0.459317207206409,-0.533333333333333,0.617398101403126,1.39912769532132,1.44827586206897,0.393548945538329,0.471624283490102,0.464285714285714,0.182225051310426,0.0212610895517848,0,0.0540141573094458,0.0157366215825963,0,0.0252054140679234,0.459302325581395,0,0.81349594494903,1547.16735598227,1491,646.654729706041,-3024.2723192598,-2930.8766488118,960.524479634433,73.3905404053827,75.5,17.5958458899891,-145.367149593247,-146.066848835813,8.62346223034955,0.0511381713311638,0.0460104646007884,0.0225372633679566,0.0451813095771355,0.0406227067597142,0.0192651426410328
ECA2_0018_07.a_p1,0.058158664565781,0,0.142300151822692,0.173557912574717,0.1,0.201494287052046,7.58035207268597,7,4.45201499087361,-1.84241908006814,-3,5.09688976864044,432.838744400292,426.639610678948,111.341609594801,0.337600146525969,0.326084567788712,0.119422087331549,-0.467686820313132,-0.545454545454546,0.60406636126072,1.4128240848928,1.46666666666667,0.381727024834353,0.478124745766195,0.470588235294118,0.17933324233203,0.0211089979206502,0,0.055895328039022,0.0170589592620562,0,0.0255315207392257,0.414758269720102,0,0.758753784632036,1560.79633730835,1499.25,642.849216041231,-3043.07300779106,-2976.69202223269,950.641772343889,73.6290743789243,75.8454545454546,17.2158912959305,-145.562645714731,-146.447476327485,8.53757426673726,0.0508266486762494,0.0457657134738042,0.0228555135776358,0.0449253424896056,0.0403466369997228,0.0195781963695386
ECA2_0018_09.a_p1,0.0698825290006645,0,0.159585552905687,0.182153794929653,0.12,0.202425901035307,7.77297470381044,7,4.88260778326655,-1.02305475504323,-2,6.00230417153252,435.774291476238,429.640541660964,112.899603377943,0.331329557307203,0.321954913067913,0.11552032387753,-0.513748096382877,-0.588235294117647,0.591010487503966,1.41258530915309,1.45,0.380208541213175,0.447877134047201,0.444444444444444,0.186495649321731,0.0226015904224906,0,0.0543142006839271,0.0159227614044003,0,0.0248046468609538,0.57645875251509,0,0.997827012077279,1616.94812680115,1551.3,680.117344718525,-3105.56289490022,-2995.55351591625,1020.47862538296,74.941820746912,77.0647058823529,16.843798893863,-146.020433549356,-146.627868873126,8.40511506519146,0.0494604558076985,0.044176717738941,0.0227242649300575,0.0437748607892778,0.0391290916635489,0.0192265720359849
ECA2_0018_10.a_p1,0.0459803831579644,0,0.121948933750253,0.168466382727509,0.105263157894737,0.187529855096994,7.24591057797165,7,4.06883584899059,-1.65594329334787,-2,4.53656419990137,421.054999253362,416.710807330365,97.6509794831542,0.325953127590314,0.319874190241535,0.106300483090275,-0.488864400724434,-0.571428571428571,0.576889023992992,1.41708759754793,1.46875,0.361819032680204,0.466085464798421,0.461538461538462,0.164266141253193,0.0185962187722159,0,0.0562126235337576,0.0151827939010179,0,0.0253186908558778,0.409961685823755,0,0.863270795787359,1502.31575790622,1440.6,575.26740357529,-2923.45468957119,-2856.08429914013,844.254024783258,74.2326354206464,76.5857142857143,16.4413371838003,-145.862002827447,-146.441121427117,8.23663799789145,0.0513086649220984,0.0474606153324641,0.0202198477260939,0.0454467251684861,0.0420638489185563,0.0173653228019596
ECA2_0019_01.a_p1,0.0448724094100467,0,0.138638502065029,0.126093146492315,0.027027027027027,0.182707992354402,6.84510869565217,6,4.44994701031027,-2.55876358695652,-4,5.54681781468765,440.230824439088,438.381626472079,112.306715194878,0.345422248456776,0.334950074622839,0.134887267312262,-0.602424813199776,-0.666666666666667,0.566963971599244,1.50565350687524,1.56521739130435,0.35548040121292,0.468785860471235,0.46547619047619,0.179555565932348,0.0208493979641517,0,0.0523951840431513,0.0214189495927224,0,0.0268972160852384,0.450282942603072,0,0.686315853396269,1684.67211277174,1655.4,658.886370457356,-3163.843491378,-3081.32273269236,983.733174944531,77.4691071761936,79.3,16.1584731905785,-147.451656409015,-148.377761607952,8.1175090150127,0.0473214831717077,0.0416075599048027,0.0220942301650942,0.0419518688846144,0.0373892899570089,0.0187900716963927
ECA2_0019_02.a_p1,0.0475907896510099,0,0.153094195019341,0.120237313717523,0.0212765957446809,0.186985546616194,6.82336182336182,6,4.62726802300737,-2.46616809116809,-4,5.94412847526711,446.153991435721,440.751140432995,113.825954468577,0.347636413014706,0.33514917473201,0.133153459787506,-0.634033616822615,-0.695652173913044,0.553283266945104,1.5186277480182,1.57692307692308,0.353095688343755,0.457634424605016,0.454545454545455,0.181262076897946,0.0219002866883232,0,0.0505929257719095,0.0216952813381757,0,0.0270242385005006,0.493333333333333,0,0.720222990829453,1733.38653846154,1678.5,681.707261387476,-3226.05501092577,-3135.02273269236,1022.28268844379,78.3699580794445,80.1260869565217,15.7685731079355,-147.831694931035,-148.556997770668,7.94243829720339,0.0462033163438453,0.040208572509174,0.0219041922491668,0.040980459397643,0.0363182108962285,0.0185655674579325
ECA2_0019_04.a_p1,0.0424993507348622,0,0.135757290647153,0.130597294377353,0.032258064516129,0.18577407015608,7.04888123924268,6,4.63647722915019,-2.58209982788296,-4,5.60225103539503,449.17912508628,445.477776628992,112.374846678323,0.343274501773439,0.335105280986397,0.121095914027491,-0.579340979993496,-0.666666666666667,0.588218517898926,1.49065703621478,1.57142857142857,0.364781160954183,0.472486875212478,0.466666666666667,0.179008385307156,0.0190305309939631,0,0.0486886515580324,0.0197786455216184,0,0.026308356466199,0.466198419666374,0,0.703648937345447,1702.72450946644,1662,689.315063635037,-3214.14261600414,-3110.09194946847,1017.5380227428,76.8112179298146,79.3,16.7642277601194,-147.087711425786,-148.14762679094,8.17697644014416,0.0467955957042967,0.0414905795836145,0.0217885194988491,0.0414738714555062,0.0371745660517299,0.0184726258132112
ECA2_0019_05.a_p1,0.0318574331672362,0,0.119208307268316,0.135690154784344,0.0434782608695652,0.181987449674475,6.76456191874694,6,4.07302070826669,-2.8565834557024,-4,4.47109439504282,427.300111946243,426.611319810737,103.483561484002,0.36031677100731,0.336075517436711,0.153279587877914,-0.500589826432129,-0.6,0.625455479072216,1.47014057299098,1.54545454545455,0.371726782785526,0.500598695826435,0.5,0.172611624197061,0.0188330471407444,0,0.0575857480097268,0.0195584018819237,0,0.0268993556893545,0.351851851851852,0,0.618058707650435,1522.39412628488,1494.3,589.821058527105,-2948.56415084887,-2913.08429914013,835.121172459614,74.5668100533157,77.4,17.8254811535581,-146.206010107284,-147.193830621484,8.90635989712606,0.0510683686947994,0.0460104646007884,0.0227468532513155,0.045144454925017,0.0406126000218028,0.0193856673470357
ECA2_0019_07.a_p1,0.0405988245710591,0,0.13668739195509,0.122737288878781,0,0.18668972600968,6.55877192982456,6,4.26636819434576,-2.7890350877193,-4,5.26871289971798,434.896051809717,432.720202203244,107.708919085924,0.341606418130953,0.327406307935945,0.135169158745531,-0.591559688963882,-0.7,0.598363687773277,1.51152055119682,1.59090909090909,0.365091260462595,0.474952808893579,0.466666666666667,0.175984957288676,0.0214977187617763,0,0.0566155358965068,0.0207670805379507,0,0.0267839532506387,0.393513513513513,0,0.650308851932374,1644.22118421053,1619.85,658.968005299385,-3088.52184460165,-3004.71504598191,951.79593601898,77.1594511354706,80.25,17.0533651015384,-147.233114605064,-148.493456995378,8.55647943809339,0.048476704717373,0.0416229712204295,0.0232196464409216,0.0430160030386305,0.0376718243700657,0.0198118651010233
ECA2_0019_08.a_p1,0.0492684314200657,0,0.149930191936178,0.135578976848504,0.0344827586206897,0.197255758965213,6.96989018774353,6,4.61172974746222,-2.43889479277364,-4,5.73756348818198,441.498464383468,436.593044289676,111.606996808648,0.342825611453331,0.333259180200656,0.125302200226459,-0.566458953117972,-0.666666666666667,0.597480279955969,1.4856409511695,1.5625,0.375805358469657,0.473542448539329,0.466666666666667,0.184018711421413,0.0206539069691791,0,0.0532605550392861,0.0202557921796457,0,0.0271444813035788,0.46841155234657,0,0.723770117978442,1653.46695005313,1624.8,666.10668827545,-3131.28531295553,-3035.50735927147,989.408958721495,76.4440801638622,79.3,17.0281879787451,-146.978762819562,-148.054422046834,8.36852419930557,0.0483712484244808,0.0416551544355244,0.0232446808353172,0.0428189918645869,0.0376324982007127,0.0196420690003492
ECA2_0019_09.a_p1,0.0346714367295473,0,0.127294132782639,0.121024714327119,0.0222222222222222,0.179014616295467,6.4222333000997,6,3.95708704134441,-2.90029910269192,-4,4.72527347217092,424.704993954122,420.761035615171,103.847784069386,0.356210059255544,0.333564784117897,0.154038433928494,-0.567742726651121,-0.666666666666667,0.597935257317393,1.50564466027559,1.57142857142857,0.356958319339334,0.488940671349641,0.479130434782609,0.174622656287741,0.0202303160585523,0,0.0573356792266283,0.0222698578475427,0,0.0279806815917576,0.34684147794994,0,0.604348926696133,1561.82123629113,1544.7,603.40624927449,-2964.19634682326,-2903.92276907447,868.76947432113,76.480667709557,79.3,17.0411548335457,-147.156639166288,-148.377761607952,8.5874663056459,0.0503357666807439,0.0447378337404643,0.0231383133634268,0.0445627303996342,0.0398463214060366,0.0196407792986841
ECA2_0019_10.a_p1,0.0341914968130777,0,0.130244472778812,0.10982486847018,0,0.173481831517475,6.18430562725865,6,3.79682901698637,-2.98967475477543,-4,4.70722329887623,425.452947874782,422.65169978892,104.65771619577,0.340558144918987,0.325681850646447,0.137708668115267,-0.602026529628362,-0.666666666666667,0.56534396182632,1.53161940495126,1.58823529411765,0.340274262538598,0.480873935027448,0.473684210526316,0.170693602228423,0.0228609337530512,0,0.0609755955813261,0.0220694062007454,0,0.0276719256081058,0.389162561576355,0,0.674554820124893,1588.14254001033,1561.2,610.850830341649,-2979.17786600939,-2919.69202223269,895.196407135215,77.4577560944083,79.3,16.1123029120501,-147.406830307843,-148.497555384124,8.40407585758953,0.0500133350086454,0.0431984920109282,0.0236348480997512,0.0443842596608002,0.039031142173021,0.0201485271611034
ECA2_0021_01.a_p15,0.0770517743528372,0,0.199692533500598,0.169875565587569,0.0666666666666667,0.23210071160828,7.34140017286085,6,5.80741114025356,-1.52852203975799,-3,7.01504212812674,450.288900178206,432.692751227452,135.82563138086,0.391961300011861,0.347039486534868,0.196151504397507,-0.516243498693592,-0.585365853658536,0.677196931940742,1.45360077860974,1.5,0.443657194615881,0.47292420712644,0.461538461538462,0.215830957536779,0.0267095010839887,0,0.0642794638698235,0.0225803146620838,0,0.0288770804628236,0.409700722394221,0,0.922821766998466,1544.0283059637,1477.8,699.797266719118,-2979.95884473578,-2872.49200404163,1004.47933282279,75.0129397127674,76.9829268292683,19.3001125603111,-146.604460758829,-147.650533458414,9.57596397858704,0.0513567340873497,0.0465255691792375,0.0233748609475765,0.0452062806409789,0.0412447031344115,0.0195124373905438
ECA2_0021_02.a_p15,0.0658498672807013,0,0.171425629552209,0.165972774390419,0.0769230769230769,0.213671356633363,7.05841018884497,6,4.85289902327356,-1.70223978919631,-3,5.88913832115314,425.889988789812,414.673997483947,118.799365605157,0.369837113643484,0.335467834171538,0.178268472094863,-0.494156871757119,-0.571428571428571,0.636967622430371,1.4488459421043,1.48,0.408326512606462,0.479345444745648,0.473684210526316,0.196345497752973,0.02711007578727,0,0.0708584698488242,0.021419946883239,0,0.0284697770461193,0.341490545050056,0,0.824298583294019,1481.08313570487,1427.4,646.794306178227,-2869.06044661398,-2775.63817887746,948.64176631277,74.3834708450779,76.5857142857143,18.1535772392656,-146.192530258159,-147.10511234626,9.25751925978786,0.0536925347035484,0.0482067860585189,0.0250830332928764,0.047318748919056,0.0427939665529725,0.020987151248257
ECA2_0021_03.a_p15,0.0664731355613621,0,0.17159817183719,0.16500494919988,0.0810810810810811,0.209216473648492,7.14080592867068,6,4.93174896167519,-1.64057433997221,-3,6.03362088210245,428.056721026334,416.65334546943,119.239517033298,0.373124877964762,0.339383749262765,0.179810306152343,-0.509213212617321,-0.571428571428571,0.637295494794486,1.44869876426728,1.47619047619048,0.402223664741835,0.475686845937775,0.470588235294118,0.199142522005284,0.0254801116842504,0,0.0686298091435098,0.0219114381502032,0,0.0283117762679406,0.335600907029478,0,0.847418548863062,1512.3844835572,1447.2,666.510521109653,-2916.18167931985,-2812.29202223269,981.411615075084,74.8125765595936,76.5857142857143,18.1629216016428,-146.45861347833,-147.323280791122,9.25244865453294,0.0527073854713834,0.0466892369938035,0.0244424470396561,0.0464101871004155,0.0420348748140433,0.0202907699193773
ECA2_0021_04.a_p15,0.0663521398389389,0,0.172248705254308,0.174506423320662,0.0857142857142857,0.221240671821025,7.09866352201258,6,4.8858875902565,-1.84866352201258,-3,5.55566459976611,420.321663403903,410.743277756617,111.520597379364,0.35831699305848,0.32941990035971,0.167340024189888,-0.476941312403773,-0.545454545454546,0.663552984189884,1.43453374405311,1.47368421052632,0.427849226846167,0.487401403741595,0.476190476190476,0.192955555186783,0.0234999067306846,0,0.0620972906896452,0.0210243511886789,0,0.0286927369821431,0.324074074074074,0,0.740832517105098,1462.8429245283,1420.8,622.465302253778,-2853.11446546202,-2796.52276907447,885.009201098648,73.8928274035075,75.8454545454546,18.9112600494117,-146.020954900163,-146.758026183981,9.3962100573356,0.0536898022737251,0.0484090088839837,0.0238311523871941,0.0472431707756288,0.0427939665529725,0.0199199018429458
ECA2_0021_05.a_p15,0.0698102559602747,0,0.1821391785801,0.174169598310036,0.0833333333333333,0.224170629661778,7.12389770723104,6,5.12723789969294,-1.59435626102293,-3,6.11053916692435,419.758322847103,408.724356746473,116.349149897005,0.368474538517538,0.3335646512175,0.176624152764835,-0.478657780605311,-0.545454545454546,0.648570581528093,1.43477428218968,1.47368421052632,0.424418947532545,0.482717322964481,0.476190476190476,0.197474881484169,0.02445027994723,0,0.0644055671987298,0.0210012970880942,0,0.0283218972300493,0.322247706422018,0,0.790622706879255,1450.21084656085,1386.9,629.461710517818,-2828.09179772898,-2763.44200404163,917.535338359784,73.9417467472514,75.8454545454546,18.4842615735507,-146.099204942178,-146.948016115661,9.30455946559429,0.0544229288841987,0.0488168226609073,0.0244242768841998,0.0479174042438285,0.0433422320818193,0.020481340995707
ECA2_0021_06.a_p15,0.0698999237532682,0,0.178016967338783,0.174451966386524,0.0857142857142857,0.220205272992586,7.34996534996535,6,5.10542359510492,-1.72002772002772,-3,5.94695740617944,428.874449331354,421.650998280381,112.758274983162,0.359554738282425,0.333256419165593,0.163234753382286,-0.486010430080783,-0.557777777777777,0.639165425796271,1.43333890228346,1.47368421052632,0.417874031853943,0.480650998860806,0.473684210526316,0.191498888253518,0.0230794864354945,0,0.0627710685098674,0.0200799531387876,0,0.027541348363979,0.31278748850046,0,0.734353208800846,1512.98565488565,1477.8,633.608600627349,-2944.3321148825,-2867.26892571924,925.17651721189,74.1512972573023,76.1966666666667,18.2162146351937,-146.061691482296,-147.10511234626,9.22536362305654,0.052166578345568,0.0465590375374483,0.0235599289572413,0.045975302355165,0.0413468774767561,0.0198858751279823
ECA2_0021_07.a_p15,0.0640210180292667,0,0.164269444319364,0.186332979225662,0.111111111111111,0.216488492453079,7.70244055068836,7,4.8630065651292,-2.07446808510638,-3,5.53747445571092,428.948154557971,422.56526545174,111.915237544279,0.368572949008171,0.339422525339614,0.157777941529986,-0.345050532572577,-0.4,0.664992998793465,1.37606148960071,1.4,0.406846934781635,0.524373183023673,0.5,0.205731174783194,0.018422613868728,0,0.0555299183271385,0.0170768082654719,0,0.0268954091891984,0.248,0,0.677462142820508,1404.60872966208,1336.5,593.590172992331,-2854.00092678869,-2808.2458292058,863.910482106023,70.1339401783184,71.7,18.9523004656137,-144.297215628181,-144.859260707981,9.36595150120195,0.055354739486631,0.0503250083194549,0.0242217327175702,0.0485787518827225,0.0439828751733889,0.0203930515756392
