,ECA2_0033_01.a_p08,ECA2_0033_02.a_p08,ECA2_0033_03.a_p08,ECA2_0033_04.a_p08,ECA2_0033_05.a_p08,ECA2_0033_06.a_p08,ECA2_0033_08.a_p08,ECA2_0033_09.a_p08,ECA2_0033_10.a_p08
464.119825494137,1,1,1,1,1,1,0,1,1
464.272261999392,0,0,0,1,0,0,0,0,0
464.994609165091,0,0,1,0,0,0,0,0,0
464.996054923197,0,1,0,0,0,0,0,0,0
465.00991875919,0,1,1,0,0,1,1,1,1
465.013372688891,0,1,1,0,0,1,0,1,1
465.031077651473,1,1,1,1,1,1,1,1,1
465.046308776968,1,1,1,0,1,1,1,1,1
465.067432255195,1,1,1,1,1,1,1,1,1
465.078866010941,0,0,1,0,0,0,0,0,0
465.082707860806,1,1,1,0,1,1,1,1,1
465.085995293803,0,0,0,0,0,1,0,0,0
465.095774506997,0,0,0,1,0,0,0,0,0
465.103724532452,1,1,1,1,1,1,1,1,1
465.115897868097,0,1,0,0,0,0,0,0,0
465.11894834484,0,0,0,0,0,0,1,1,0
465.122402287518,1,0,0,0,0,0,0,0,0
465.140219212629,1,1,1,1,1,1,1,1,1
465.170188747429,1,0,0,0,0,0,0,0,0
465.176649942824,1,1,1,1,1,1,0,1,1
465.179794360512,0,1,0,0,0,0,0,0,0
465.205008205616,1,0,1,1,1,0,1,0,1
465.211839636331,0,0,0,1,0,0,0,0,0
465.231429855343,0,0,0,1,0,0,0,0,0
465.24830536141,0,0,0,1,0,0,0,0,0
465.340835315996,0,1,0,0,0,0,1,0,0
466.026519291569,0,1,0,0,1,0,0,1,0
466.04161543466,0,0,1,0,0,0,0,0,0
466.062682062961,1,1,1,0,1,1,1,1,1
466.078021769125,0,0,1,0,0,0,0,0,0
466.98906033008,0,0,1,0,0,1,0,0,0
466.989488644043,0,1,0,0,0,0,0,0,0
466.99264028143,0,1,1,0,0,0,1,1,1
467.010303975284,1,1,1,0,1,1,1,1,1
467.025516219644,1,1,1,0,1,1,1,1,1
467.028847326656,1,1,1,0,1,1,1,1,1
467.046664879621,1,1,1,1,1,1,1,1,1
467.057864556945,0,0,0,0,0,0,0,0,1
467.061940150565,1,1,1,1,1,1,1,1,1
467.065280033426,1,1,1,0,1,1,0,1,1
467.083088723042,1,1,1,1,1,1,1,1,1
467.094411749632,1,1,0,0,0,0,0,1,1
467.098380837223,1,1,1,1,1,1,1,1,1
467.101543432976,0,0,1,0,1,1,0,1,0
467.119488879741,1,1,1,1,1,1,1,1,1
467.134868668465,0,1,1,0,1,1,0,0,1
467.138180840908,1,0,1,1,0,0,0,0,1
467.173052359551,1,0,0,0,0,0,0,0,0
467.184200768427,1,1,1,1,1,1,0,1,1
467.22057257572,1,1,1,1,1,0,0,0,0
468.020759327499,0,1,0,0,0,0,0,0,0
468.042278226909,0,1,0,0,0,0,0,0,0
468.057166084744,0,1,1,0,1,1,0,1,1
468.091450135612,0,0,0,0,0,0,1,0,0
468.114758550199,1,1,1,1,1,1,0,1,1
468.151483875781,0,1,0,0,0,0,0,0,0
468.172468887984,0,0,0,1,0,0,0,0,0
468.208934395445,0,0,1,0,0,0,0,0,0
468.28277959152,0,0,0,1,0,0,0,0,0
468.326579897558,0,1,0,0,0,0,0,0,0
468.975369791432,0,0,0,0,0,0,0,1,0
469.004827809796,1,1,1,0,1,1,1,1,1
469.007905361543,0,0,0,0,0,0,0,1,0
469.008339528444,1,1,1,0,0,1,0,0,0
469.025955901074,1,1,1,1,1,1,1,1,1
469.041251120829,1,1,1,1,1,1,1,1,1
469.04453828502,1,1,1,0,1,1,0,1,1
469.062391950278,1,1,1,1,1,1,1,1,1
469.077654866646,1,1,1,1,1,1,1,1,1
469.080976132017,1,1,1,0,1,1,0,1,1
469.088323776159,0,0,0,1,0,0,0,0,0
469.098788737284,1,1,1,1,1,1,1,1,1
469.114033985502,1,1,1,1,1,1,1,1,1
469.1173567374,1,1,1,1,1,1,0,0,0
469.127129437497,1,1,1,1,1,1,0,1,1
469.129048437215,0,0,0,0,0,0,0,0,1
469.150418287207,1,1,1,1,1,1,0,1,1
469.153695565327,1,1,0,0,1,0,0,0,0
469.163470241374,1,1,1,1,1,1,1,1,1
469.166338138228,0,0,1,0,0,0,0,0,1
469.186708592247,0,1,1,1,0,1,0,0,1
469.18697434269,1,0,0,0,0,0,0,0,0
469.190247111637,1,0,0,1,1,1,0,0,1
469.199879909172,1,1,1,1,1,1,1,1,1
469.23628550232,1,0,1,1,1,1,0,0,0
469.241661409313,0,0,0,1,0,0,0,0,0
469.2667707693,0,0,1,1,0,0,0,0,1
469.283997963011,0,0,0,0,0,0,0,1,0
469.389811776116,0,0,0,1,0,0,0,0,0
470.036437043758,1,1,1,0,1,1,1,1,1
470.04421288949,0,0,0,0,0,1,0,0,0
470.072858066526,1,1,1,0,1,1,1,1,1
470.093997587767,1,1,1,1,1,1,0,1,1
470.109246553721,0,1,0,0,1,0,0,0,0
470.225554732536,1,0,1,1,1,1,1,1,1
470.262007425219,0,0,0,1,0,0,0,0,0
470.298374926267,0,0,0,1,0,0,0,0,0
470.98417764769,0,0,1,0,0,0,0,0,0
471.002731348759,0,1,0,0,0,0,0,0,0
471.00503225951,0,0,0,0,0,0,0,1,1
471.020438898052,1,1,1,1,1,1,1,1,1
471.023895101263,0,1,1,0,1,0,0,0,1
471.041603467768,1,1,1,1,1,1,1,1,1
471.0568865953,1,1,1,1,1,1,1,1,1
471.060230587895,1,1,1,0,1,1,0,1,1
471.068116611971,0,1,0,0,0,0,0,1,0
471.078035727446,1,1,1,1,1,1,1,1,1
471.087740064448,0,0,0,1,0,0,0,0,0
471.093294714313,1,1,1,1,1,1,1,1,1
471.096619819189,1,1,1,0,1,1,0,1,0
471.106379452438,1,1,1,1,1,1,1,0,1
471.114437648015,1,1,1,1,1,1,1,1,1
471.129681131608,1,1,1,1,1,1,1,1,1
471.132924669639,1,0,0,1,1,1,0,0,0
471.166036030497,1,1,1,1,1,1,1,1,1
471.169302318132,1,0,0,0,1,0,0,0,0
471.201071035009,0,0,0,1,0,0,0,0,0
471.202365393279,0,1,0,0,1,1,0,0,1
471.205601783995,0,0,0,0,1,0,0,0,0
471.209645542869,0,0,0,1,0,0,0,1,0
471.2573071196,0,0,0,1,0,0,0,0,0
471.282465730879,1,0,1,1,1,1,0,0,1
472.01589740159,0,1,1,0,0,1,0,1,0
472.052115276682,1,1,1,0,1,1,1,1,1
472.073306104372,0,1,1,0,1,0,0,0,0
472.073656637178,0,0,0,0,0,0,0,1,0
472.124805024001,0,0,0,0,0,0,0,1,0
472.204780293452,0,0,0,1,0,0,0,0,0
472.241253127814,1,0,1,1,1,1,1,1,1
472.277675522153,1,0,0,1,0,0,0,0,0
472.999767985832,1,1,1,0,1,1,1,1,1
473.018461102073,0,0,0,0,0,0,0,0,1
473.020927270628,0,0,0,0,0,0,0,1,1
473.036115198747,1,1,1,1,1,1,1,1,1
473.039408050961,0,1,1,0,1,1,0,1,1
473.049113633371,0,0,0,1,0,0,0,0,0
473.057226077958,1,1,1,1,1,1,1,1,1
473.072512021629,1,1,1,1,1,1,1,1,1
473.075415895173,0,1,0,0,0,0,0,1,0
473.075851909504,0,0,1,0,0,1,0,0,0
473.083784167287,0,0,0,0,0,0,0,1,0
473.085574637359,1,0,0,1,0,0,0,0,1
473.093654028881,1,1,1,1,1,1,1,1,1
473.10896169189,1,1,1,1,1,1,1,1,1
473.112193553211,1,0,1,0,0,1,0,0,1
473.112478856339,0,1,0,0,0,0,0,0,0
473.178439197012,0,0,0,1,0,0,0,0,0
473.181653407115,1,1,1,1,1,1,1,1,1
473.184802623542,0,1,0,0,0,0,0,0,0
473.217995685962,1,1,1,1,1,1,1,1,1
473.221007898315,0,1,0,0,0,0,0,0,0
473.225223648305,1,0,0,1,1,0,0,1,1
473.236553809998,0,0,0,1,0,0,0,0,0
473.254567096898,0,0,1,1,1,0,0,0,0
473.261664422053,1,0,0,1,0,0,0,0,0
474.031373136482,1,1,1,0,1,1,1,1,1
474.067713635561,1,1,1,0,1,1,1,1,1
474.104179955767,1,1,1,0,1,1,0,0,1
474.125631075439,0,1,0,0,0,0,0,0,0
474.220479270808,1,0,1,1,1,1,0,1,1
474.256890211496,0,0,0,1,0,0,0,0,0
474.997679401051,0,0,1,0,0,0,0,1,0
475.015507855632,1,1,1,1,1,1,1,1,1
475.030738749746,0,0,0,0,0,1,0,0,0
475.033914868624,0,1,0,0,0,0,0,1,0
475.036575155997,0,1,1,0,0,1,0,1,1
475.051847246304,1,1,1,1,1,1,1,1,1
475.063086652355,0,1,0,0,0,0,0,0,1
475.064239529509,1,0,0,0,0,0,0,0,0
475.070489882959,0,0,0,0,1,1,0,0,0
475.072925719294,1,1,1,1,1,1,1,1,1
475.088201185657,1,1,1,1,1,1,1,1,1
475.091520333779,0,1,0,0,0,0,0,0,0
475.099456219467,0,0,0,0,0,0,0,1,1
475.101225288726,1,1,1,1,1,0,1,0,0
475.109293900134,1,1,1,0,1,1,1,1,1
475.124578091397,1,1,1,1,1,1,1,1,1
475.128292055687,0,1,0,0,0,0,0,0,0
475.153051363191,0,0,0,0,1,0,0,0,0
475.16417244834,1,0,0,0,1,0,0,0,0
475.197358389296,1,1,1,1,1,1,1,1,1
475.204590776663,0,0,0,1,1,0,0,0,1
475.233737842492,1,1,1,1,1,1,0,1,1
475.269067411062,0,0,0,1,0,0,0,0,0
476.047059497942,1,1,1,0,1,1,1,1,1
476.083460205126,1,1,1,1,1,1,1,1,1
476.119820070811,1,1,0,0,1,1,0,0,1
476.99457988046,0,1,1,0,0,1,0,1,1
477.009865896666,0,0,1,0,0,0,0,0,0
477.013275536205,0,0,1,0,0,0,0,1,1
477.014676508713,0,1,0,0,0,0,1,0,0
477.030996834805,1,1,1,1,1,1,1,1,1
477.046357291322,0,1,1,0,0,1,0,1,0
477.049582726712,1,1,0,0,0,1,0,0,0
477.051990318586,0,0,0,0,0,0,0,1,0
477.067440428582,1,1,1,1,1,1,1,1,1
477.078755589748,0,1,0,0,1,1,0,1,1
477.08852505313,0,1,1,0,0,1,0,1,1
477.103863774774,1,1,1,1,1,1,1,1,1
477.124996649804,0,1,1,0,1,1,0,1,1
477.140239441194,1,1,1,1,1,1,1,1,1
477.142995799363,0,0,0,0,0,1,0,0,0
477.16869751449,0,0,0,1,1,0,0,0,0
477.202355985871,0,0,0,1,0,0,0,0,0
477.205108542479,0,0,0,1,0,0,0,0,0
477.235308317051,0,0,0,1,0,0,0,0,0
477.289118618528,0,1,0,0,0,0,0,0,0
477.304405116707,1,1,1,1,1,1,1,1,1
477.36187782762,0,1,0,0,0,1,0,1,1
478.02619082927,0,0,0,0,0,1,0,1,0
478.026593107564,0,1,0,0,0,0,0,0,0
478.062670181076,1,1,1,0,1,1,1,1,1
478.09909223933,1,1,1,0,1,1,1,1,1
478.294141832615,0,1,0,0,0,0,0,0,0
478.992503287292,0,1,1,0,0,1,0,1,0
479.010296704942,1,1,1,0,1,1,1,1,1
479.025587101265,1,1,1,0,1,1,1,1,1
479.028688328981,0,1,0,0,0,0,0,0,0
479.02905035554,0,0,1,0,0,0,1,0,1
479.046746846163,1,1,1,1,1,1,1,1,1
479.061890480029,0,0,1,0,0,1,0,0,1
479.062174533945,0,1,0,0,0,0,0,1,0
479.065138480638,1,0,0,0,0,0,0,0,1
479.06566175282,0,1,1,0,0,0,0,0,0
479.083137241405,1,1,1,1,1,1,1,1,1
479.096203930589,0,0,0,1,0,0,0,0,0
479.098381085018,0,1,1,0,0,1,0,1,0
479.101758704907,1,0,0,0,0,1,0,0,0
479.104418034623,0,0,0,0,0,0,0,1,0
479.119494456519,1,1,1,1,1,1,1,1,1
479.134262319876,0,0,0,0,0,0,0,1,0
479.134883755701,0,0,0,0,0,0,0,0,1
479.174377293845,0,0,0,0,1,0,0,0,0
479.184231621692,1,0,1,1,1,0,1,0,0
479.202772137478,0,0,0,1,0,0,0,0,0
479.21472492486,1,0,1,1,0,0,0,0,1
479.220638194745,0,0,0,1,1,0,0,0,0
479.227404468556,0,0,0,1,0,0,0,0,0
479.231877417252,0,1,0,0,0,0,0,0,0
479.263976662666,1,0,0,1,0,0,0,0,0
479.320015145751,0,1,0,0,1,1,1,1,1
480.020920624702,0,0,1,0,0,0,0,1,0
480.041901289055,1,1,0,0,0,1,0,1,1
480.04215328345,0,0,1,0,0,0,0,0,0
480.078308154911,1,1,1,0,1,1,1,1,1
480.114768964084,1,1,0,1,1,1,0,1,1
481.004816822495,1,1,1,0,1,1,1,1,1
481.008244799944,0,1,1,0,0,1,0,1,0
481.025985276661,1,1,1,1,1,1,1,1,1
481.041230242308,1,1,1,1,1,1,1,1,1
481.044755559319,1,1,1,0,0,0,0,1,0
481.062459861554,1,1,1,1,1,1,1,1,1
481.073606821671,0,1,0,0,0,0,0,1,0
481.07763525685,1,1,1,1,1,1,1,1,1
481.080947335303,1,1,1,0,1,1,0,0,0
481.098759907666,1,1,1,1,1,1,1,1,1
481.11001065977,0,1,0,0,0,0,0,0,0
481.114036907166,1,1,1,1,1,0,0,0,1
481.117284135129,1,1,0,0,1,0,0,0,0
481.150492675716,0,0,0,0,0,1,0,0,0
481.161647429532,0,0,0,0,0,0,0,1,0
481.171478014145,0,1,0,0,0,1,0,1,1
481.194102306077,0,0,0,1,0,0,0,0,0
481.199927209289,1,0,1,1,1,0,0,0,1
482.036568569192,0,1,0,0,1,0,0,1,1
482.072824209769,0,1,0,0,0,0,0,0,0
482.073178959594,0,0,0,0,0,0,0,0,1
482.093989821932,1,1,1,1,1,1,1,1,1
482.109507581415,0,1,0,0,0,0,0,0,0
482.130755468706,0,0,1,0,0,0,0,0,0
482.188188077426,1,0,0,0,0,0,0,0,0
482.203557634268,0,0,0,1,0,0,0,0,0
482.279362112469,0,1,0,0,0,0,0,0,0
482.984104547794,0,1,1,0,0,0,0,1,1
483.005272794436,0,0,1,0,0,0,0,1,1
483.020481024816,1,1,1,1,1,1,1,1,1
483.023987133651,0,1,1,0,1,0,0,0,0
483.041725037218,1,1,1,1,1,1,1,1,1
483.056904723451,1,1,1,1,1,1,1,1,1
483.060263045667,1,1,1,0,0,0,0,0,0
483.078054850357,1,1,1,1,1,1,1,1,1
483.089255190256,0,0,0,0,0,0,0,0,1
483.093246321302,1,1,1,1,1,1,1,1,1
483.096584886145,1,1,1,0,0,0,0,0,0
483.106385439294,1,0,1,1,1,0,1,0,0
483.114399192026,1,1,1,1,1,1,1,1,1
483.12963867229,1,1,1,0,1,1,1,1,1
483.13288807392,0,1,0,0,0,0,0,0,0
483.150742610082,1,1,1,1,1,1,1,1,1
483.163713841194,1,0,0,1,0,0,0,0,0
483.179104483164,1,1,1,1,1,1,0,0,1
483.215529180731,1,1,1,1,1,1,1,0,0
483.251940818823,1,0,0,0,1,0,0,0,0
483.299658052189,0,0,0,0,0,0,0,0,1
483.318200772281,0,1,0,0,0,0,0,0,0
483.332936769724,0,0,0,0,0,0,0,1,0
484.015655479858,0,0,0,0,1,0,0,1,0
484.01596341278,0,1,0,0,0,0,0,0,0
484.052150672416,0,1,1,0,0,0,0,1,1
484.182754219122,0,1,0,0,0,0,0,0,0
484.241262849149,1,0,1,1,1,0,0,0,0
484.277584377766,0,0,0,1,0,0,0,0,0
484.912430664887,0,0,0,0,0,1,1,0,0
484.999668745243,0,1,1,0,1,1,1,1,1
485.003161652283,0,1,0,0,0,0,0,0,0
485.020845152422,0,1,1,0,1,1,0,1,1
485.021167799268,0,0,0,0,0,0,1,0,0
485.036107791649,1,1,1,1,1,1,1,1,1
485.039141733745,0,1,0,0,0,0,0,1,0
485.039542426504,1,0,1,0,0,0,0,0,1
485.057251926055,1,1,1,1,1,1,1,1,1
485.072546720618,1,1,1,1,1,1,1,1,1
485.075883004304,0,0,0,0,1,0,0,0,0
485.093702257776,1,1,1,1,1,1,1,1,1
485.108999924423,1,1,1,1,1,1,1,1,1
485.112132714467,0,1,0,0,0,0,0,0,0
485.130125715282,1,1,1,1,1,1,1,1,1
485.145361877871,1,1,1,1,1,1,1,0,1
485.145711781918,0,0,0,0,0,0,0,1,0
485.166388718212,1,1,1,0,1,1,0,1,1
485.176064165223,0,0,0,1,1,0,0,0,0
485.181731462965,0,0,1,1,1,1,0,0,1
485.182029828725,1,1,0,0,0,0,0,1,0
485.197683637301,0,0,0,0,0,0,1,0,0
485.216557133656,0,0,0,1,0,0,0,0,0
485.217664046239,0,0,0,0,0,1,0,0,0
485.218100845434,0,0,1,0,1,0,0,1,0
485.273044997672,1,0,0,1,0,0,0,0,0
485.278968870725,0,0,0,0,0,0,0,1,0
485.298089866682,0,0,0,1,0,0,0,0,0
486.031398932919,0,1,1,0,1,0,0,1,1
486.031649702961,0,0,0,0,0,1,0,0,0
486.067912698789,1,1,1,0,1,1,0,1,1
486.104227250472,0,0,1,0,0,1,0,0,0
486.111980067907,0,0,0,0,0,0,0,1,0
486.125275100548,1,1,1,1,0,0,0,0,1
486.140464767134,1,0,0,0,0,0,0,0,0
486.220548763684,0,0,0,1,0,0,0,0,0
486.293309268516,0,0,0,1,0,0,0,0,0
487.015408641207,1,1,1,1,1,1,1,1,1
487.036549671982,1,1,1,0,1,1,1,1,1
487.051808001915,1,1,1,1,1,1,1,1,1
487.054827735153,0,0,0,0,0,0,0,1,0
487.072908385839,1,1,1,1,1,1,1,1,1
487.088158081193,1,1,1,1,1,1,1,1,1
487.091426549651,1,0,0,0,0,0,0,0,0
487.101206544156,1,0,0,1,1,1,0,0,0
487.109268338757,1,1,1,1,1,1,1,1,1
487.127843104268,1,0,0,0,0,0,0,0,0
487.160973136599,1,1,1,1,1,1,1,1,1
487.194099526643,0,0,0,1,0,0,0,0,0
487.195879865151,0,0,0,1,0,0,0,0,0
487.197382463639,1,1,1,0,1,1,0,1,1
487.197717064344,0,0,0,1,0,0,0,0,0
487.215852579613,0,0,0,1,0,0,0,0,0
487.233736344099,1,0,1,1,1,1,0,1,0
487.240914418391,1,0,1,1,1,1,0,1,1
487.252303032165,1,0,0,1,0,0,0,0,0
487.260291171772,0,0,0,1,0,0,0,0,0
487.269989710317,0,0,0,0,1,0,0,0,0
488.046944488164,1,1,1,0,1,1,0,1,1
488.083395368889,0,1,1,0,1,1,0,1,1
488.199693384209,0,0,0,1,1,1,0,0,0
488.236099399069,1,0,1,1,1,1,0,1,1
488.27257298368,0,0,0,1,0,0,0,0,0
488.994644695626,0,1,1,0,0,1,0,1,1
489.013081468921,0,1,0,0,0,0,0,1,0
489.013563542332,0,0,1,0,0,0,0,0,0
489.030996211939,1,1,1,1,1,1,1,1,1
489.034568121208,0,1,0,0,0,0,0,0,0
489.052143725416,1,1,1,0,0,1,1,1,1
489.067452353664,1,1,1,1,1,1,1,1,1
489.088590686027,1,1,1,1,1,1,1,1,1
489.103909296539,1,1,1,1,1,1,1,1,1
489.176638563852,1,1,1,1,1,1,1,1,1
489.212978407267,1,1,1,1,1,1,0,1,1
489.220167547405,0,0,0,1,0,0,0,0,0
489.231627854754,0,0,0,1,0,0,0,0,0
489.249404288677,0,1,1,1,1,0,0,0,1
490.026553292967,0,1,0,0,0,0,0,0,0
490.062781402072,1,1,1,0,1,1,1,1,1
490.099187955428,1,1,1,0,0,1,0,1,0
490.266103523169,0,0,0,0,0,0,0,1,0
490.992562197204,0,0,1,0,0,0,0,0,0
491.010303841945,1,1,1,0,1,1,1,1,1
491.025553730732,0,1,1,0,0,0,1,1,1
491.028947397465,0,1,0,0,0,0,0,1,0
491.046731187286,1,1,1,1,1,1,1,1,1
491.062097298102,0,0,0,0,0,0,0,1,0
491.06507692489,1,0,0,0,0,0,0,0,0
491.067694795294,0,1,1,0,0,1,1,1,0
491.068005927905,0,0,0,0,0,0,0,0,1
491.083140362522,1,1,1,1,1,1,1,1,1
491.094314501321,0,1,0,1,0,0,1,0,0
491.104086061322,0,0,0,0,0,0,0,1,1
491.104441846176,0,1,0,0,0,0,0,0,0
491.119503011574,1,1,1,1,1,1,1,1,1
491.184154582734,0,0,0,1,0,0,0,0,0
491.217774989943,0,0,0,1,0,0,0,0,0
491.22867516802,1,1,1,1,1,1,1,1,1
491.243056359896,0,1,0,0,0,0,0,0,0
491.251116221321,0,0,0,1,0,0,0,0,0
491.26504106326,0,0,1,1,1,1,1,0,0
491.268550235416,0,1,0,0,0,0,0,0,0
491.320032253328,1,1,1,0,0,1,1,1,1
492.013314496241,0,1,0,0,0,1,0,0,0
492.041986859508,1,1,1,0,1,1,1,1,1
492.078376261018,1,1,1,1,1,1,1,1,1
492.151078834575,1,0,0,1,0,0,1,0,0
492.183412600875,1,0,0,0,1,0,0,1,1
492.309641147082,0,1,0,0,0,0,0,0,0
493.00483765189,0,1,1,0,0,0,0,1,0
493.008128488599,0,1,1,0,0,0,0,1,0
493.025983616207,1,1,1,1,1,1,1,1,1
493.041262674094,1,1,1,1,1,1,1,1,1
493.044136551386,0,1,0,0,0,0,0,0,0
493.044524500964,0,0,1,0,1,1,0,0,0
493.062382400704,1,1,1,1,1,1,1,1,1
493.073630689558,0,1,1,0,0,0,0,1,0
493.077498653865,0,0,1,0,1,1,0,0,1
493.077854147311,0,0,0,0,0,0,0,1,0
493.080875325944,0,1,0,0,1,0,0,0,0
493.098754570284,1,1,1,1,1,1,1,1,1
493.110119247903,0,1,0,0,0,1,0,0,0
493.114208389069,0,0,0,0,0,0,0,0,1
493.117328719526,1,0,1,0,0,0,0,0,0
493.135110438364,1,1,1,1,1,1,1,1,1
493.199992480448,1,0,0,1,0,0,0,0,0
493.230420677758,1,0,0,1,0,0,0,0,0
493.247643554269,0,1,0,0,0,0,0,0,0
493.279836836386,0,0,0,1,0,0,0,0,0
493.335677986958,1,1,1,0,1,1,1,1,1
493.372079599091,0,1,0,0,0,0,1,0,0
494.036420417879,0,0,0,0,0,0,0,1,0
494.057604102044,1,1,1,0,1,1,1,1,1
494.094033088663,1,1,1,1,1,1,0,1,1
494.130742544643,1,0,0,0,0,0,0,0,0
495.005175976157,0,0,1,0,0,0,0,1,1
495.005469926046,0,1,0,0,0,0,0,0,0
495.020525113107,1,1,1,0,1,1,1,1,1
495.023839186587,0,1,1,0,0,0,0,1,1
495.024187432175,0,0,0,0,0,1,0,0,0
495.041686558027,1,1,1,1,1,1,1,1,1
495.056950854391,1,1,1,1,1,1,1,1,1
495.060137469628,0,1,0,0,0,1,0,0,0
495.078065105915,1,1,1,1,1,1,1,1,1
495.089431931141,0,1,0,0,0,0,0,0,1
495.09331413611,1,1,1,1,1,1,0,1,1
495.114510570912,1,1,1,1,1,1,1,1,1
495.129736646973,0,1,0,0,0,1,0,0,0
495.132686390199,0,0,0,1,0,0,0,0,0
495.132966977554,0,0,0,0,0,1,0,0,0
495.150750770813,1,1,1,1,1,1,1,1,1
495.160760287805,0,0,0,1,0,0,0,0,0
495.215537322693,1,0,0,1,1,0,0,0,0
495.303532244717,0,0,0,0,0,1,0,0,0
495.351369398745,0,0,0,0,0,0,0,1,0
496.016026179359,0,0,0,0,0,0,0,1,0
496.036821466476,0,1,0,0,0,0,0,1,0
496.05203536685,0,1,0,0,1,0,0,0,0
496.052295009788,0,0,0,0,0,0,0,1,0
496.073645885433,0,1,0,1,0,0,0,0,0
496.10965058361,1,1,1,0,1,1,0,1,0
496.203840500257,0,0,0,1,0,0,0,0,0
496.999707470584,0,1,1,0,1,1,1,1,1
497.020777004156,1,1,1,0,1,1,1,1,1
497.036093518702,1,1,1,1,1,1,1,1,1
497.03923033986,0,1,1,0,0,0,0,0,1
497.039493994994,0,0,0,0,0,1,0,0,0
497.05734784359,1,1,1,1,1,1,1,1,1
497.072516047067,1,1,1,1,1,1,1,1,1
497.075822428393,1,1,1,0,0,1,0,1,0
497.09397655356,1,1,1,0,1,1,1,1,1
497.094385062627,0,0,0,1,0,0,0,0,0
497.105603592414,0,0,0,0,0,0,0,0,1
497.108964607511,1,1,1,1,1,1,1,1,1
497.112254280658,0,0,1,0,1,1,0,0,0
497.122051442955,0,0,0,1,1,0,0,0,0
497.130070607371,1,1,1,1,1,1,1,1,1
497.145345198863,1,0,1,0,1,1,0,0,1
497.148329175012,1,0,0,0,0,0,0,0,0
497.181745997512,0,1,0,0,0,0,0,0,0
497.187399643445,0,1,0,0,0,0,1,0,0
497.194774990629,1,1,1,1,1,1,1,1,1
497.23112792263,1,0,1,1,1,0,0,0,0
498.031318532629,0,1,0,0,0,1,0,0,1
498.031661352871,0,0,1,0,0,0,0,1,0
498.05192764352,0,0,0,0,0,0,0,1,0
498.067723447366,0,1,1,0,1,1,0,1,1
498.08893695726,1,1,1,1,0,1,0,1,0
498.089206005631,0,0,0,0,0,0,0,0,1
498.104379457888,1,0,0,0,0,0,0,1,0
498.198407074004,0,0,1,0,0,0,0,0,0
498.256941423577,1,0,0,1,1,0,0,0,1
498.262604865291,0,1,0,0,0,0,0,0,0
498.293230264544,0,0,0,1,0,0,0,0,0
498.928040556679,1,0,1,0,1,1,1,0,1
498.979018289549,0,0,0,0,0,0,0,1,0
499.015401905132,1,1,1,1,1,1,1,1,1
499.018843414118,0,1,1,0,0,0,0,0,0
499.036578814028,1,1,1,1,1,1,1,1,1
499.051774333812,1,1,1,1,1,1,1,1,1
499.0547865304,0,0,1,0,0,0,0,0,1
499.072959600259,1,1,1,1,1,1,1,1,1
499.088141354548,1,1,1,0,1,0,0,1,1
499.101189172844,0,0,0,1,0,0,0,0,0
499.109314447884,1,1,1,1,1,1,1,1,1
499.119069867259,0,0,0,1,0,0,0,0,0
499.124592102431,1,1,1,1,1,1,1,1,1
499.161055504782,1,1,1,1,1,1,1,1,1
499.164406302974,1,0,0,0,0,0,0,0,0
499.197430880509,1,0,1,1,1,1,0,0,1
499.197783130236,0,1,0,0,0,0,0,0,0
499.232545606042,0,0,0,1,0,0,0,0,0
499.233836005827,0,0,1,0,0,1,0,0,0
499.252402822388,0,0,0,1,0,0,0,0,0
499.288765369833,0,0,0,1,0,0,0,0,0
499.313349663832,0,1,0,0,0,0,0,0,0
500.010841435162,0,0,0,0,0,0,0,1,0
500.047129001492,1,1,1,0,1,1,1,1,1
500.083439898449,1,1,1,0,1,1,1,1,1
500.236220998052,1,0,0,1,1,0,0,1,1
500.272581031441,1,0,1,1,1,1,0,1,1
500.27819487888,0,1,0,0,0,0,0,0,0
500.308933764315,0,0,0,1,0,0,0,0,0
500.994558950258,0,1,1,0,1,1,0,1,1
501.01313674847,0,1,0,0,0,1,0,0,0
501.013387709881,0,0,0,0,0,0,0,1,0
501.03106140268,1,1,1,1,1,1,1,1,1
501.033993124822,0,1,0,0,0,0,0,0,0
501.034350796059,0,0,1,0,0,0,0,1,0
501.052200820915,1,1,1,1,1,1,1,1,1
501.070798851951,1,1,1,0,1,0,0,0,1
501.071302436653,0,0,0,0,0,0,0,1,0
501.080578186929,0,0,0,0,1,0,0,0,0
501.082667075281,1,0,0,0,0,0,0,0,0
501.088606320859,1,1,1,1,1,1,1,1,1
501.103888890623,1,1,1,1,1,1,1,1,1
501.107147277813,1,0,0,0,0,1,0,0,0
501.116905878801,1,0,1,1,1,1,0,0,1
501.124999064245,1,1,1,1,1,1,1,1,1
501.140256704485,1,1,1,1,1,1,1,1,1
501.143522809225,1,0,0,0,1,0,0,0,1
501.179871759376,0,1,0,0,0,0,0,0,0
501.207324657068,0,0,1,1,0,0,0,0,0
501.209854907492,0,0,0,1,0,0,0,0,0
501.212945394694,1,1,1,1,1,1,1,1,1
501.23150933442,0,0,0,1,0,0,0,0,0
501.248670057586,0,1,0,0,0,0,0,0,0
501.249353774921,0,0,1,1,1,1,0,1,0
501.256612302777,0,0,0,1,1,0,0,0,0
501.267904839465,1,0,0,1,0,0,0,0,0
502.026204609763,0,1,1,0,0,1,0,1,1
502.120563141058,0,0,0,0,0,0,0,0,1
