,ECA2_0035_01.a_p08,ECA2_0035_02.a_p1,ECA2_0035_03.a_p1,ECA2_0035_04.a_p1,ECA2_0035_05.a_p1,ECA2_0035_07.a_p1,ECA2_0035_08.a_p15,ECA2_0035_10.a_p1
469.1173567374,0,0,0,0,0,0,0,1
469.123400117997,0,0,0,0,0,1,0,0
469.124589870812,0,0,0,0,0,0,1,0
469.127129437497,0,1,0,0,1,1,1,0
469.129994607045,0,1,0,0,0,0,0,0
469.159777439441,0,0,0,0,0,1,0,0
469.163470241374,1,1,1,1,1,1,1,0
469.199879909172,1,1,1,1,1,1,1,0
469.23628550232,1,0,0,0,0,0,0,0
469.262598025799,0,0,0,0,1,0,0,0
470.015819924074,1,0,0,0,1,0,1,0
470.174148542149,0,0,0,0,0,1,0,0
470.188189472438,0,0,0,0,0,1,0,0
470.225554732536,0,0,0,0,0,0,1,0
470.267475592776,0,0,0,0,1,1,1,0
470.896799689726,1,1,1,1,1,0,1,1
471.020438898052,0,0,0,1,0,0,1,0
471.028856422024,0,1,1,0,0,0,0,0
471.0568865953,0,1,0,0,0,1,1,0
471.060230587895,0,1,0,0,0,0,0,0
471.076760088558,0,1,0,0,0,0,0,0
471.078035727446,0,0,0,0,0,1,1,0
471.087740064448,0,1,0,0,0,0,0,0
471.093294714313,1,1,0,0,0,1,1,0
471.096619819189,0,1,0,0,0,0,0,1
471.103841750038,0,1,1,1,0,0,1,0
471.106379452438,1,0,0,0,0,0,1,1
471.114437648015,1,1,1,1,1,1,1,0
471.129681131608,1,0,0,0,0,1,0,0
471.175071010022,1,0,0,0,0,0,0,0
471.181992303387,0,0,0,0,1,0,0,0
471.202365393279,1,0,0,0,0,0,0,0
471.244161112993,1,0,0,0,0,0,0,0
471.24500421611,0,0,1,0,0,0,0,0
471.282465730879,0,0,0,0,0,0,1,0
472.123323852602,0,0,0,0,0,1,0,0
472.241253127814,0,0,0,0,1,0,1,0
473.036115198747,0,0,0,0,0,1,1,0
473.057226077958,0,0,0,0,0,0,1,0
473.072512021629,1,1,0,0,1,1,1,1
473.075851909504,0,1,0,0,0,0,0,1
473.093654028881,0,1,0,1,0,1,1,0
473.101077409945,0,0,0,0,0,0,0,1
473.10896169189,1,1,0,0,1,1,1,0
473.119457232251,0,0,0,0,0,0,1,1
473.181653407115,1,1,0,0,0,0,0,0
473.217995685962,1,0,0,0,0,0,0,0
474.220479270808,0,0,0,0,0,0,1,0
475.051847246304,0,1,0,0,0,1,1,0
475.088201185657,1,1,0,1,0,1,1,0
475.088467586604,0,0,0,0,1,0,0,0
475.101225288726,0,1,1,0,0,0,1,1
475.113064396794,0,0,0,0,0,0,0,1
475.122332082801,0,0,0,0,0,0,1,0
475.124578091397,1,1,0,1,0,1,1,0
475.197358389296,1,1,0,0,0,1,1,0
475.233737842492,1,0,0,0,0,0,1,0
475.270095447948,1,0,0,0,0,0,0,0
476.119820070811,0,0,0,0,0,0,0,1
477.030996834805,0,0,0,0,0,1,1,0
477.067440428582,0,1,1,0,0,1,1,0
477.103863774774,1,1,0,0,0,1,1,1
477.113354518878,1,0,0,0,0,0,0,0
477.124996649804,0,0,0,0,0,0,0,1
477.140239441194,1,1,1,0,1,1,1,0
477.180119597893,0,0,0,0,0,1,0,0
477.234412509853,0,0,0,0,0,0,1,0
477.304405116707,1,0,0,0,0,0,0,0
478.099763348215,0,0,0,0,0,1,0,0
479.025827606857,0,0,0,0,0,0,0,1
479.046746846163,0,1,0,0,0,1,1,0
479.061890480029,0,0,0,0,0,1,0,0
479.083137241405,1,1,0,0,0,1,1,0
479.119494456519,1,1,0,0,1,1,1,1
479.153652882993,0,0,0,1,0,0,0,0
479.184231621692,0,0,0,0,0,0,1,0
479.21472492486,0,0,0,0,0,0,1,0
479.301277909097,1,0,0,0,0,0,0,0
479.320015145751,1,0,0,0,0,0,0,0
480.078308154911,0,0,0,0,0,1,0,0
481.022754912934,0,0,0,0,0,0,0,1
481.02453006861,0,0,1,0,0,0,0,0
481.062459861554,0,1,0,0,0,1,1,0
481.080947335303,0,0,0,0,0,0,0,1
481.081256624574,0,1,0,0,0,0,0,0
481.098759907666,1,1,0,1,1,1,1,1
481.114036907166,1,0,0,0,0,0,0,0
481.119811326733,0,0,0,0,0,1,0,0
481.199927209289,0,1,1,0,1,0,1,0
483.02157238098,0,0,1,0,0,0,0,0
483.040576247377,1,0,0,1,0,0,0,1
483.041725037218,0,0,0,0,0,1,0,0
483.056904723451,0,0,0,0,0,1,0,0
483.078054850357,0,0,0,0,0,1,1,0
483.096584886145,0,1,0,0,0,0,0,0
483.114399192026,1,1,0,0,1,1,1,0
483.127382910016,0,0,0,0,0,0,0,1
483.150742610082,0,0,1,0,0,0,0,0
483.179104483164,1,0,0,0,0,0,0,0
483.18109447286,0,0,0,0,0,1,0,0
483.18202064446,0,0,0,0,1,0,0,0
483.215529180731,1,1,1,0,1,0,1,0
484.177193711907,0,0,0,0,0,1,0,0
484.912430664887,1,1,1,1,1,0,1,0
485.036107791649,0,0,0,0,0,1,1,0
485.037583338166,1,0,0,0,0,0,0,0
485.044507848671,0,0,1,1,0,0,0,0
485.057251926055,0,0,0,0,0,1,0,0
485.072546720618,0,0,0,0,0,1,1,0
485.075883004304,0,0,0,0,0,0,1,1
485.085608268176,0,0,0,0,0,0,0,1
485.093702257776,0,1,0,0,0,1,1,0
485.109394258113,0,0,0,0,0,1,0,0
485.112132714467,0,0,0,0,0,0,0,1
485.124921561715,0,0,1,0,0,0,0,0
485.130125715282,1,1,0,0,1,1,1,0
485.151231879122,1,0,1,1,1,1,1,1
485.259073744117,1,0,0,0,1,0,0,0
486.271165150354,0,0,0,0,0,1,0,0
487.051808001915,0,0,0,0,0,1,1,0
487.072908385839,0,0,0,0,0,1,0,0
487.088158081193,0,1,0,0,0,1,1,0
487.088466172087,1,0,0,0,0,0,0,0
487.109268338757,0,1,0,0,0,1,1,0
487.135049294402,0,1,0,1,0,0,0,0
487.135382947592,0,0,0,0,0,0,0,1
487.160973136599,1,1,0,0,0,1,0,0
487.170451117353,1,0,0,0,0,0,0,0
487.197382463639,1,0,0,0,0,0,0,0
487.233736344099,1,0,0,0,0,0,0,0
487.269989710317,1,0,0,0,0,0,0,0
488.044840526133,0,0,1,0,0,0,0,0
488.236099399069,0,0,0,0,0,0,1,0
489.030996211939,0,0,0,0,0,1,1,0
489.067452353664,0,1,1,0,0,1,1,0
489.103909296539,1,1,0,1,1,1,1,0
489.176638563852,1,1,0,0,0,1,1,0
489.212978407267,1,1,0,0,0,0,1,0
489.213253115576,0,0,0,0,0,1,0,0
489.243739392207,1,0,0,0,0,0,0,0
489.249404288677,1,0,1,0,0,0,0,0
489.431156919996,1,0,0,0,0,0,0,0
490.236554878307,0,0,0,0,0,1,0,0
490.257660412755,1,0,0,0,0,0,0,0
490.935451978138,0,1,0,0,0,0,0,1
491.046731187286,0,1,0,0,0,1,1,0
491.083140362522,1,1,0,1,0,1,1,0
491.083456869636,0,0,1,0,0,0,0,0
491.119503011574,1,1,1,0,0,0,1,0
491.119779571904,0,0,0,0,0,1,0,0
491.150696689293,0,0,0,0,0,0,1,0
491.153662935336,0,0,0,0,0,0,1,0
491.184154582734,0,0,0,0,0,0,1,0
491.213654380969,0,0,0,0,0,1,0,0
491.22867516802,1,1,1,0,1,1,1,0
491.26504106326,1,0,0,0,0,1,0,0
491.320032253328,1,0,0,0,0,0,0,0
492.013314496241,1,0,0,0,1,1,1,0
492.078376261018,0,0,0,0,0,0,1,0
492.151449263984,0,0,0,0,0,1,0,0
492.183412600875,0,0,0,0,0,0,1,0
492.223991570283,1,0,0,0,0,0,0,0
493.062382400704,0,1,0,0,0,1,1,0
493.098754570284,1,1,0,0,1,1,1,0
493.117328719526,0,1,0,0,0,0,0,1
493.123231947118,1,0,0,0,0,0,0,0
493.130300264185,0,0,0,0,1,0,0,0
493.135110438364,1,1,1,0,1,1,1,0
493.169287706137,0,0,0,1,0,0,0,0
493.244669932925,0,0,0,0,0,1,0,0
493.335677986958,1,1,0,0,0,0,0,0
494.130742544643,0,0,0,0,0,1,0,0
494.167145562726,0,0,0,0,0,1,0,0
494.206060819994,1,0,0,0,0,0,0,0
494.929556764937,0,1,0,0,0,0,0,1
494.999868419172,0,0,0,0,0,0,1,0
495.013608501632,0,0,0,0,0,0,0,1
495.04040502279,0,0,1,0,0,0,0,0
495.041686558027,0,0,0,0,0,1,1,0
495.056950854391,0,0,0,0,0,0,1,0
495.078065105915,0,1,0,0,0,1,1,0
495.113083380152,1,0,0,0,0,0,0,0
495.114510570912,0,1,0,0,1,1,1,0
495.150750770813,1,1,1,0,1,1,1,1
495.303532244717,0,0,1,1,0,0,0,0
496.084039863493,0,0,0,0,0,0,0,1
496.179478675981,0,0,0,0,0,0,0,1
496.997036619939,0,0,0,0,0,0,1,0
497.013727706948,0,0,0,0,0,0,0,1
497.036093518702,0,0,0,0,0,0,1,0
497.056125186212,1,0,0,0,0,0,0,0
497.05734784359,0,0,0,0,0,1,1,0
497.065398524565,0,0,0,0,0,0,0,1
497.072516047067,0,0,0,0,0,1,1,0
497.077670320382,0,0,0,0,0,0,0,1
497.094385062627,0,0,0,0,0,1,1,0
497.106740073084,0,0,0,0,0,0,0,1
497.110402874808,1,0,0,0,0,0,0,0
497.122051442955,0,0,0,0,0,1,0,0
497.130070607371,1,1,0,0,0,0,1,0
497.130368320373,0,0,0,0,0,1,0,0
497.160698278024,0,0,0,0,0,0,0,1
497.162161094428,1,0,0,0,0,0,0,0
497.167518715547,0,0,1,0,0,0,0,0
497.194774990629,1,1,1,0,1,0,1,0
497.196488630971,0,0,0,0,0,1,0,0
497.197960552493,0,0,1,0,0,0,0,0
497.23112792263,1,1,0,0,0,0,0,0
497.295484553745,0,1,0,0,0,0,0,0
497.300581348737,0,0,1,1,0,0,0,0
497.934528731839,0,0,0,0,1,1,0,0
498.219482173741,0,1,0,0,0,0,0,0
498.928040556679,1,1,0,0,1,1,0,0
499.051774333812,0,0,0,0,0,0,1,0
499.052069904628,0,0,0,0,0,1,0,0
499.060178065327,0,0,1,1,0,0,0,0
499.072959600259,0,0,0,0,0,1,1,0
499.088141354548,0,0,0,0,0,1,0,0
499.091537909369,0,1,0,0,0,0,0,1
499.109314447884,1,1,0,1,0,1,1,0
499.122327590139,0,0,0,0,0,0,0,1
499.124592102431,0,0,0,0,0,1,0,0
499.306413856239,1,0,0,0,0,0,0,0
500.272581031441,0,0,0,0,0,0,1,0
501.01483770365,1,0,0,0,0,0,0,1
501.024045291239,0,1,0,0,0,0,0,1
501.03106140268,0,0,0,0,0,1,0,0
501.067768354876,0,0,0,0,0,1,0,0
501.088606320859,0,0,0,0,0,1,0,0
501.103888890623,1,1,0,0,0,1,1,0
501.113231718745,0,0,0,0,0,1,1,0
501.114425114375,0,1,0,0,0,0,0,0
501.116905878801,0,0,0,0,0,0,1,0
501.119436857351,0,0,0,0,0,0,0,1
501.140256704485,1,0,0,0,0,1,1,0
501.150078420052,0,0,1,0,0,0,0,0
501.150757353948,0,0,0,0,0,0,1,0
501.185970179204,1,0,0,0,0,0,0,0
501.187202847489,0,0,0,0,0,0,1,0
501.207324657068,0,0,0,0,0,0,1,0
501.212945394694,1,0,1,0,0,0,0,0
501.249353774921,1,0,0,0,0,0,0,0
501.285909657567,1,0,0,0,0,0,0,0
502.148579361021,0,0,0,1,0,0,0,0
502.215386873968,0,0,0,0,0,0,1,0
502.251749557998,0,0,0,0,0,0,1,0
503.020911966281,0,0,0,0,0,0,0,1
503.046717336616,0,0,0,0,0,1,1,0
503.083074265364,1,1,0,0,0,1,1,0
503.096087558843,0,0,0,0,0,0,1,0
503.104148413103,0,0,0,0,0,1,0,0
503.106810257103,0,0,0,0,0,0,1,0
503.10908517487,0,0,0,0,0,0,0,1
503.150254420633,0,0,0,0,0,0,1,0
503.155855241389,1,1,0,0,1,1,1,0
503.164953204823,1,0,0,0,0,0,0,0
503.166527132327,0,0,1,1,0,0,0,0
503.185991739096,0,0,0,0,0,1,0,0
503.19569932741,0,0,0,0,0,1,0,0
503.196782540628,0,0,0,0,0,0,1,0
503.228671542493,1,0,1,0,0,1,0,0
503.259377534791,1,0,0,0,0,0,0,0
503.265020315065,1,0,0,0,0,0,0,0
504.12784737167,0,0,0,0,0,0,1,0
505.062326760897,0,1,0,0,0,1,1,0
505.085906619622,0,0,0,1,0,0,0,0
505.098755164621,1,1,0,0,0,1,1,0
505.106602350289,0,0,0,0,0,1,0,0
505.109927210557,0,0,0,0,0,0,1,0
505.122536285957,0,0,0,0,0,0,1,0
505.144388603273,1,0,0,0,0,0,0,0
505.169356133996,0,0,0,0,1,0,1,0
505.170562346098,0,0,0,0,0,1,0,0
505.171599203241,1,1,1,0,0,0,1,0
505.175977697494,0,1,0,0,0,0,0,0
505.207993381835,1,1,1,0,1,1,1,0
505.244304863215,1,1,0,0,0,1,0,1
505.280615880924,1,0,0,0,0,0,0,0
506.166720185039,0,1,0,0,0,1,1,0
506.203180771424,1,1,0,0,1,0,0,0
507.04157859973,0,0,0,0,0,1,1,0
507.077975555733,1,1,0,0,0,1,1,0
507.114407903151,1,0,0,0,0,1,1,0
507.150820094279,1,1,0,0,1,1,1,0
507.187586534324,0,0,0,1,0,0,0,0
508.219328916303,0,0,0,0,0,0,1,0
509.029127937204,0,0,0,0,0,0,0,1
509.057212796807,0,1,0,0,0,1,1,0
509.09362381931,1,1,0,0,0,1,1,0
509.093962686588,0,0,0,1,0,0,0,0
509.130039003205,1,1,1,0,0,0,1,0
509.130372493998,0,0,0,0,0,1,0,0
509.158827819967,0,0,0,0,0,1,0,0
509.23119864217,0,1,0,0,0,0,0,0
509.413075747587,1,0,0,0,0,0,1,0
511.051789088305,0,0,0,0,0,1,0,0
511.072921729835,0,0,0,0,0,1,1,0
511.109496775871,0,1,0,0,0,0,0,0
511.122236877675,0,0,0,0,0,0,0,1
511.145670376861,1,1,0,1,1,1,1,0
511.158783052655,0,0,0,0,1,0,0,1
511.210493576337,0,1,1,0,0,0,1,0
511.285241105869,1,0,0,0,0,0,0,0
511.473159309358,1,0,0,0,0,0,0,0
512.214126108268,0,0,1,0,0,0,0,0
512.222209798023,0,0,0,0,0,1,0,0
512.946154106114,0,1,0,0,0,0,0,0
513.067526701351,0,0,0,0,0,1,1,0
513.075860412062,0,0,1,0,0,0,0,0
513.087460110924,0,0,0,0,1,0,0,0
513.087778575578,1,0,0,0,0,0,0,0
513.088783441711,0,0,0,0,0,1,0,0
513.124998295275,1,0,0,0,0,0,1,0
513.125374434964,0,0,0,0,0,1,0,0
513.182384530328,1,0,0,0,1,0,1,0
513.298912931089,0,1,0,1,0,0,0,0
514.087180148941,1,0,0,0,0,0,0,0
514.224227335466,1,0,0,0,0,0,0,0
515.030430713632,1,0,0,0,0,0,0,0
515.033905119146,0,0,1,0,0,0,0,0
515.04669611248,0,0,0,0,0,1,1,0
515.067828669369,0,0,0,0,0,1,0,0
515.083041057463,0,1,0,0,0,1,1,0
515.084539234432,1,0,0,0,0,0,0,0
515.104136367836,0,0,0,0,0,1,1,0
515.119477078585,1,0,0,0,0,1,1,0
515.129304306375,0,0,1,0,0,0,0,0
515.132516202785,0,1,0,0,0,0,1,0
515.140554489655,1,1,0,0,1,1,1,0
515.155876543504,0,0,0,0,0,0,1,0
515.156185596476,0,0,0,0,0,1,0,0
515.166516130563,0,0,0,1,0,0,0,0
515.201302623745,1,0,0,0,0,0,0,0
515.20300460751,0,0,0,1,0,0,0,0
515.228677492612,1,0,0,0,0,0,0,0
515.229247862629,0,0,0,0,0,1,0,0
515.301299401459,1,0,0,0,0,0,0,0
516.267398115237,0,0,0,0,0,0,1,0
517.02747350621,1,0,0,0,0,0,0,0
517.029337066494,0,0,0,0,0,0,0,1
517.06237978443,0,0,0,0,0,1,1,0
517.098805264074,1,1,0,0,1,1,1,0
517.111848324678,0,0,0,0,0,0,1,0
517.135158131389,0,0,0,0,0,0,1,0
517.135513712498,1,0,0,0,0,0,0,0
517.1662717438,0,0,0,0,1,0,0,0
517.207847673923,1,1,0,0,1,0,1,0
517.244203341606,1,0,0,0,0,0,0,0
517.309021144966,1,1,1,1,1,1,1,1
519.041652782894,0,0,0,0,0,1,1,0
519.07801170116,0,1,0,0,0,1,1,0
519.1494089518,0,0,1,0,0,0,0,0
519.150761703309,1,0,0,0,0,0,1,0
519.151109157119,0,0,0,0,0,1,0,0
519.184850891063,0,0,0,0,0,1,1,0
519.187429803675,1,0,0,0,0,0,0,0
519.209152268948,0,0,0,0,0,0,0,1
519.223562589501,1,1,1,0,0,0,0,0
519.223902316571,0,0,0,0,0,1,0,0
519.251921262022,0,0,0,0,1,0,1,1
519.259993714216,1,0,0,0,0,0,1,0
519.260400070689,0,0,0,0,0,1,0,0
519.296445127635,1,0,0,0,0,0,0,0
520.2766853003,0,0,0,0,0,1,0,0
521.057272470564,0,0,0,0,0,1,1,0
521.064106260422,0,0,0,0,0,0,0,1
521.093602165006,0,1,0,0,0,1,1,0
521.129998918894,1,1,1,0,1,0,1,0
521.13036017789,0,0,0,0,0,1,0,0
521.16120644421,0,0,0,1,0,0,0,0
521.166424144345,1,1,1,1,1,1,1,0
521.197665246278,0,0,0,0,0,0,1,0
521.311894179919,1,0,0,0,0,0,0,0
522.023901004116,1,0,0,0,0,0,0,0
522.192900458297,0,0,0,0,1,0,0,0
522.234612354061,1,0,0,0,0,0,0,0
522.970334764564,0,0,1,0,0,0,0,0
522.981808825857,0,0,0,0,0,0,1,0
523.072914985378,0,0,0,0,0,0,1,0
523.073279274418,0,0,0,0,0,1,0,0
523.109275597845,0,1,0,0,0,1,1,0
523.128164584522,0,0,0,0,0,0,0,1
523.145701405039,1,1,0,0,1,1,1,1
523.176431327484,0,0,0,1,0,0,0,0
523.210488738928,0,1,0,0,0,0,0,0
523.319496823298,0,0,0,0,0,0,1,0
524.271592138188,0,0,0,0,0,0,1,0
525.067461069153,0,0,0,0,0,1,0,0
525.08857213027,0,1,0,0,0,1,1,0
525.117696730438,0,0,0,0,0,1,0,0
525.124907264948,1,0,0,0,0,1,1,0
525.125294146366,0,1,0,0,0,0,0,0
525.137979303416,0,1,0,1,0,0,0,1
525.143454084462,0,1,0,0,1,0,0,0
525.149298420641,1,0,0,0,0,0,0,0
525.186137242129,0,0,0,0,0,1,0,0
525.226111835373,1,0,0,0,0,0,0,0
525.227633679656,0,0,0,0,0,1,0,0
525.249400871223,0,1,0,0,0,0,0,1
526.187787384644,0,0,0,0,0,1,0,0
526.955627766636,0,1,0,0,0,0,0,0
527.039699497812,0,1,0,0,0,0,0,0
527.04674680543,0,0,0,0,0,1,0,0
527.070583377028,0,0,0,0,0,0,0,1
527.104274338509,0,0,0,0,0,1,0,0
527.117267566234,0,1,0,0,0,0,0,0
527.135067358821,0,0,0,1,0,0,0,0
527.140572895663,0,1,0,0,0,1,1,0
527.166105063515,0,0,0,1,0,0,0,0
527.201591357092,0,0,0,0,1,0,0,0
527.241752461835,0,1,0,0,1,0,1,1
527.242147723015,1,0,0,0,0,0,0,0
527.243071753801,0,0,0,0,0,1,0,0
528.165750540476,0,0,0,0,0,1,0,0
528.20893731309,0,0,0,0,0,1,0,0
528.945026382322,0,0,0,0,0,1,0,0
529.055254371281,0,0,0,0,0,0,0,1
529.062299832448,0,0,0,0,0,1,1,0
529.083535766421,0,0,0,0,0,1,0,0
529.098753879654,0,0,0,0,0,0,1,0
529.099069296098,0,0,0,0,0,1,0,0
529.120309393171,0,0,0,0,0,1,0,0
529.13447028128,0,0,0,0,0,1,0,0
529.135189881918,1,0,0,0,0,0,0,0
529.14459494911,0,0,0,0,0,0,1,0
529.145852791415,0,1,1,1,0,0,0,0
529.207900357029,1,0,0,0,0,0,0,0
529.216869900832,1,0,0,0,0,0,0,0
529.242843703971,1,0,0,0,0,0,0,0
529.293722435216,0,1,0,1,1,0,0,0
531.077934867201,0,1,0,0,0,1,1,0
531.114362930057,0,0,0,0,0,1,1,0
531.150779359846,1,0,0,0,0,1,0,0
531.15111277125,0,0,0,0,0,0,1,0
531.160584024543,0,0,0,1,0,0,0,0
531.187180262532,1,0,0,0,0,1,1,0
531.194353459664,0,0,0,0,0,0,0,1
531.260242370907,1,0,0,0,0,0,0,0
531.29637366045,1,0,0,0,0,0,0,0
531.988035437544,0,0,1,0,0,0,0,0
532.313103087648,1,0,0,0,0,1,0,0
532.981505955972,0,0,1,0,0,0,0,0
533.057235915748,0,0,0,0,0,1,1,0
533.093693346248,0,1,0,1,1,1,1,0
533.13006477197,1,1,0,0,0,1,1,0
533.166784417069,0,0,0,0,0,1,0,0
533.202738019246,1,0,0,0,0,0,1,0
533.224221653799,0,0,0,1,0,0,0,0
533.239114382747,1,1,0,0,0,0,0,0
533.260648253232,0,0,0,0,0,1,0,0
533.275538268241,1,0,0,0,0,0,0,0
533.278956231228,0,0,0,0,0,1,0,0
533.297012984923,0,0,0,0,1,0,0,0
535.072932531468,0,0,0,0,0,1,1,0
535.109272280562,0,1,0,0,0,1,1,0
535.143377240391,0,0,0,0,0,1,0,0
535.145603810094,1,1,0,0,0,0,1,0
535.180748068826,0,0,0,0,0,0,1,0
536.177369765356,1,0,0,0,0,0,0,0
536.299643363707,1,0,0,0,0,0,0,0
536.984284761844,0,0,0,0,0,0,0,1
537.052150571382,0,0,0,0,0,0,1,0
537.05248474742,0,0,0,0,0,1,0,0
537.088491135972,1,0,0,0,0,1,1,0
537.112036426866,0,0,0,1,0,0,0,0
537.124886960659,1,0,0,0,0,0,1,0
537.125252401729,0,0,0,0,0,1,0,0
537.137937720417,0,0,0,0,1,0,0,0
537.140312219849,0,0,0,0,0,0,1,0
537.161283803027,0,1,0,0,0,0,0,0
537.161621214465,1,0,0,0,0,1,1,0
537.228941086398,0,0,0,0,0,0,0,1
537.299270597103,0,0,0,0,0,0,1,0
537.306112768327,0,0,0,0,0,1,0,0
538.177011896388,1,0,0,0,0,0,0,0
539.067755817262,0,0,0,0,0,0,1,0
539.10421112404,0,1,0,0,0,1,1,0
539.138400676692,0,0,1,0,0,0,1,0
539.140611074365,0,1,0,0,0,0,0,0
539.140983418914,1,0,0,0,0,1,0,0
539.177368886772,0,0,0,0,0,1,0,0
539.208259284057,0,0,0,0,0,0,1,0
539.243256222093,0,0,0,0,0,1,0,0
539.244537979728,0,0,0,0,1,0,0,0
539.279509618239,0,0,0,0,0,1,0,0
539.504522512242,1,0,0,0,0,0,0,0
540.203668749031,0,0,0,0,0,1,0,0
541.062277429977,0,0,0,0,0,0,1,0
541.083412417512,0,1,0,0,0,0,0,0
541.086003751832,0,0,0,0,0,0,0,1
541.098301508191,0,0,0,0,0,1,0,0
541.135522249302,0,0,0,0,0,0,1,0
541.144555130784,1,0,0,0,0,0,0,0
541.156290989692,1,0,0,0,0,1,1,0
541.21732794039,0,0,0,0,1,0,0,0
541.221910676982,0,0,0,0,0,1,0,0
541.244349982934,0,0,0,0,0,0,0,1
542.180792313038,0,0,0,0,0,1,0,0
542.194295087092,0,0,0,0,0,0,0,1
542.269163842959,0,0,0,0,0,1,0,0
543.003049958435,0,0,1,0,0,0,0,0
543.077910877582,0,1,0,0,0,1,1,0
543.114339506008,1,0,0,0,0,0,0,0
543.13550696339,0,0,0,0,0,0,1,0
543.309484112243,1,1,0,1,0,0,0,0
544.26238720557,0,0,0,0,0,0,1,0
544.944828392253,0,0,0,0,0,0,1,0
545.057221515071,0,0,0,0,0,1,1,0
545.093979640811,0,0,0,0,0,1,1,0
545.1287860693,1,0,0,0,0,0,1,0
545.12919129829,0,0,0,0,0,1,0,0
545.130548957878,0,0,0,0,0,0,1,0
545.142891857441,0,0,0,0,0,0,1,0
545.166367836349,1,0,0,0,0,0,1,0
545.2061467799,0,0,0,0,0,0,0,1
545.224340779513,0,0,0,0,0,1,0,0
545.239572346923,1,0,0,0,0,1,0,0
545.275494044024,1,0,0,0,0,0,0,0
545.289127938548,0,0,0,0,0,1,0,0
546.955588213506,0,0,0,0,0,1,0,0
546.997298851709,0,0,1,0,0,0,0,0
547.072918355382,0,1,0,0,0,1,1,0
547.096189050603,0,0,0,0,0,0,0,1
547.109330096018,0,0,0,0,0,0,1,0
547.109723967407,0,0,0,0,0,1,0,0
547.145658517979,1,0,0,0,0,0,1,0
547.146026685178,0,0,0,0,0,1,0,0
547.181324962509,0,0,0,0,0,1,0,0
547.182024723414,0,0,0,0,1,0,1,0
547.182426104361,0,1,0,0,0,0,0,0
547.218380960332,1,0,0,0,0,0,1,0
547.218761486389,0,0,0,0,0,1,0,0
547.254835158221,1,0,0,0,0,0,0,0
547.291273099439,1,0,0,0,0,0,0,0
547.327736790539,1,0,0,0,0,0,0,0
547.341154105755,0,0,0,0,0,1,0,0
548.190843835109,0,0,0,0,0,1,0,0
548.209763470907,0,0,0,0,1,0,1,0
548.308024707461,0,1,0,0,0,1,0,0
549.052427478638,0,0,0,0,0,1,0,0
549.088601964518,0,0,0,0,0,1,1,0
549.124993058067,0,1,0,0,0,1,1,0
549.161352075043,1,1,0,0,0,1,1,0
549.197718145359,1,1,0,0,0,1,1,0
549.255614305173,1,0,0,0,0,0,0,0
549.270386589946,1,1,0,0,1,0,1,1
549.306745550488,1,0,0,0,0,0,0,0
549.310791118106,1,0,0,0,0,0,0,0
550.266751261676,1,0,0,0,0,0,0,0
550.961555988795,0,0,0,0,0,0,1,0
551.001724191626,0,0,1,0,0,0,0,0
551.067824899559,0,0,0,0,0,1,1,0
551.103442813469,0,0,0,0,0,1,0,0
551.104176596842,0,0,0,0,0,0,1,0
551.140497274384,0,1,0,0,0,0,1,0
551.140884351124,0,0,0,0,0,1,0,0
551.176899158949,1,1,0,1,0,1,1,0
551.206842366799,0,0,0,0,0,1,0,0
551.213721027387,0,0,0,0,1,0,0,0
551.237625844984,1,0,0,0,0,0,0,0
551.245915503884,1,0,0,0,0,0,0,0
551.358791105618,1,0,0,0,0,0,0,0
552.203393187858,0,1,0,0,0,0,0,0
552.230141330154,0,0,0,0,0,1,0,0
552.246021055418,0,0,0,0,0,1,0,0
552.266555476922,0,0,0,1,0,1,0,0
553.08348168985,0,0,0,0,0,0,1,0
553.090640500735,0,0,0,0,0,0,0,1
553.119895288025,0,0,0,0,0,1,1,0
553.138670155708,0,1,0,0,0,0,0,0
553.141816324252,0,1,0,0,1,0,0,1
553.142232409457,0,0,1,0,0,0,0,0
553.156267146222,0,0,0,1,0,1,1,0
553.185183210081,0,0,0,0,0,1,0,0
553.222429993289,0,0,0,0,0,1,0,0
553.28393833083,0,1,0,0,0,0,0,1
553.29369267544,0,1,0,0,1,0,0,0
553.338430810208,0,0,0,0,0,1,0,0
554.188185854748,1,0,0,0,0,0,0,0
554.217738154724,0,0,0,0,0,1,0,0
554.260919793537,0,0,0,1,0,1,0,0
554.574104391308,0,1,1,1,1,0,1,1
554.955357984032,0,0,0,0,0,0,1,0
555.078037085317,0,0,0,0,0,1,0,0
555.099165292473,0,0,0,0,0,1,0,0
555.135525969341,0,0,0,0,0,0,1,0
555.172168171885,0,0,1,0,0,0,0,0
555.196759886194,0,0,0,1,0,0,0,0
555.20018946919,1,0,0,0,0,0,0,0
555.200978579668,0,0,0,0,0,1,0,0
555.223434235149,0,1,0,0,0,0,0,1
555.236556867056,1,1,0,0,0,1,1,0
555.273040456903,0,1,0,0,0,0,0,0
555.273449974634,1,0,0,0,0,0,0,0
556.161492862362,0,1,0,0,0,0,0,0
556.270369707481,1,0,0,0,0,0,0,0
557.018710767267,0,0,1,0,0,0,0,0
557.057240413625,0,0,0,0,0,1,1,0
557.093603268053,0,0,0,0,0,1,1,0
557.129904739714,0,0,0,0,0,1,1,0
557.139013857715,0,0,0,0,1,0,0,0
557.151079586917,0,0,0,0,0,1,1,0
557.166402706215,1,0,0,0,0,0,1,0
