,ECA2_0018_01.a_p1,ECA2_0018_02.a_p1,ECA2_0018_03.a_p1,ECA2_0018_04.a_p1,ECA2_0018_05.a_p1,ECA2_0018_06.a_p1,ECA2_0018_07.a_p1,ECA2_0018_09.a_p1,ECA2_0018_10.a_p1
411.035779178723,1,0,0,0,0,0,0,0,0
411.03606087287,0,0,0,0,1,0,0,0,0
411.05684843153,1,1,1,1,1,1,1,1,1
411.072113055642,1,0,1,1,1,0,0,1,0
411.082720270252,1,0,0,0,0,0,0,0,0
411.085236137865,1,1,1,1,1,1,1,1,0
411.093245879104,1,1,1,1,1,1,1,1,1
411.108593382561,1,0,0,0,1,0,0,0,0
411.121624831434,1,1,1,1,1,1,1,1,1
411.194358590618,1,1,1,1,1,1,1,1,1
411.205716295672,0,1,0,0,0,0,0,0,0
412.200875392374,1,0,0,0,1,0,0,0,0
413.015002767033,1,0,0,1,1,0,0,0,0
413.036153513737,1,1,1,1,1,1,1,1,1
413.051437537845,1,1,1,1,1,1,1,1,1
413.062035020332,1,0,0,0,0,0,0,0,0
413.072567159976,1,1,1,1,1,1,1,1,1
413.085502911263,0,0,0,0,1,0,0,0,0
413.087845776984,1,1,1,1,1,1,1,1,0
413.124166336757,1,1,1,0,1,1,1,0,0
413.196948252845,1,1,0,0,1,1,0,1,0
413.21001881107,1,1,1,1,1,1,1,1,0
414.067764563139,0,0,1,0,1,0,0,0,0
414.180181462611,1,0,0,1,1,1,0,0,0
414.198666534273,0,0,0,0,1,0,0,0,0
414.235795156206,1,1,1,1,1,1,1,0,0
415.03066599077,1,1,1,1,1,1,1,1,1
415.041302620252,1,0,1,0,0,0,0,0,0
415.043691233543,1,0,1,0,1,0,0,0,0
415.051805542468,1,1,1,1,1,1,1,1,1
415.06708997868,1,1,1,1,1,1,1,1,1
415.088163934559,1,1,1,1,1,1,1,1,1
415.100703655603,0,0,0,0,1,0,0,0,0
415.103422029856,1,1,1,1,1,1,1,1,1
415.106689458674,1,0,0,0,0,0,0,0,0
415.137543773992,1,1,1,1,1,1,1,0,0
415.139800834592,1,1,1,1,1,1,1,1,1
415.176191224311,1,1,1,1,0,0,1,1,0
415.212540167554,0,1,1,1,0,1,1,1,0
415.219764365738,1,1,1,1,1,1,1,1,1
415.256155328874,1,0,0,0,0,1,0,0,0
416.083437135951,0,0,0,0,0,1,0,0,0
416.2150152138,1,0,1,0,1,0,1,0,0
417.009907310273,0,0,0,0,1,1,1,0,0
417.031006936413,0,1,0,0,0,0,0,0,0
417.046308622419,1,1,1,1,1,1,1,1,1
417.058904196,0,0,0,0,1,0,0,0,0
417.059381531824,1,0,1,1,0,0,1,1,0
417.067450615392,1,1,1,1,1,1,1,1,1
417.082729755436,1,1,1,1,1,1,1,1,1
417.116858860829,1,0,0,1,0,0,0,0,0
417.119104387758,1,1,1,1,1,1,1,1,1
417.155477299405,1,1,1,1,1,1,1,1,1
417.191921079964,1,1,1,1,1,1,1,1,0
417.199108069681,1,1,1,1,1,1,1,1,1
417.235456003772,1,0,0,0,1,0,1,0,0
417.322154192048,1,1,0,1,1,1,1,1,0
418.041546729992,1,0,0,0,0,0,0,0,0
419.02564989881,1,1,1,1,1,1,1,1,1
419.044314550934,1,0,0,0,0,0,0,0,0
419.046683738423,0,0,0,0,1,1,0,0,0
419.062000617374,1,1,1,1,1,1,1,1,1
419.08308517486,1,1,1,1,1,1,1,1,0
419.098346584978,1,1,1,1,1,1,1,1,1
419.132507388394,1,0,1,0,0,0,1,0,0
419.134769001433,1,1,1,1,1,1,1,1,1
419.171121992706,1,1,1,1,1,1,1,1,1
419.207469957454,1,1,0,1,1,1,1,1,0
419.207703317971,0,0,1,0,0,0,0,0,0
419.243894987392,0,1,1,1,0,1,1,1,0
420.078321137652,0,1,0,0,0,0,0,0,0
420.093623263079,1,0,1,1,1,1,0,0,0
421.041250402563,1,1,1,1,1,1,1,1,1
421.077587970374,1,1,1,1,1,1,1,1,1
421.114012814373,1,1,1,1,1,1,1,1,1
421.123414997055,0,0,0,0,0,0,0,1,0
421.134616048148,0,0,0,0,1,0,0,0,0
421.139881685567,0,0,1,0,0,0,0,0,0
421.145480739204,0,0,0,0,0,0,0,0,1
421.170577786692,0,0,0,0,0,1,0,0,0
421.215119626958,0,1,0,0,0,0,0,0,0
421.259605412206,0,0,0,0,0,1,0,0,0
421.939512737384,0,0,0,0,0,0,1,0,1
422.109253790084,1,0,1,1,1,0,0,0,0
423.020523971512,1,1,1,1,1,1,1,1,0
423.035730455173,0,1,0,0,0,0,0,0,0
423.038322790916,0,0,0,1,0,0,0,0,0
423.056912426131,1,1,1,1,1,1,1,1,1
423.069903957274,0,0,1,0,0,0,0,0,0
423.071614889795,0,0,0,0,1,0,0,0,0
423.093256520067,1,1,1,1,1,1,1,1,1
423.121473611771,0,0,0,1,0,0,0,1,0
423.122102896806,0,0,0,0,0,0,1,0,0
423.155558446193,0,1,1,1,0,0,1,0,0
423.158072465456,1,1,1,1,0,1,1,1,0
423.187199434546,1,0,0,0,0,0,0,0,0
423.194326901307,1,1,1,0,1,0,1,1,0
423.93662652098,0,0,0,0,0,0,1,0,0
424.088512699001,0,1,1,1,0,0,1,1,0
424.182731143702,0,0,1,0,0,0,0,0,0
424.20047715082,0,0,0,1,0,0,0,0,0
424.219107306403,0,1,0,0,0,0,0,0,0
425.036186438407,1,1,1,1,1,1,1,1,1
425.039559995614,0,0,0,1,0,0,1,0,0
425.051445295092,0,1,0,1,1,0,0,0,0
425.054786706195,0,0,1,0,0,0,0,0,0
425.072566890514,1,1,1,1,1,1,1,1,1
425.08562879894,1,0,0,0,1,0,0,0,0
425.087855903992,1,0,1,1,0,0,0,0,0
425.088114643069,0,0,0,0,0,1,0,0,0
425.091177081294,0,1,0,0,0,0,0,0,0
425.124259456439,1,0,0,0,0,0,1,0,0
425.137290031914,1,1,1,1,1,1,1,1,1
425.152581355185,0,0,1,0,0,0,0,0,0
425.171218338733,1,0,1,0,0,0,0,0,0
425.173664486624,1,1,1,1,1,1,1,1,1
425.175829966951,0,0,0,0,0,0,0,0,1
425.210061324831,0,1,1,0,0,0,1,0,0
425.2213858463,0,0,0,0,0,1,0,0,0
426.079708127063,0,0,1,0,0,0,0,0,0
426.104212525782,1,1,1,1,0,1,0,1,0
426.16200419178,0,0,0,0,1,0,0,0,0
426.216669526685,1,0,0,0,0,0,0,0,0
426.235892172828,0,0,0,0,0,1,0,0,0
427.03069297629,1,1,0,1,0,1,0,0,0
427.03096503412,0,0,0,0,1,0,1,0,0
427.051827179376,1,1,1,1,1,1,1,1,1
427.067054986542,0,1,1,1,1,1,1,0,0
427.088210321811,1,1,1,1,1,1,1,1,1
427.103455527219,1,1,1,1,1,1,1,1,0
427.116532815171,1,1,1,1,1,1,1,1,1
427.119439470086,0,0,0,0,0,1,0,0,0
427.136715339899,0,1,0,0,0,0,0,0,0
427.139868036945,1,1,1,1,1,1,1,1,0
427.148830651625,0,1,0,0,0,0,0,0,0
427.152939196354,1,1,1,1,1,1,1,1,1
427.171178520249,0,0,0,0,0,0,1,0,0
427.219777360882,1,1,0,0,0,1,1,0,0
427.225689877371,1,1,1,1,0,0,0,1,0
427.25618876574,1,1,0,0,0,0,1,0,0
428.083500651871,0,0,1,1,1,1,0,0,0
428.098799663495,1,0,0,0,0,0,0,0,0
428.114677135972,0,0,1,1,0,0,0,0,0
428.120152625011,0,0,1,0,0,0,0,1,0
428.192901642848,0,0,0,1,0,0,0,0,0
428.196091249775,0,0,0,0,0,1,0,0,0
428.251502304313,1,0,1,1,1,1,1,1,0
428.935598753704,0,1,0,0,0,0,0,0,0
429.031048753195,1,1,1,1,1,1,1,0,0
429.04634935807,1,1,1,1,1,1,1,1,0
429.046626802933,0,0,0,0,0,0,0,0,1
429.056939595445,1,0,0,0,0,0,0,0,0
429.067478152054,1,1,1,1,1,1,1,1,1
429.082780166243,1,1,1,1,1,1,1,1,1
429.095806825482,1,1,1,1,1,1,1,1,1
429.119070590131,1,1,1,1,1,1,1,1,1
429.122370792038,0,0,0,0,1,0,0,0,0
429.128421414058,0,0,1,1,0,0,0,0,0
429.137088748978,1,0,0,0,0,1,0,0,0
429.137389509642,0,0,0,1,0,0,0,0,0
429.137822965218,0,0,0,0,1,0,0,0,0
429.185839046481,0,0,0,0,0,0,0,1,0
429.191908757431,1,1,1,1,1,1,1,1,0
429.199112673353,1,0,0,1,1,0,1,0,0
429.228267727861,0,0,0,0,0,1,0,0,0
429.235474484795,1,1,1,1,1,1,1,1,1
429.241333035336,1,1,0,1,0,1,0,1,0
430.078353835622,1,0,0,0,0,0,0,0,0
430.08529100524,0,0,0,0,0,0,0,1,0
430.111659140173,0,0,0,0,1,0,0,1,0
430.19425159059,1,0,0,1,1,0,1,0,0
430.230700044818,1,1,1,1,0,0,1,0,0
430.953869467965,0,0,0,0,0,0,0,0,1
431.025608144845,1,1,1,1,1,1,1,1,1
431.046695359347,1,1,1,1,1,1,1,1,0
431.061989235377,1,1,1,1,1,1,1,1,1
431.075039973235,1,1,1,1,1,1,1,1,0
431.083112171686,1,1,1,1,1,1,1,1,1
431.086302596464,0,0,0,0,1,0,0,0,0
431.096175701385,1,0,0,1,0,0,1,0,0
431.098403029763,1,1,1,1,1,1,1,1,1
431.132541922287,1,0,0,1,0,0,1,0,0
431.134790025813,1,1,1,1,1,1,1,1,1
431.138275346047,0,0,0,0,1,0,0,0,0
431.143303771301,0,0,0,1,0,0,0,0,0
431.143813958181,0,0,1,0,0,0,0,0,0
431.152793650186,1,0,0,0,0,0,0,0,0
431.167783203859,0,0,0,0,1,0,0,0,0
431.17112897083,1,1,1,1,1,1,1,1,1
431.178343087281,1,0,0,1,0,1,1,0,0
431.207552113338,1,1,1,1,0,1,1,1,0
431.214775341593,1,1,1,1,0,1,1,1,1
431.243965429161,0,0,0,0,0,1,0,1,0
431.251171774037,1,0,0,0,0,0,0,0,0
432.09366795784,0,1,1,0,0,0,0,0,0
433.041278715971,1,1,1,1,1,1,1,1,1
433.062408977395,1,1,1,1,0,1,1,1,0
433.062687638161,0,0,0,0,1,0,0,0,0
433.077685082233,1,1,1,1,1,1,1,1,1
433.098779211671,1,1,1,1,1,1,1,0,0
433.099054603799,0,0,0,0,0,0,0,1,0
433.114024792418,1,1,1,1,1,1,1,1,1
433.142472007118,1,0,0,0,0,0,0,0,0
433.148149099096,1,1,0,1,0,0,1,0,0
433.150430202618,1,1,1,1,1,1,1,1,1
433.178944176369,0,0,0,0,0,0,0,1,0
433.186850537169,1,1,1,1,1,1,1,1,1
433.194050140366,1,1,1,1,0,1,1,0,0
434.072887066175,0,0,0,1,0,1,0,0,0
434.073489529449,0,0,0,0,0,0,0,1,0
435.020539260446,1,1,1,1,1,1,1,1,0
435.056955274874,1,1,1,1,1,1,1,1,1
435.069550072193,0,0,1,0,0,0,0,0,0
435.069975288849,1,1,0,1,1,1,1,0,0
435.077976792052,0,0,0,0,0,1,0,0,0
435.09330045953,1,1,1,1,1,1,1,1,1
435.12967326314,1,1,1,1,1,1,1,1,1
435.133084287297,0,0,0,0,1,0,0,0,0
435.187494504609,0,0,0,1,1,0,0,0,0
435.194371206181,0,1,1,0,0,0,1,1,0
435.225037715137,1,0,0,0,0,0,0,0,0
435.237834267722,1,0,0,0,0,0,0,0,0
436.052157044089,0,0,0,0,1,0,0,0,0
436.088535127009,0,0,0,1,0,0,1,0,0
436.124866262007,0,0,0,1,1,0,0,0,0
436.164169607948,0,0,0,0,0,0,0,1,0
437.018418548599,0,0,0,0,1,0,0,0,0
437.036189125917,1,1,1,1,1,1,1,0,1
437.036450937163,0,0,0,0,0,0,0,1,0
437.049269292056,0,0,0,0,1,0,0,0,0
437.051494636163,0,0,1,0,0,0,0,0,0
437.072585458072,1,1,1,1,1,1,1,1,1
437.08491216237,0,0,0,0,0,0,0,1,0
437.098475306089,1,0,0,0,0,0,0,0,0
437.103767297209,0,0,1,0,0,0,0,1,0
437.108930056889,1,1,1,1,1,1,1,1,1
437.173693177255,1,1,1,1,0,0,1,1,0
437.185206835217,0,0,0,0,0,0,0,1,0
437.202840756984,0,0,0,1,0,0,0,0,0
437.20334200153,0,0,0,0,0,1,0,0,0
437.210061562984,1,1,1,1,0,1,1,1,0
437.212029701098,0,0,0,0,0,0,0,1,0
438.067782590565,0,0,0,0,1,0,1,0,0
438.068333508866,0,0,0,1,0,0,0,0,0
438.10419633434,1,1,1,0,1,1,0,0,0
438.125632716521,0,0,0,0,0,0,0,1,0
438.140844883309,0,0,0,0,0,0,0,1,0
438.179745950113,0,0,1,0,0,0,0,0,0
438.198393856809,0,0,0,1,0,0,0,0,0
438.221989810112,0,0,0,1,0,0,0,0,0
438.961395978108,0,1,0,0,0,0,0,0,0
439.015468913104,0,0,0,1,0,0,1,0,0
439.015785109671,1,0,0,0,1,1,0,0,0
439.030677157054,1,0,0,1,1,1,0,0,0
439.055165624139,1,0,0,1,0,0,1,0,0
439.067705157432,0,0,0,0,0,1,0,0,0
439.068143099132,0,0,0,0,0,0,0,1,0
439.080170815225,1,0,0,0,0,0,1,0,0
439.088161062818,1,1,1,1,1,1,1,1,1
439.100541367189,0,0,0,1,1,0,0,1,0
439.103446463799,0,0,0,0,1,0,1,0,0
439.103751073532,1,0,0,0,0,0,0,0,0
439.106778348986,0,1,0,0,0,0,0,0,0
439.150502783006,1,0,1,0,0,0,1,0,0
439.22569922376,0,1,1,1,0,1,1,1,0
439.292640295102,0,0,0,0,0,0,1,0,0
440.119827379301,1,1,1,0,0,1,1,0,0
440.120122132839,0,0,0,1,0,0,0,0,0
440.15655143461,0,1,0,0,1,0,0,0,0
440.176785745957,0,0,0,0,0,0,0,1,0
440.177690979363,0,0,0,0,1,0,0,0,0
440.192941937655,0,0,0,0,0,0,0,1,0
440.998067386971,0,0,0,0,0,1,0,0,0
441.011135308518,0,0,0,0,0,0,0,1,0
441.031027668648,1,1,1,1,1,1,1,1,1
441.046330353718,1,0,1,1,1,1,1,1,1
441.046628500611,0,1,0,0,0,0,0,0,0
441.049662382024,1,0,1,0,0,0,0,0,0
441.067445217603,1,1,1,1,1,1,1,1,1
441.082682517206,1,1,0,1,0,1,1,0,0
441.083018247332,0,0,0,0,1,0,0,1,0
441.119161409272,1,1,0,1,0,1,1,1,0
441.119437215255,0,0,0,0,1,0,0,0,0
441.128044415927,1,0,0,1,0,0,0,0,0
441.128324585433,0,0,0,0,0,0,1,0,0
441.132181024161,1,1,1,1,1,1,1,1,1
441.135073472144,0,0,1,0,0,0,0,0,0
441.152436591138,0,0,0,0,1,0,0,0,0
441.155411082255,1,0,0,0,1,1,1,0,0
441.168546108283,1,1,1,1,1,1,1,1,1
441.204968766383,1,1,1,1,1,0,1,1,0
441.225548738085,0,0,0,1,0,0,0,1,0
441.235446855782,1,0,1,1,1,0,1,0,0
442.099084741158,1,1,1,1,1,0,1,0,0
442.121537104666,1,0,0,1,1,1,1,0,0
442.130288007966,0,0,1,0,0,0,0,1,0
442.135796003932,0,0,0,0,1,0,0,0,0
442.172149384013,0,0,0,0,0,0,0,0,1
442.184069203648,0,0,0,0,0,0,0,1,0
442.230664611481,0,0,0,0,0,0,1,0,1
442.267112461559,0,0,0,0,1,0,0,0,0
442.951601635646,0,1,0,0,0,0,0,0,0
443.025570050744,1,1,1,1,1,1,1,0,0
443.046693202057,1,1,1,1,1,1,1,1,1
443.06197252065,1,1,1,1,1,1,1,1,1
443.065319689049,1,0,1,0,0,0,0,0,0
443.075077305562,1,1,1,1,1,1,1,0,0
443.08312105635,1,1,1,1,1,1,1,1,1
443.098414050448,1,1,1,1,1,1,1,1,0
443.098700578143,0,0,0,0,0,0,0,0,1
443.132440327809,0,0,0,0,1,0,1,0,0
443.171360315077,0,0,0,1,1,0,0,0,0
443.207526030443,1,0,1,0,0,0,0,0,0
443.210484525593,0,0,0,0,0,0,1,0,0
443.214093365777,0,0,0,0,0,1,0,0,0
443.251099249321,1,1,1,1,1,1,1,0,1
444.145947028142,0,0,0,0,0,0,0,1,0
444.209932863225,1,1,1,0,1,1,1,1,1
444.246333336633,1,1,1,0,1,1,1,0,1
444.267707168599,0,0,0,0,0,0,0,1,0
444.941904014313,0,1,0,0,0,0,0,0,0
445.041231611724,1,1,1,1,1,1,1,0,1
445.054301077354,0,0,0,1,1,1,0,0,0
445.062314822367,1,1,1,1,1,1,1,1,1
445.077648929997,1,1,1,1,1,1,1,1,1
445.090703609108,1,1,0,1,1,1,1,1,1
445.098764302069,1,1,1,1,1,1,1,1,1
445.114028424843,1,1,1,1,1,1,1,1,1
445.131955893661,1,0,0,0,0,0,0,0,0
445.148151570789,1,1,1,1,1,1,1,1,1
445.153336200384,0,1,0,0,1,0,0,0,0
445.193953878212,1,0,1,1,1,1,1,1,0
445.223209854127,1,1,1,0,0,1,0,1,0
445.230368100921,1,1,1,1,1,1,1,1,1
446.08161122453,0,0,0,0,1,0,0,0,0
446.150911453598,0,0,0,1,0,0,0,0,0
446.225584439404,1,1,0,0,1,0,0,0,0
447.020548321988,1,1,1,1,1,1,1,1,0
447.05691596879,1,1,1,1,1,1,1,1,1
447.069933569309,1,1,1,1,1,0,1,0,0
447.077981685558,1,1,1,1,1,1,1,1,0
447.081778184176,0,0,0,0,0,0,0,0,1
447.09106680313,1,0,0,0,0,0,0,0,0
447.09324777296,1,1,1,1,1,1,1,1,1
447.129676968486,1,1,1,1,1,1,1,1,1
447.14762085792,1,0,0,0,0,0,1,0,0
447.163857111717,0,0,0,0,0,0,1,0,0
447.202454273815,1,1,1,1,1,1,1,1,0
447.205586334779,0,0,0,0,1,0,0,0,0
447.20588406897,0,0,0,0,0,0,0,0,1
447.209587310833,1,0,1,1,0,1,0,1,0
447.232773109476,0,0,1,0,0,0,0,0,0
447.238811455379,1,1,1,0,0,1,1,1,0
447.332720333701,0,1,0,1,1,1,0,0,0
449.036153802432,1,1,1,1,1,1,1,1,1
449.072543871549,1,1,1,1,1,1,1,1,1
449.093630150747,0,1,0,1,0,0,0,0,0
449.108959458991,1,1,1,1,1,1,1,1,1
449.166658480779,0,0,0,0,0,0,0,1,0
449.253563082585,1,0,0,0,0,0,0,0,0
449.254454647498,0,0,0,0,0,0,0,1,0
449.254700416066,0,0,1,0,0,0,0,0,0
450.068077768884,0,0,0,0,0,1,0,0,0
450.124772045394,0,0,0,0,0,0,0,1,0
451.015396248011,0,0,0,1,0,1,0,0,0
451.015724285694,0,0,0,0,1,0,1,0,0
451.051814909722,1,1,1,1,1,1,1,1,1
451.070411723725,1,0,1,0,0,0,0,0,0
451.088224866763,1,1,1,1,1,1,1,1,1
451.119486050038,1,0,0,0,0,0,0,0,0
451.124612374534,1,1,1,1,1,1,1,1,1
451.189282729289,1,1,1,1,0,1,1,1,0
452.083774735956,0,0,0,1,0,0,0,0,0
452.119830814652,0,1,1,1,0,0,0,0,0
452.120106671292,0,0,0,0,0,1,0,0,0
452.176903445984,0,0,0,0,0,1,0,0,0
452.214014724775,0,0,0,0,0,0,0,1,0
452.977011797449,0,1,0,0,0,0,0,0,0
453.031047454848,1,1,1,1,1,1,1,1,1
453.046284501615,1,0,1,1,0,0,0,0,0
453.049543097791,0,0,1,0,0,0,0,0,0
453.067431269955,1,1,1,1,1,1,1,1,1
453.08275069885,0,0,1,0,0,1,0,0,0
453.093360933238,1,0,0,0,0,0,0,0,0
453.103879493075,1,1,1,1,1,1,1,1,1
453.166725509924,1,1,0,0,0,0,0,0,0
453.168610789958,1,0,1,1,0,1,1,1,0
453.204946596811,1,1,1,1,1,1,1,1,0
453.20626991914,0,0,0,0,0,0,0,1,0
453.241319309201,0,1,1,1,0,0,1,0,0
453.298814836525,1,0,0,0,0,0,0,0,0
454.099058620902,0,0,0,1,0,0,1,0,0
454.267063090616,1,0,0,0,0,0,1,0,0
455.025578379492,1,0,1,0,0,0,0,0,0
455.025919039701,0,0,0,0,1,0,0,0,0
455.046715100367,1,1,1,1,1,1,1,1,1
455.061988470262,1,1,1,1,1,1,1,0,0
455.062309006294,0,0,0,0,0,0,0,1,0
455.07507753193,1,1,0,0,0,0,0,0,0
455.083066172065,1,1,1,1,1,1,1,1,1
455.092737174438,0,0,0,1,0,0,1,0,0
455.098305138936,1,1,0,1,0,1,1,0,0
455.098653775283,0,0,1,0,1,0,0,0,0
455.111453581766,1,1,1,0,0,1,1,1,0
455.134741918373,1,0,0,1,0,0,0,0,0
455.135118606991,0,0,0,0,0,1,0,0,0
455.147865874753,1,1,1,1,1,1,1,1,1
455.150698063933,0,0,0,0,0,1,0,0,0
455.171109379269,0,1,0,0,0,0,0,0,0
455.179691611211,0,0,0,0,1,0,0,0,0
455.180187399489,1,1,0,0,0,1,1,0,0
455.180672867424,0,0,0,0,0,0,0,1,0
455.201448199353,0,0,0,0,0,1,0,0,0
455.220634643492,1,1,1,1,1,1,1,1,0
455.251073856027,1,0,1,0,0,0,1,0,0
455.962536842566,0,0,0,0,1,1,1,1,0
456.127030186576,0,0,1,0,0,0,0,0,0
456.144803522428,0,0,0,0,0,0,0,1,0
456.246286089955,1,0,1,0,0,0,0,0,0
456.282686177832,0,0,1,0,0,0,0,0,0
456.95950498231,0,1,0,1,0,0,0,0,0
457.025889821146,0,0,0,1,1,0,1,0,0
457.04065271072,0,0,1,0,0,0,0,1,0
457.041197798623,1,1,0,1,1,1,1,0,1
457.051891251479,1,0,0,0,0,0,0,0,0
457.054308795909,0,1,0,0,0,0,0,0,0
457.062313980676,1,1,1,1,1,1,1,1,1
457.077591558917,1,1,1,1,1,1,1,0,1
457.088270502786,0,0,1,0,0,0,0,0,0
457.098763730391,1,1,1,1,1,1,1,1,1
457.114048644519,1,1,1,1,1,1,1,1,1
457.159333487824,0,0,0,0,0,1,0,0,0
457.186776434373,0,0,0,1,0,1,0,0,0
457.230381571775,0,0,0,1,0,1,0,0,0
457.266802297369,1,1,1,1,1,1,1,0,1
458.093972761662,1,0,0,0,0,0,1,0,0
458.130707451724,0,0,0,0,0,1,0,0,0
458.221253797958,0,0,1,0,0,0,0,0,0
458.225568277273,1,1,1,1,1,1,1,0,1
458.26194192877,1,1,1,1,1,0,1,1,0
458.957571648701,0,1,0,1,0,0,0,0,0
459.020459619933,0,1,1,1,0,1,1,0,0
459.02078597219,1,0,0,0,0,0,0,0,0
459.041590498912,1,1,0,1,1,0,1,0,0
459.041980313207,0,0,0,0,0,1,0,0,0
459.056886551281,1,1,1,1,1,1,1,1,1
459.069974063579,1,0,1,1,1,1,0,0,0
459.07803100804,1,1,1,1,1,1,1,1,1
459.093298769617,1,1,1,1,1,1,1,0,1
459.093554093172,0,0,0,0,0,0,0,1,0
459.105824596576,0,0,0,0,1,0,0,1,1
459.113760835138,0,0,0,0,0,0,0,1,0
459.1692136125,0,0,0,0,0,0,0,0,1
459.20239411103,1,1,1,1,1,1,0,0,0
459.205678711293,0,0,0,0,1,0,1,0,1
459.209658245676,1,0,1,0,0,1,1,1,0
459.238268090972,0,0,0,0,0,0,0,1,0
459.238773283934,0,1,1,0,0,1,0,0,0
459.246044317094,1,1,1,1,1,1,1,1,1
459.260183129743,0,0,1,0,0,0,0,0,0
460.109949982423,0,1,0,0,0,0,0,0,0
460.133849425258,0,0,0,0,1,0,0,0,0
460.146365704104,0,0,0,0,1,0,0,0,0
460.203944970166,0,0,1,0,0,0,0,0,0
460.204846758655,1,0,0,1,0,0,1,0,1
460.255528048768,0,0,0,0,0,0,0,1,0
461.036135966289,1,1,0,1,1,1,1,0,1
461.036391906297,0,0,1,0,0,0,0,1,0
461.057257774604,1,1,1,1,1,1,1,0,0
461.072585278075,1,1,1,1,1,1,1,1,1
461.084811562667,0,0,0,0,1,0,0,0,0
461.085594932414,1,1,1,1,0,1,1,0,0
461.093677267382,1,1,1,1,1,1,1,1,0
461.097484125907,0,0,0,0,0,0,0,0,1
461.097750685107,0,0,0,0,1,0,0,0,0
461.108943198435,1,1,1,1,1,1,1,1,1
461.11822580349,0,0,1,0,0,0,0,0,0
461.145280607664,1,1,1,1,1,1,1,1,1
461.148558422305,0,0,0,0,1,0,0,0,0
461.188876128783,0,0,0,0,0,0,1,0,0
461.218087864382,1,1,1,1,1,1,1,1,0
461.221240900422,0,0,0,0,1,0,0,0,1
461.225292504444,0,0,0,0,0,0,1,0,0
461.254429896741,0,0,1,1,0,1,0,1,0
462.140631829232,0,0,0,0,0,0,0,1,0
462.152873090519,0,0,0,0,1,0,0,0,0
463.051796648179,1,1,1,1,1,1,1,1,1
463.064871529988,0,0,1,0,1,0,0,0,0
463.072861909923,0,1,0,0,0,0,0,0,0
463.073116366557,0,0,0,0,1,0,0,0,0
463.088237089778,1,1,1,1,1,1,1,1,1
463.109229376886,0,0,0,0,0,1,0,0,0
463.109528549495,0,0,0,0,1,0,0,0,0
463.117046172778,0,0,0,0,0,1,0,0,0
463.124640508137,1,1,1,1,1,1,1,1,1
463.182369677062,0,0,0,0,1,0,0,0,0
463.219757644611,1,0,0,0,0,0,0,0,0
463.327671058334,0,0,0,0,1,0,0,0,0
463.998321992832,0,1,0,1,0,1,0,1,0
464.083450108891,0,0,0,1,1,0,0,0,0
464.119825494137,0,1,0,0,0,0,0,0,0
464.214043666905,0,0,0,0,0,0,0,0,1
464.250459516772,0,0,1,0,0,0,0,0,0
465.031077651473,1,1,1,1,1,1,1,1,1
465.057016269699,1,0,0,0,0,0,0,0,0
465.067432255195,1,1,1,1,1,1,1,1,1
465.093401442002,0,1,0,0,0,0,0,0,0
465.103724532452,1,1,1,1,1,1,1,1,1
465.116418551384,0,0,0,1,0,0,0,1,0
465.13502752828,0,1,0,0,0,0,0,0,0
465.140219212629,1,1,1,1,1,1,1,1,1
465.170188747429,0,1,0,1,0,0,0,0,0
465.176649942824,0,0,0,0,0,0,0,1,0
465.182028832149,1,0,0,0,0,0,0,0,0
465.199086989399,1,0,0,0,0,0,0,0,0
465.205008205616,1,0,1,1,0,0,0,0,0
465.995439250316,0,1,0,0,0,1,0,0,0
466.120592711679,0,1,0,0,0,0,0,0,0
466.135844538497,0,0,1,0,0,0,0,0,0
466.157036194118,0,0,0,0,0,0,0,1,0
466.244424466047,1,0,0,0,0,0,0,0,0
466.99288619835,0,0,0,0,0,1,0,0,0
467.046664879621,1,1,1,1,1,1,1,1,0
467.046925564468,0,0,0,0,0,0,0,0,1
467.06148097303,0,1,0,1,1,0,0,0,0
467.061940150565,1,0,0,0,0,0,1,0,0
467.075025202413,0,0,0,1,1,0,0,0,0
467.083088723042,1,1,1,1,1,1,1,1,1
467.09614770225,1,0,0,0,0,0,0,0,0
467.098380837223,0,0,0,1,0,0,0,0,0
467.098640262889,0,1,0,0,0,0,0,0,0
467.116615678648,0,0,0,0,0,1,0,0,0
467.119488879741,1,1,1,1,1,1,1,1,1
467.134868668465,1,0,1,0,0,0,0,0,0
467.150675447364,1,0,0,0,0,0,0,0,0
467.174679887676,0,0,0,0,1,0,0,0,1
467.184200768427,1,1,1,1,1,1,1,1,0
467.22057257572,0,0,1,0,0,0,0,1,0
467.265254739496,0,0,0,0,1,0,0,0,0
467.314092405559,0,0,0,0,0,0,0,1,0
468.114758550199,1,0,0,1,1,0,1,0,0
468.172468887984,0,0,0,0,0,0,1,0,0
468.18782286399,1,0,0,0,0,0,0,0,0
468.208105806232,0,0,1,0,0,0,0,0,0
468.224210191629,1,0,0,0,0,0,0,0,0
468.268902595144,0,0,0,0,0,0,0,1,0
468.975369791432,0,0,1,0,0,0,0,1,0
469.025955901074,0,0,1,1,1,1,1,0,0
469.026254264909,0,1,0,0,0,0,0,0,0
469.041251120829,1,1,0,1,1,1,1,1,0
469.041633789172,0,0,1,0,0,0,0,0,0
469.062391950278,1,1,1,1,1,1,1,1,1
469.077654866646,1,1,0,1,1,1,1,0,0
469.077974050814,0,0,1,0,0,0,0,1,0
