,ECA2_0005_01.a_p1,ECA2_0005_02.a_p1,ECA2_0005_03.a_p1,ECA2_0005_04.b_p1,ECA2_0005_05.a_p1,ECA2_0005_06.a_p1,ECA2_0005_07.a_p1,ECA2_0005_08.a_p1,ECA2_0005_09.a_p1,ECA2_0005_10.a_p1
537.052150571382,0,0,0,0,1,0,0,0,0,0
537.088491135972,1,0,0,0,1,0,0,0,1,0
537.125252401729,0,0,0,0,1,0,0,0,0,0
537.137937720417,0,1,0,0,0,0,1,0,0,0
537.161283803027,1,0,1,0,1,1,1,0,1,0
537.161621214465,0,1,0,0,0,0,0,0,0,0
537.198135697593,0,0,0,0,0,0,0,0,1,0
537.270861673169,0,0,0,0,1,0,0,0,0,0
537.298876561433,0,1,0,0,0,0,0,0,0,0
537.320736577978,0,0,0,0,1,0,0,0,0,0
537.981075176806,0,0,0,0,0,0,0,0,1,0
538.978506679647,0,0,0,0,1,0,0,0,0,0
539.067755817262,0,1,0,0,1,0,0,0,0,0
539.140611074365,1,0,0,0,1,0,0,0,0,0
539.151839357766,0,0,0,0,0,1,0,0,0,0
539.164939611023,0,0,0,0,0,1,0,0,0,0
539.314444642384,0,1,0,0,0,0,0,0,0,0
539.977788624569,0,1,0,0,0,0,0,0,0,0
541.083412417512,0,0,0,0,1,0,0,0,0,0
541.119756751391,0,0,1,0,1,0,0,0,0,0
541.135150382105,0,0,0,0,0,0,0,0,0,1
541.14821771545,0,0,0,0,0,0,1,0,0,0
541.156290989692,1,1,1,0,1,1,0,1,1,1
541.189362836627,0,0,0,0,1,0,0,0,0,0
541.193034692841,0,0,0,0,1,0,0,0,0,0
541.260748176227,0,0,0,0,0,0,0,0,1,0
541.312232096187,0,1,0,0,0,0,0,0,0,0
541.330231455085,0,0,0,0,1,0,0,0,0,0
542.219038915684,0,0,0,0,0,0,0,1,0,0
543.003049958435,0,0,0,0,0,0,0,1,0,0
543.077910877582,1,0,0,0,0,0,1,0,0,0
543.109810904183,0,0,0,0,0,0,1,0,0,0
543.114339506008,1,0,0,0,0,0,0,0,1,0
543.13550696339,0,0,0,0,1,0,0,0,0,0
543.160185479012,0,0,1,0,0,0,0,0,0,0
543.191699161079,0,0,0,0,0,1,0,0,0,0
543.211704971606,0,0,0,0,1,0,0,0,0,0
543.309484112243,0,0,0,0,0,0,1,0,1,0
544.232640273901,0,0,0,0,1,0,0,0,0,0
544.26238720557,1,1,0,0,1,0,0,0,1,0
545.052570908923,0,0,0,0,0,1,0,0,0,0
545.075169175735,0,0,0,0,0,0,1,0,0,0
545.093574600661,1,1,0,0,0,0,0,0,0,1
545.1287860693,1,1,1,1,1,1,0,1,1,1
545.139154257349,0,0,0,0,0,1,0,0,0,0
545.151403998219,1,0,0,0,0,0,0,0,0,0
545.166367836349,0,1,0,0,0,0,0,0,0,0
545.175357560444,1,0,0,0,0,1,0,0,1,0
545.203212958913,0,0,1,0,0,0,0,0,0,0
545.206959121739,0,0,0,0,1,1,0,0,0,0
545.236328982433,0,1,0,0,0,0,0,0,0,0
545.243744838026,0,0,0,0,0,1,0,0,1,0
545.252705171532,0,0,0,1,0,0,0,0,0,0
546.955588213506,0,1,1,1,1,0,0,0,1,0
546.997298851709,0,0,0,0,0,0,0,1,0,0
547.036574595825,0,0,0,0,1,0,0,0,0,0
547.072918355382,1,0,0,0,1,0,0,0,0,0
547.109330096018,0,1,0,0,0,0,0,0,0,0
547.127490218896,0,0,0,0,0,0,0,1,0,0
547.145658517979,0,0,0,0,1,0,0,0,0,1
547.182024723414,1,0,0,0,1,0,0,0,0,0
547.295716776806,0,0,0,0,0,0,0,0,1,0
547.341154105755,0,0,0,0,0,1,0,0,0,0
548.209763470907,1,0,0,1,0,1,0,0,0,0
548.227215596402,0,0,0,0,1,0,0,0,0,0
549.052070022191,0,0,0,0,1,0,0,0,0,0
549.088601964518,0,0,0,0,0,0,0,0,0,1
549.124993058067,1,0,0,0,0,0,0,0,0,0
549.161728908973,0,0,0,0,1,0,0,0,0,0
549.197718145359,1,0,1,0,1,0,0,0,0,0
549.234473338935,0,0,0,0,1,0,0,0,0,0
549.270386589946,1,1,1,0,1,1,1,0,0,0
549.306745550488,1,0,1,0,0,0,1,0,0,0
551.067824899559,0,0,0,0,1,0,0,0,0,0
551.104176596842,0,0,0,0,0,0,0,0,0,1
551.176899158949,0,1,0,0,0,0,1,0,0,0
551.271555563831,0,0,0,0,0,0,0,0,1,0
551.322953394837,0,0,0,0,0,1,1,0,0,0
552.230141330154,0,0,0,0,0,0,0,1,0,0
552.239763087689,0,0,1,0,0,0,0,0,0,0
553.119895288025,0,0,0,0,0,1,0,0,0,0
553.141816324252,1,0,1,1,0,1,0,0,1,1
553.156267146222,1,0,0,0,1,0,0,0,0,1
553.180549998969,0,0,0,0,0,1,0,0,0,0
553.186613792928,1,0,0,0,0,0,0,0,0,1
553.19304220492,0,0,0,0,0,0,0,1,0,0
553.217271451689,0,0,0,0,1,0,1,0,0,0
553.258873314008,0,0,0,0,1,0,0,0,0,0
553.28393833083,0,0,0,0,0,0,0,0,1,1
553.29369267544,0,1,0,0,0,0,0,0,0,0
554.188185854748,0,0,0,0,1,0,0,0,0,0
554.260919793537,0,0,1,0,0,0,1,0,0,0
554.574104391308,0,1,1,1,0,0,1,1,1,1
554.574454405614,0,0,0,0,1,0,0,0,0,0
555.099165292473,0,0,0,0,1,0,0,0,0,0
555.184793324385,0,0,0,0,0,1,0,0,0,0
555.20018946919,1,0,0,0,0,0,0,0,0,0
555.236556867056,1,1,1,0,0,0,1,0,0,0
555.237591148105,0,0,0,0,1,0,0,0,0,0
555.273040456903,0,0,0,0,1,0,0,0,0,0
555.309406842808,0,0,0,0,1,0,0,0,0,0
555.991387827078,0,0,0,1,0,0,0,0,0,0
556.143463140024,0,1,0,0,0,0,0,0,0,0
556.988789224002,0,0,0,1,0,0,0,0,0,0
557.018710767267,0,0,0,0,0,0,0,1,0,0
557.057240413625,0,1,0,0,0,0,0,0,0,0
557.139013857715,1,0,0,0,1,0,0,0,0,0
557.175773785678,0,0,0,0,0,0,0,1,0,0
557.279432983921,0,0,0,0,0,0,0,0,1,0
558.232692642734,0,0,0,0,0,1,0,0,0,0
558.278110570887,0,1,0,0,0,0,0,1,0,0
558.894460391602,0,1,1,0,0,0,1,0,1,1
559.07279705335,0,0,0,0,0,0,0,0,1,0
559.108648247618,0,0,0,0,1,0,0,0,0,0
559.109286935343,1,0,0,0,0,0,0,0,0,0
559.130321758278,0,0,0,0,1,0,0,0,0,0
559.145625230242,0,0,0,0,1,0,0,0,0,0
559.156837669734,1,1,0,0,1,1,1,1,1,0
559.16669793689,1,0,0,0,1,0,0,0,0,0
559.16709387425,0,0,1,0,0,0,0,0,0,0
559.172162844677,0,0,0,0,0,0,0,0,0,1
559.218872894943,0,0,0,0,0,0,0,0,0,1
559.251901978505,0,1,0,0,0,0,0,0,0,0
559.254776929684,0,0,0,0,0,1,0,0,0,0
559.255124521247,1,0,0,0,0,0,0,0,0,0
559.29700775339,0,0,0,0,0,1,0,1,0,0
560.153910516992,0,0,0,0,0,1,0,0,0,0
560.206096300293,0,0,0,0,0,0,0,0,0,1
560.227264205088,0,0,0,0,1,0,0,0,0,0
561.052101033648,0,0,0,0,1,0,0,0,0,0
561.065853138016,0,0,0,0,0,1,1,0,1,0
561.088500812772,0,1,0,0,1,1,0,0,1,1
561.124879368112,0,0,0,0,1,0,0,0,0,1
561.16134550744,0,1,0,0,0,0,0,0,0,0
561.167195485751,0,0,0,1,0,0,0,0,0,0
561.192127231054,0,0,0,0,1,0,0,0,0,0
561.234022756813,0,0,0,0,1,0,0,0,0,0
561.455749813587,1,0,1,1,1,1,0,0,1,1
562.178125371771,0,0,0,0,1,0,0,0,0,0
562.242907790521,0,0,0,0,1,0,0,0,0,0
562.323628182859,0,0,0,0,1,0,0,0,0,0
563.063056848169,0,0,0,0,0,1,1,0,0,0
563.067769944772,0,0,0,0,1,0,0,0,0,0
563.104226089899,0,1,0,0,1,0,0,0,0,0
563.141050967253,0,0,0,0,1,0,0,0,0,0
563.177009598755,0,0,0,0,1,0,0,0,0,0
563.177393139531,0,0,0,0,0,0,0,0,1,0
563.190487735908,0,0,0,0,1,0,0,0,0,0
563.198421858658,0,0,0,0,0,1,0,0,0,0
563.213380737202,0,0,0,0,0,0,0,0,0,1
563.21375672547,1,0,0,0,0,0,0,0,0,0
563.217867855747,0,0,0,0,0,1,1,0,0,0
563.249757035935,0,0,0,0,0,1,1,0,1,0
563.271246856932,0,0,1,0,0,0,0,0,0,0
563.322561332143,0,0,0,0,0,1,0,0,0,0
564.239333390266,0,0,1,0,0,0,0,0,0,0
564.303007195311,0,1,0,0,0,0,0,0,0,0
565.082918739795,1,0,0,0,0,0,0,0,0,0
565.083845949052,0,0,0,0,1,0,0,0,0,0
565.156203136489,0,1,0,0,1,0,0,0,0,0
565.192650609653,1,1,0,0,1,0,0,0,1,0
565.217197097161,0,0,0,0,0,1,0,0,0,0
565.265827766434,0,0,0,0,0,0,0,1,0,0
565.302438896114,0,0,0,0,1,0,0,0,0,0
566.217723062062,0,0,0,0,1,0,0,0,0,0
566.223594107627,0,0,0,0,0,1,0,0,0,0
566.297169913228,1,0,0,0,0,0,0,0,0,0
567.041518537366,0,1,0,0,0,0,0,0,0,0
567.054735309592,0,0,0,0,0,0,1,0,0,0
567.105912615884,0,0,0,0,0,0,0,0,0,1
567.135397032383,0,1,0,0,1,0,0,0,0,0
567.171811167644,0,0,1,0,1,0,0,0,0,0
567.201272630778,0,0,0,0,0,1,0,0,0,0
567.202048782522,1,0,0,0,0,0,0,0,0,0
567.223459842812,1,0,0,1,0,1,0,0,0,0
567.236570949679,0,0,0,0,0,0,0,1,0,1
567.237652271601,0,0,0,0,1,0,0,0,0,0
567.311563655888,0,0,1,0,0,0,0,0,0,0
568.240229900947,0,1,0,0,1,0,0,0,1,0
569.052332276234,0,0,0,0,0,0,1,0,0,0
569.078889456418,0,1,0,0,0,0,0,0,0,0
569.093642390207,0,0,0,0,1,0,0,0,0,0
569.132547542591,0,0,0,0,1,0,0,0,0,0
569.179400145612,0,1,0,0,0,0,0,0,0,0
569.253858194773,0,1,0,0,0,0,0,0,0,0
569.256939816342,0,0,0,0,0,0,0,0,1,0
569.297057281468,0,0,0,1,0,0,0,0,0,0
570.182227812041,0,1,0,0,0,0,0,0,0,0
570.2922599646,0,0,0,0,0,1,1,0,0,0
571.072839690259,1,0,0,0,0,0,0,0,0,0
571.16686091731,1,0,0,0,1,0,0,0,0,0
571.191637354738,0,0,0,0,1,0,0,0,0,0
571.215978268028,0,0,0,0,0,0,0,0,0,1
571.268649188873,0,0,0,0,1,0,0,0,0,0
572.110992026761,1,0,0,0,0,0,0,1,0,1
572.344344454505,0,0,0,0,1,0,0,0,0,0
573.052586667247,0,1,0,0,0,0,0,0,0,0
573.088456446702,1,0,0,0,0,0,0,0,0,0
573.17422951105,0,1,1,0,0,0,1,0,0,1
573.22815194599,0,0,0,0,0,0,0,0,0,1
573.23745735062,0,0,0,0,0,0,0,0,0,1
573.28401341701,0,0,0,0,1,0,0,0,0,0
573.429158894435,0,0,0,1,0,0,0,0,0,0
574.451100259981,0,0,0,0,0,1,0,0,0,0
574.567887938338,0,1,1,1,0,0,1,1,1,1
575.067807720103,0,0,0,0,1,0,0,0,0,0
575.068225194466,0,1,0,0,0,0,0,0,0,0
575.104190203675,0,0,0,0,1,0,0,0,0,0
575.151933734573,0,1,0,0,0,1,0,0,0,0
575.153714378982,0,0,0,0,0,0,0,0,1,0
575.198508148286,0,0,0,0,0,1,0,0,1,0
575.249684375955,0,0,1,0,0,1,0,0,1,0
575.250080542065,1,0,0,0,0,0,0,0,0,0
575.253223500958,0,1,0,0,0,0,0,0,1,0
575.343869800699,0,0,1,0,0,0,0,0,0,0
575.371587009854,0,0,0,0,0,0,1,0,0,0
575.435062512094,1,0,1,1,0,1,0,0,1,1
575.444794923114,0,0,0,1,0,0,0,0,0,0
575.471442910267,1,0,1,0,1,1,0,0,0,0
576.258592628089,0,0,0,0,0,1,0,0,0,0
576.430348343813,1,0,0,0,0,0,0,0,0,0
576.447840718856,0,0,0,1,0,0,0,0,0,0
577.050626884081,0,0,0,0,0,0,1,0,0,0
577.083450652242,1,0,0,0,1,0,0,0,0,0
577.11978863179,1,1,0,0,1,0,0,0,0,1
577.192442685704,1,0,0,0,0,0,0,0,0,0
577.223351317286,0,0,0,0,0,0,0,1,0,0
577.228842181521,1,0,0,0,0,1,1,0,0,0
577.232269906247,0,0,0,0,1,0,0,0,0,0
577.265260588823,0,0,0,0,0,1,0,0,1,0
577.301717729007,1,0,0,0,0,0,0,0,0,0
577.302194565958,0,0,0,0,0,0,0,0,1,0
577.305346182294,0,0,1,0,0,0,0,0,0,0
578.165307319246,0,0,0,0,1,0,0,0,0,0
578.26175424771,1,0,0,0,0,0,0,0,0,0
579.062665420803,0,0,0,0,1,0,0,0,0,0
579.099008019376,0,1,0,0,0,0,0,0,0,0
579.099462313691,0,0,0,0,1,0,0,0,0,0
579.133405781733,1,0,0,0,0,1,0,0,0,1
579.135844216707,0,0,0,0,1,0,0,0,0,0
579.171855053951,1,1,0,0,0,0,0,0,0,0
579.208271130283,1,0,1,0,0,0,0,0,0,0
579.208716596422,0,0,0,0,1,0,0,0,0,0
579.281425543483,0,0,0,0,0,0,0,0,1,0
579.285201310309,0,0,1,0,0,0,0,0,1,0
579.317744374262,0,1,0,0,0,0,1,1,0,0
579.353960119434,0,0,0,0,0,0,0,1,0,0
580.239360366337,0,0,0,0,0,1,0,0,0,0
580.275879840968,1,0,0,0,0,0,0,0,0,0
580.27768418864,0,0,0,0,0,1,0,0,0,0
580.297843311458,0,0,0,0,0,0,0,1,0,0
581.114829532437,1,0,0,0,0,0,0,0,0,0
581.130571524586,0,0,0,0,0,1,0,0,0,0
581.149037982244,1,0,0,0,0,1,0,0,0,1
581.151580972711,0,0,0,0,1,0,0,0,0,0
581.180918595958,0,0,0,0,0,1,0,0,0,0
581.187966954698,0,0,0,0,1,0,0,0,0,0
581.216885308237,0,0,0,0,1,0,0,0,0,0
581.21810665637,0,0,0,0,0,1,0,0,0,0
581.368546474372,0,0,0,0,0,0,0,0,1,0
582.073857863842,0,0,0,0,0,0,1,0,0,0
582.219629852346,0,0,0,0,0,1,0,0,0,0
582.240750545229,0,0,0,0,0,0,0,0,1,0
582.25042914343,0,0,1,0,0,0,0,0,0,0
583.145756474082,1,0,0,0,0,0,0,0,0,0
583.23288012989,0,0,0,0,0,1,0,0,0,0
583.269541746593,0,0,0,0,0,0,0,0,1,0
583.385439925125,0,0,0,0,1,0,0,0,0,0
584.219718361279,0,1,0,0,0,0,0,0,0,0
584.220152686499,0,0,0,0,1,0,0,0,0,0
584.27164705555,0,0,0,0,1,0,0,0,0,0
584.961510438766,0,0,0,0,0,0,1,0,0,0
585.064671065441,0,0,0,0,0,0,1,0,0,0
585.170248518505,0,0,0,0,0,1,0,0,0,0
585.172502026994,0,1,0,0,0,0,0,0,0,0
585.182780924424,0,0,0,0,0,0,1,0,0,0
585.212517826695,0,0,0,0,1,0,0,0,0,0
585.212996293778,0,1,0,0,0,0,0,0,0,0
585.219109598544,0,0,0,0,0,0,0,1,0,0
585.231803014924,0,1,0,0,0,0,0,0,0,0
586.926403795991,0,1,0,0,0,0,0,0,0,0
587.123682840432,1,0,0,0,0,0,0,0,0,0
587.15339217796,0,1,0,0,0,0,0,0,0,0
587.197165484316,0,0,0,0,0,1,0,0,0,0
587.227218693582,0,0,0,0,1,0,0,0,0,0
587.234666095135,0,0,0,0,0,0,0,0,1,0
587.344067718086,0,0,0,0,1,0,0,0,0,0
588.123699033257,0,0,0,0,0,1,0,0,0,0
588.221720127496,0,0,0,0,0,0,0,0,1,0
588.339211618883,0,0,0,0,0,0,0,0,1,0
588.466766942025,0,0,0,0,0,1,0,0,0,0
589.166965441372,0,0,0,0,0,1,0,0,0,0
589.16742416831,0,0,0,0,0,0,1,0,0,0
589.250516033122,0,0,0,0,1,0,0,0,0,0
589.487059256574,1,0,0,0,0,1,0,0,0,0
591.099146414748,0,0,0,0,1,0,0,0,0,0
591.171826553753,0,1,0,0,0,0,0,0,0,0
591.237802531194,0,0,0,0,1,0,0,0,0,0
591.337846913663,0,0,0,0,0,0,0,0,1,0
591.430073931006,0,0,0,0,0,1,0,0,0,0
592.24051106823,1,0,0,0,0,0,0,0,0,0
592.289825143369,1,0,0,0,0,0,0,0,0,0
593.078451603643,0,0,0,0,1,0,0,0,0,0
593.22380775273,0,0,0,0,1,0,0,0,0,0
593.227867877819,0,0,0,0,1,0,0,0,0,0
593.260479620402,0,0,0,0,0,1,0,0,0,0
593.33331883132,0,0,0,0,0,0,0,0,1,0
594.159985531981,0,1,0,0,0,0,0,0,0,0
594.213149472758,1,1,0,0,0,0,0,0,0,0
594.214081930563,0,0,0,0,0,0,0,0,1,0
594.249305707276,1,0,0,0,0,0,0,0,0,0
595.133631236442,1,1,0,0,1,1,1,1,1,0
595.203044374886,1,1,0,0,0,0,0,0,0,0
595.232954176565,1,0,0,0,0,0,0,0,0,0
595.269564445967,1,0,0,0,0,0,0,0,0,0
596.94796408858,0,0,0,0,0,0,1,0,0,0
597.130646471483,0,1,0,0,0,1,1,0,1,0
597.143008354126,0,0,0,0,0,1,0,0,0,0
597.18234973318,0,0,0,0,0,0,0,0,0,1
597.211368050355,0,0,0,0,0,1,0,0,0,0
597.247274837121,1,0,0,0,0,0,0,0,0,0
597.248383426485,0,1,0,0,0,0,0,0,0,0
599.198367254304,0,0,1,0,0,1,0,0,0,0
599.211088859164,0,1,0,0,0,0,0,0,0,0
600.302944849847,0,1,0,0,0,0,0,0,0,0
600.339347938975,1,0,0,0,1,0,0,0,0,0
600.466652194791,1,0,0,0,0,0,0,0,0,0
601.082993871168,0,0,0,0,1,0,0,0,0,0
601.119823199507,0,0,0,0,1,0,0,0,0,0
601.20156136661,0,0,0,0,0,0,0,0,0,1
601.242561823179,0,1,0,0,0,0,0,0,0,0
601.269066567179,0,0,0,0,0,1,0,0,0,0
601.278963323744,0,0,0,0,0,0,0,1,0,0
601.30522376083,0,0,0,0,0,0,0,0,0,1
602.237322453821,0,0,0,0,0,1,0,0,0,0
602.273490089871,0,0,0,0,0,1,0,0,0,0
602.445916826543,0,1,1,0,0,1,0,0,0,0
602.939848741132,0,1,1,1,1,0,1,0,1,1
603.171663044653,0,0,0,0,0,0,0,0,1,0
603.177580196824,1,0,0,0,0,0,0,0,0,0
603.184763642774,0,1,0,0,0,0,0,0,0,0
603.200159701771,0,0,0,0,0,1,0,0,0,0
603.200501389776,1,0,0,0,0,0,0,0,0,0
603.208535923908,1,0,0,0,0,0,0,0,0,0
603.221665867121,0,0,0,0,1,0,0,0,0,0
603.229745696806,0,0,1,0,1,0,0,0,0,0
603.266096114158,0,0,0,0,1,0,0,0,0,0
603.338985245878,1,1,0,0,0,0,0,0,0,0
605.197138457018,0,0,0,0,0,1,0,0,0,0
605.23754304555,0,0,0,0,1,0,0,0,0,0
605.318195777619,0,0,0,0,0,1,0,0,0,0
605.35168819614,0,0,0,0,0,0,0,1,0,0
606.196733115471,0,0,0,0,1,0,0,0,0,0
607.166682757266,0,0,0,0,1,0,0,0,0,0
607.203537424188,0,0,0,0,1,0,0,0,0,0
607.276173882133,1,0,1,0,0,0,0,0,0,0
608.175227983391,1,0,0,0,0,0,0,0,0,0
609.195353589655,0,0,0,0,0,0,0,0,1,0
609.285812024765,0,1,0,0,0,0,0,0,0,0
609.291924749079,0,1,1,0,0,0,0,0,0,0
610.281715319349,0,0,0,0,0,1,0,0,0,0
610.294533274858,1,0,0,0,0,0,0,0,0,0
610.336177249604,0,0,0,0,0,0,1,0,0,0
611.100407618048,0,0,0,0,0,0,0,0,1,0
611.159551659532,1,0,0,0,1,1,1,1,0,1
611.222806657703,1,0,0,0,0,0,0,0,0,0
611.307672308826,0,1,0,0,0,0,0,1,0,0
611.344065387614,0,0,0,0,0,0,0,0,1,0
611.379056219734,0,0,0,0,0,0,0,0,1,0
612.339437235358,0,0,0,0,0,1,0,0,0,0
613.201913700605,0,0,0,0,0,0,0,0,0,1
613.214190679211,0,0,0,0,1,0,0,0,0,0
613.241941644001,0,0,0,0,1,0,0,0,0,0
613.250579267058,0,1,0,0,0,0,0,0,0,0
614.185594026299,0,0,0,0,0,1,0,0,0,0
614.282073975393,0,0,0,0,1,0,0,0,0,0
614.318800664614,0,0,0,0,1,0,0,0,0,0
614.529860028488,0,1,1,1,0,0,1,1,1,1
615.217079887874,0,0,0,0,0,0,1,0,0,0
615.220919933328,0,0,1,0,0,0,0,0,0,0
615.338831870528,0,0,0,0,1,0,0,0,0,0
615.356638794599,1,0,0,0,0,0,0,0,0,0
615.375295231663,0,0,0,0,0,0,0,0,1,0
615.375674517031,0,0,0,0,1,0,0,0,0,0
616.297728952027,0,0,0,0,1,0,0,0,0,0
616.334139875535,0,0,0,0,0,0,0,1,1,0
616.461641658407,0,0,0,0,0,1,0,0,0,0
616.526953466632,0,0,1,1,0,0,0,1,0,1
616.955488556668,0,0,1,0,1,0,1,0,1,0
616.9558711035,0,1,0,0,0,0,0,0,0,0
617.094635113494,0,0,0,0,0,1,0,0,0,0
617.114721717491,0,0,0,0,1,0,0,0,0,0
617.115213100128,0,0,0,0,0,1,0,0,1,0
617.115640407812,1,1,0,0,0,0,1,1,0,0
617.200383768268,1,0,0,0,1,0,0,0,0,0
617.281807449726,0,0,0,0,1,0,0,0,0,0
617.308982905295,0,0,0,0,1,0,0,0,0,0
617.318159385959,0,0,0,0,0,0,1,0,0,0
617.354632665464,0,0,0,0,0,0,1,0,0,0
618.203112467719,0,0,0,0,1,0,0,0,0,1
618.23251820004,0,0,1,0,0,0,0,0,0,0
618.313380637843,0,0,0,0,1,0,0,0,0,0
618.477249038609,0,0,0,0,0,1,0,0,0,0
618.549762076099,0,1,1,1,1,0,1,1,1,1
619.11272122342,0,1,0,0,0,1,0,0,1,0
619.261036628495,0,0,0,0,1,0,0,0,0,0
619.296443662007,1,0,0,0,0,0,0,0,0,0
619.367381295804,0,0,0,0,0,0,0,1,0,0
620.365536147165,0,0,0,0,0,0,1,0,0,0
621.295348858576,0,0,0,0,0,0,1,0,0,0
622.344740057958,0,0,0,0,0,0,0,0,0,1
623.291290682987,0,0,0,0,1,0,0,0,0,0
624.178748394879,0,0,0,0,0,0,0,0,0,1
624.206879471413,0,0,0,0,0,0,0,0,0,1
624.260269115831,0,0,0,0,0,0,0,0,1,0
624.265482779764,0,0,0,0,0,1,0,0,0,0
625.213647554577,0,1,1,0,0,1,0,0,0,0
627.156733727943,0,1,0,0,0,0,0,0,0,0
627.206165106682,0,0,0,0,0,0,1,0,0,0
627.217124740851,0,0,0,0,0,1,0,0,0,0
627.221409747185,0,1,0,0,0,0,0,0,0,0
627.247951350577,0,0,0,0,0,0,0,0,1,0
627.302632677684,0,0,0,0,1,0,0,0,0,0
628.974075281338,0,1,1,0,0,0,0,0,1,0
629.18362831224,0,0,0,0,0,1,1,0,0,0
629.20845875135,0,0,0,0,1,0,0,0,0,0
630.971209478715,0,1,0,0,0,0,0,0,0,0
631.261023750609,0,0,0,0,0,0,1,0,0,0
632.247790145052,0,0,0,0,0,1,0,0,0,0
632.329052386687,0,0,0,0,1,0,0,0,0,0
633.144681867363,0,0,0,0,0,1,0,0,0,0
633.195662458037,0,1,0,0,1,0,0,0,0,0
633.276729463123,0,0,0,0,0,1,0,0,0,0
633.303665431536,0,0,0,0,1,0,0,0,0,0
634.22763432845,0,0,0,0,0,0,0,0,1,0
634.264027863027,0,0,0,0,0,0,0,0,1,0
634.863322812001,0,0,1,0,0,0,0,0,0,0
635.26789396708,0,0,0,0,1,0,0,0,0,0
635.274384209663,0,0,1,0,0,0,0,0,0,0
635.320857089151,0,0,0,0,1,0,0,0,0,0
636.279601434683,0,0,0,0,0,0,1,0,0,0
636.520632947257,0,0,0,1,0,0,0,1,1,1
638.303370422916,0,0,0,0,0,1,0,0,0,0
639.029012349991,0,0,0,0,0,0,1,0,0,0
639.253248127864,0,0,0,0,1,0,0,0,0,0
639.302692380801,0,0,0,0,1,0,0,0,0,0
639.339014682196,0,0,0,0,0,1,0,0,0,0
639.375428786622,0,0,1,0,0,0,0,0,0,0
640.29156190396,0,0,0,0,0,0,1,0,0,0
640.297637151941,0,0,1,0,0,0,0,0,0,0
641.236816042328,0,0,0,0,0,0,1,0,0,1
641.35457993593,0,0,0,0,1,0,0,0,0,0
641.390939344526,0,0,0,0,0,0,0,0,1,0
642.043234533354,0,0,0,0,0,0,0,0,1,0
642.216267294493,1,0,0,0,0,0,0,0,0,0
642.21739355512,0,0,0,0,0,0,0,0,1,0
642.349624412436,0,0,0,0,0,0,0,0,1,0
643.003590680932,0,0,0,0,0,0,1,0,0,0
643.297585986522,0,1,0,0,0,0,0,0,0,0
643.333998266468,0,0,0,0,0,0,0,1,0,0
645.130825791557,0,0,0,0,1,0,0,0,0,0
645.231617635725,0,0,0,0,0,0,0,0,1,0
645.238805990181,0,0,0,0,1,0,0,0,0,0
645.276674534758,1,0,0,0,0,0,0,0,0,0
645.385856022267,0,0,1,0,1,0,0,0,0,0
647.127234370101,1,0,1,0,0,1,0,1,1,0
647.203994167835,0,0,0,0,0,0,1,0,0,0
647.210670213384,1,0,0,0,0,0,0,0,0,0
648.316047017914,0,0,1,0,0,0,0,0,0,0
649.290722638318,0,0,0,0,0,0,0,0,1,0
650.33181487068,0,0,0,0,0,1,0,0,1,0
650.887414403516,0,1,0,0,0,0,1,0,0,0
651.142573597221,0,1,0,0,0,0,0,0,0,0
651.265081402104,1,0,0,0,0,0,0,0,0,0
651.279432763926,0,0,0,0,0,1,0,0,0,0
651.295955594712,1,0,0,0,0,0,0,0,0,0
651.323553177419,0,0,0,0,1,0,0,0,0,0
653.282225224065,0,0,0,0,0,0,0,0,1,0
654.290372822515,0,0,0,0,1,0,1,0,0,0
654.313048084213,0,0,0,0,1,0,0,0,0,0
655.260861809612,1,0,0,0,0,0,0,0,0,0
655.297748991469,0,0,0,0,1,0,0,0,0,0
655.370112538989,0,0,0,0,1,0,0,0,0,0
656.292743575974,0,0,0,0,0,0,0,1,0,0
656.329180561339,0,0,0,0,0,1,0,0,1,0
656.365435063285,0,0,0,0,0,1,0,0,0,0
656.366221833036,0,1,0,0,0,0,0,0,0,0
656.576844178703,0,0,0,1,0,0,0,0,0,0
657.267982687101,0,0,1,0,0,0,0,0,0,0
657.30394002878,1,0,0,0,0,0,0,0,0,1
658.236192019077,0,0,0,0,0,1,0,0,0,0
659.24700510608,1,0,0,0,0,0,0,0,0,0
659.256085484573,0,1,0,0,0,0,0,0,0,0
659.284290494112,0,1,0,0,0,0,0,0,0,0
659.292362570671,0,0,1,0,0,0,0,0,1,1
661.143210355965,0,1,0,0,0,0,0,0,0,0
661.263541324538,0,1,0,0,0,0,0,0,0,0
661.300048173441,0,1,0,0,0,0,0,0,0,0
661.308109048443,1,0,0,0,0,0,0,0,0,0
661.327585960831,0,0,0,0,0,0,0,0,0,1
661.343237312878,0,0,0,0,1,0,0,0,0,0
661.380706379102,0,0,0,1,0,0,0,0,0,0
663.305746442646,0,0,0,0,0,1,0,0,0,0
663.315665578082,0,1,0,0,0,0,0,1,0,0
663.352070033963,0,0,0,0,0,0,0,0,1,0
664.238547687864,0,0,0,0,0,0,0,0,1,0
664.274647454325,0,0,1,0,0,0,0,0,0,0
665.280412655356,0,0,0,0,0,1,0,0,0,0
665.354935403189,0,0,0,0,1,0,0,0,0,0
665.39078438216,1,0,0,0,0,0,0,0,0,1
666.21765851189,0,0,0,0,1,0,0,0,0,0
666.253855987162,0,0,0,0,0,1,0,0,0,0
