,ECA2_0019_01.a_p1,ECA2_0019_02.a_p1,ECA2_0019_04.a_p1,ECA2_0019_05.a_p1,ECA2_0019_07.a_p1,ECA2_0019_08.a_p1,ECA2_0019_09.a_p1,ECA2_0019_10.a_p1
551.067824899559,0,0,1,1,0,1,1,0
551.104176596842,1,0,1,1,0,0,0,0
551.140497274384,1,0,1,1,0,0,0,0
551.176899158949,1,0,1,1,0,0,0,0
552.266555476922,1,0,0,0,0,1,0,0
553.046978980956,0,0,1,1,0,0,0,1
553.08348168985,1,0,1,1,0,1,1,0
553.096559460536,0,0,0,0,0,0,1,0
553.119895288025,0,1,1,1,0,1,0,0
553.156267146222,1,1,1,1,0,0,1,0
553.180549998969,0,1,0,0,0,0,0,0
553.19304220492,0,1,0,0,1,0,0,0
554.574104391308,1,1,0,1,1,0,1,1
555.062816436573,1,0,1,1,1,0,1,0
555.06321481419,0,0,0,0,0,0,0,1
555.099165292473,0,0,1,1,0,1,0,0
555.099507793442,1,0,0,0,0,0,0,0
555.135525969341,1,1,1,1,0,0,0,0
555.160174395196,0,0,0,0,1,0,0,0
555.236556867056,1,0,1,0,0,0,0,0
555.273449974634,1,0,0,0,0,0,0,0
557.057240413625,0,0,1,1,0,1,0,0
557.078391081309,0,0,1,1,0,1,0,0
557.143764870993,0,1,0,0,0,0,0,0
557.151079586917,1,1,0,1,0,1,0,0
557.369827469187,0,1,0,0,0,0,0,0
558.255984648847,0,0,0,0,0,0,1,0
559.036481858031,0,0,1,0,0,0,0,0
559.07279705335,0,0,1,0,0,0,0,0
559.073141861013,0,0,0,0,0,0,0,1
559.109286935343,0,0,1,0,0,0,0,0
559.16669793689,1,0,0,0,0,0,0,0
561.052101033648,0,0,1,0,0,1,0,0
561.052478872768,0,0,0,1,0,0,0,0
561.088500812772,1,0,1,1,0,1,0,0
561.16134550744,0,0,1,0,0,0,0,0
561.176900109802,0,0,0,0,0,1,0,0
561.192127231054,0,0,0,0,0,0,1,0
561.232441385883,0,0,1,0,0,0,0,0
561.255615961291,0,1,0,0,0,0,0,0
562.323628182859,0,0,0,1,0,0,0,0
563.067769944772,1,0,1,1,1,0,0,0
563.068142637841,0,1,0,0,0,0,0,0
563.104226089899,0,0,0,1,0,0,0,0
563.104610784842,0,0,1,0,0,0,0,0
563.140593599225,0,1,0,1,0,0,0,0
563.169163056618,0,0,0,0,0,1,0,0
563.177009598755,1,0,0,1,0,0,0,0
563.241731627704,0,0,0,0,0,0,0,1
564.148821063727,0,1,0,0,0,0,0,0
565.047028507921,0,0,1,1,0,0,0,0
565.083451964235,1,0,1,1,0,0,0,1
565.094059373858,0,0,0,0,0,1,0,0
565.119779890364,1,0,1,1,0,0,0,0
565.156203136489,0,0,1,1,0,1,0,0
565.156613955264,1,0,0,0,0,0,0,0
565.192650609653,1,0,1,0,0,1,0,0
565.257407441342,0,0,0,0,0,0,0,1
565.265827766434,0,0,0,0,0,1,0,0
566.208374689247,0,0,0,0,0,1,0,0
567.062669499159,0,0,1,1,1,0,1,0
567.063023004795,1,0,0,0,0,0,0,0
567.06475441889,0,0,0,0,0,1,0,0
567.099035069083,1,0,1,1,0,0,0,0
567.102436881237,0,1,0,0,0,0,0,0
567.135397032383,0,0,0,1,0,0,0,0
567.171811167644,1,1,1,1,0,1,0,0
567.202500812226,1,0,0,0,0,0,1,0
568.240229900947,0,1,0,0,1,0,0,0
568.312476433646,0,0,1,0,0,0,0,0
569.042467488962,0,0,1,0,0,0,0,0
569.07846230702,1,0,1,1,1,0,0,0
569.114776830808,1,0,0,1,0,1,0,0
569.115162463876,0,0,1,0,0,0,0,0
569.151143735161,1,0,0,1,0,0,0,0
569.151534001495,0,0,0,0,0,0,1,0
569.217606048999,0,1,0,0,0,0,0,0
570.176074108233,0,0,0,0,0,1,0,0
570.182227812041,0,0,1,0,0,0,0,0
570.219520319525,0,1,0,0,1,0,0,1
570.2922599646,0,1,0,0,0,0,0,0
571.05762640199,1,0,0,1,0,0,0,0
571.072839690259,0,0,1,0,0,0,0,0
571.094039894944,0,0,1,0,0,0,0,0
571.129078638032,0,0,0,0,0,1,0,0
571.130893868774,1,0,0,0,0,0,0,0
571.16686091731,0,0,0,0,0,0,1,0
571.194416006349,0,0,0,0,0,1,0,0
571.385342951598,0,1,0,0,1,0,0,0
573.052195846218,0,0,0,1,0,0,0,0
573.088456446702,0,0,1,0,0,0,0,0
573.155710094396,1,1,0,0,0,0,0,0
573.169594067885,0,1,0,0,0,0,0,0
573.171823839032,0,0,0,1,0,0,0,0
573.17422951105,1,1,0,0,0,0,0,0
573.182756682459,0,0,0,0,0,0,1,0
573.197595336249,1,0,0,0,0,0,0,0
573.219150750388,0,0,0,0,0,0,1,0
573.231875934131,0,0,0,0,0,0,1,0
573.364874695097,0,0,1,0,0,0,0,0
574.567887938338,0,1,0,1,1,0,1,1
575.067807720103,0,0,1,0,0,1,0,0
575.140688670541,0,0,0,1,0,0,0,0
575.253223500958,0,0,1,0,0,0,0,0
575.343869800699,0,0,1,0,0,0,0,0
576.186677474744,0,0,1,0,0,0,0,0
576.222181562421,0,0,0,0,0,1,0,0
577.047135670195,0,0,1,1,1,1,1,0
577.083450652242,1,0,1,1,0,1,1,0
577.083879154139,0,0,0,0,1,0,0,0
577.11978863179,0,0,1,0,0,0,0,0
577.156181344833,0,0,0,1,0,0,0,1
577.228842181521,1,0,0,0,0,0,0,0
577.268476618129,1,0,0,0,0,0,0,0
577.289656429441,0,0,0,0,1,0,0,0
578.209350795139,0,0,0,0,0,0,0,1
579.062665420803,0,0,0,1,0,0,0,0
579.063071068007,0,0,1,0,0,0,0,0
579.081211963176,0,0,0,0,0,1,0,0
579.099008019376,0,0,1,0,0,1,0,0
579.099462313691,0,0,0,1,0,0,0,0
579.135426017161,1,0,0,1,0,0,0,0
579.171855053951,1,0,0,0,0,0,0,0
579.185434772581,0,1,0,0,0,0,0,0
579.203283689336,0,0,0,0,1,0,0,0
579.208271130283,0,0,0,1,0,0,0,0
579.236660617688,0,0,0,0,0,0,0,1
579.317744374262,0,0,1,0,0,0,0,0
581.042007546096,0,0,1,0,0,0,0,0
581.042343463602,0,0,0,0,1,0,0,0
581.078413358105,1,1,1,1,0,1,0,0
581.114829532437,0,0,1,0,0,0,0,0
581.149450470252,0,0,0,0,1,0,0,0
581.151157465227,1,0,1,0,0,0,0,1
581.187966954698,0,1,0,0,0,0,0,0
581.21810665637,1,0,0,0,0,0,0,0
581.252193664858,0,0,0,0,0,0,0,1
582.219629852346,1,0,0,0,0,0,0,0
582.255915610478,0,0,0,0,0,1,0,0
582.256354493043,0,0,0,0,1,0,0,0
582.264597200669,0,0,0,0,0,1,0,0
583.057704424877,1,0,1,1,0,0,0,0
583.094139859852,1,0,1,1,1,0,0,0
583.130449298251,0,0,0,1,0,0,0,0
583.166819083723,0,1,0,0,0,0,0,0
583.268731274942,0,0,0,0,0,1,0,0
585.052143643078,0,0,0,1,0,0,0,0
585.073327470231,0,0,1,0,0,0,0,0
585.127420879684,0,0,0,0,1,0,0,0
585.182780924424,0,0,0,0,0,1,0,0
585.219109598544,0,0,0,1,0,0,0,0
586.250959084716,0,0,1,0,0,0,0,1
587.06729342685,0,0,0,1,0,0,0,0
587.197165484316,0,0,0,0,0,1,0,0
587.233393879648,0,1,0,0,0,0,0,0
587.253209795862,0,1,0,0,0,0,0,0
587.269980718556,0,0,1,0,0,1,0,0
589.047181380793,0,0,0,0,0,1,0,0
589.083498484404,1,0,0,0,0,0,0,0
589.11979013248,0,0,0,1,0,0,0,0
589.156174413175,0,0,1,0,0,0,0,0
589.192519555546,0,0,0,1,0,0,0,0
589.205996657435,0,0,0,0,1,0,0,0
591.07853470496,1,0,0,0,0,0,0,0
591.135598859864,0,0,1,1,0,0,0,0
591.244574758557,0,1,0,0,0,0,0,0
592.188669563642,0,1,0,0,0,0,0,0
593.078451603643,1,0,1,0,0,0,1,0
593.114833331098,0,1,1,1,0,1,0,0
593.151157245447,1,0,0,0,0,0,0,0
593.22380775273,0,0,1,0,0,0,0,0
593.33331883132,0,1,0,0,0,0,0,0
595.057632180293,0,0,0,0,0,0,0,1
595.094039082214,0,0,1,0,0,1,0,0
595.130402063703,0,0,1,0,0,0,0,0
595.16681771033,1,1,0,0,0,1,0,0
595.19139888955,0,0,0,0,1,0,0,0
595.203044374886,1,0,0,0,0,1,0,0
595.276353754854,0,0,0,0,0,1,0,0
595.289462347412,0,1,0,0,0,0,0,0
596.266027737389,0,0,0,0,0,1,0,0
596.285106279121,0,0,0,0,0,1,0,0
597.073227854212,0,0,1,1,1,0,0,0
597.109538989137,1,0,1,0,0,0,0,0
597.153492775524,0,0,0,0,0,1,0,0
597.219241125102,0,0,0,0,0,1,0,0
598.189891375665,0,0,0,0,0,1,0,0
598.191212056001,0,1,0,0,0,0,0,0
599.078193530827,0,0,0,0,0,1,0,0
599.089048148709,1,0,1,0,0,0,0,0
599.151289287866,0,0,0,0,0,1,0,0
599.226968353094,0,0,1,0,0,0,0,0
599.380420870373,1,0,0,0,0,0,0,0
600.302944849847,0,1,0,0,0,0,0,0
600.339347938975,0,0,1,0,0,0,0,0
601.154131119112,1,0,0,0,0,0,0,0
601.169375501636,1,0,0,0,0,0,0,0
601.214244437684,0,0,1,0,0,1,0,0
601.242561823179,0,1,0,0,0,0,0,0
601.278963323744,0,0,0,0,0,0,0,1
601.30567021667,0,0,1,0,0,0,0,0
602.939848741132,1,1,0,0,0,1,0,0
603.06314436143,0,0,1,0,0,0,0,0
603.151051883665,1,0,0,0,0,0,0,0
603.193160060806,1,0,0,0,0,0,0,0
603.229745696806,0,0,1,0,0,0,0,0
603.230181394693,0,0,0,0,1,0,0,0
605.115207684133,0,0,1,0,0,0,0,0
605.201097150417,0,0,1,0,0,0,0,0
605.245566805989,0,0,1,0,0,0,0,0
605.273831376102,0,0,1,0,0,0,0,0
605.285120480233,1,0,0,0,0,0,0,0
606.198343468381,0,0,0,1,0,0,0,0
607.057765643156,0,0,0,0,0,1,0,0
607.276173882133,0,0,1,0,0,0,0,0
609.073219357247,0,0,1,0,0,0,0,0
609.305125210008,0,1,0,0,0,0,0,0
609.305550794641,0,0,1,0,0,0,0,0
609.328414670635,0,1,0,0,1,0,0,0
609.341490027115,0,0,0,0,0,1,0,0
609.365251345928,0,0,1,0,0,0,0,0
610.287601410437,0,0,1,0,0,0,0,0
610.299042679943,0,0,0,0,0,1,0,0
611.088886787976,0,0,1,0,0,0,0,0
611.159551659532,1,1,1,1,1,1,1,1
611.226435319481,0,0,0,0,0,0,0,1
611.271335997356,0,1,1,0,0,0,0,0
611.344065387614,0,0,0,0,1,0,0,0
613.214190679211,0,1,0,1,0,0,0,0
613.250579267058,0,0,0,0,0,0,0,1
613.360047161202,0,0,0,0,0,1,0,0
614.282073975393,0,0,1,0,1,0,0,0
614.354817284308,0,1,0,0,0,0,0,0
614.529860028488,0,0,0,1,1,0,1,1
615.062260271146,0,0,1,0,0,0,0,0
615.258439432579,0,0,0,0,0,1,0,0
615.266142824514,0,0,0,0,0,0,1,0
615.375295231663,0,0,0,0,0,1,0,0
616.261398969731,0,0,0,0,0,0,0,1
616.297728952027,0,0,0,1,0,0,0,0
616.526953466632,0,0,0,1,0,0,1,0
617.281807449726,0,0,0,0,0,1,0,0
618.269465025993,0,1,1,0,0,0,0,0
618.313380637843,0,0,0,0,0,0,0,1
618.549762076099,1,0,0,1,1,0,1,1
621.109677500386,0,0,1,0,0,0,0,0
621.32822325776,0,0,1,0,0,0,0,0
623.08898236028,0,0,1,0,0,0,0,0
623.125333702097,0,0,1,0,0,0,0,0
623.262930007864,0,0,0,0,0,0,0,1
625.068432345477,0,0,1,0,1,0,0,0
625.140949889395,0,0,0,0,0,1,0,0
625.242161250099,0,0,0,0,0,0,0,1
625.286864819923,1,0,0,0,0,1,0,0
627.135448512118,0,0,0,1,0,0,0,0
627.229839855633,1,0,0,0,0,0,0,0
627.239205474219,0,0,0,0,0,0,0,1
627.266233180463,0,0,0,0,1,0,0,0
628.238297297301,0,0,0,0,0,1,0,0
629.281934825899,0,0,0,0,1,0,0,0
629.347158840669,0,1,0,0,0,0,0,0
631.253508694409,0,1,0,0,0,0,0,0
631.279737190189,0,0,0,0,1,0,0,0
631.33390523925,0,1,1,0,0,1,0,0
633.073421707592,1,0,0,0,0,0,0,0
633.295322744099,0,1,0,0,0,0,0,0
634.22763432845,0,1,0,0,0,0,0,0
634.264027863027,1,0,0,0,0,0,0,0
635.320857089151,0,0,1,0,0,0,0,0
636.279601434683,0,0,0,0,0,1,0,0
639.221023344181,0,0,0,0,0,0,0,1
639.339014682196,0,0,0,0,0,1,0,0
639.375428786622,1,0,0,0,0,1,0,0
641.11509253647,0,0,0,0,1,0,0,0
641.281726001709,0,0,1,0,0,0,1,0
641.3181063297,0,0,0,0,0,0,1,0
643.179807983412,0,0,0,0,0,0,1,0
643.40669102978,0,0,0,0,0,1,0,1
645.130825791557,1,0,0,0,0,1,0,0
645.276674534758,0,1,0,0,0,0,0,0
647.22654108827,0,0,0,0,0,1,0,0
647.284364330881,0,0,0,1,0,1,0,0
647.357473001877,0,0,1,0,0,0,0,0
648.324013527698,1,1,0,0,0,0,0,0
649.354028543776,1,0,0,0,0,0,0,0
651.243438239993,0,1,0,0,0,0,0,0
652.223960154073,0,0,0,0,0,1,0,0
652.273222851195,0,0,0,0,0,1,0,0
652.311211854862,0,1,0,0,0,0,0,0
653.099392714767,0,0,1,0,0,0,0,0
655.18789480945,0,1,0,0,0,0,0,0
655.260861809612,0,1,1,0,0,0,0,0
655.333800565109,0,0,0,0,1,1,0,0
656.2695520641,0,1,1,0,0,0,0,0
656.365435063285,1,0,0,0,0,0,0,0
657.311738373067,0,0,1,0,0,0,0,0
657.378312398051,0,0,0,0,1,0,0,0
659.1461804883,1,0,0,0,0,0,0,0
659.282975390286,0,1,0,0,0,0,0,0
661.117737979947,0,0,0,0,1,0,0,0
661.263541324538,1,0,0,0,0,0,0,0
661.263969556386,0,0,0,0,0,1,0,0
661.300048173441,1,0,0,0,0,0,0,0
662.23075218695,0,0,1,0,0,0,0,0
662.259021677967,0,0,0,0,1,0,0,0
662.281805496361,0,0,0,0,0,1,0,0
663.341494541616,0,0,0,0,0,1,0,0
663.352070033963,0,1,0,0,0,0,0,0
664.274647454325,0,0,1,0,0,0,0,0
664.310965912622,0,1,0,0,0,0,0,0
665.368141601089,0,0,1,0,0,0,0,0
666.253855987162,1,0,0,0,0,0,0,0
667.078652114528,0,0,1,0,0,0,0,0
667.220139743624,0,1,0,0,0,0,0,0
667.406578482897,0,1,0,0,0,0,0,0
668.29276062773,0,0,0,0,0,1,0,0
669.047555441812,0,0,0,1,0,0,0,0
671.254803407473,0,0,0,0,1,0,0,0
671.321071817342,1,0,0,0,0,0,0,0
671.356372960601,0,0,1,0,0,0,0,0
671.365096972511,0,1,0,0,0,0,0,0
671.401445619978,0,0,1,0,0,0,0,0
672.251114409154,0,1,1,0,0,0,0,0
673.226414115968,1,0,0,0,0,0,0,0
673.308173563182,0,0,0,0,0,0,0,1
674.267252605321,0,0,1,0,0,0,0,0
674.310514150648,0,1,0,0,0,0,0,0
674.48542435689,0,0,0,0,0,0,1,0
674.511191710408,0,0,0,1,0,0,0,0
675.315718027848,0,1,0,0,0,0,0,1
675.324173131234,0,1,0,0,0,0,0,0
675.352121289693,0,1,0,0,0,0,0,0
679.260231337431,0,0,0,0,0,0,0,1
679.274364063082,0,0,1,0,0,0,0,0
680.26993382801,0,1,0,0,0,0,0,0
681.051882635849,0,0,0,0,0,1,0,0
683.059108995568,0,0,0,0,0,1,0,0
683.328729211399,0,0,0,0,1,0,0,0
684.894296051671,0,0,0,0,0,0,0,1
685.270418750817,0,1,0,0,0,0,0,0
685.380886748031,0,0,1,0,1,1,0,0
685.417721008265,0,1,0,0,0,0,0,0
686.288054823195,0,0,0,0,0,0,1,0
687.2857475133,0,1,0,0,0,0,0,0
687.323541620514,0,0,1,0,0,0,0,0
688.28251852902,0,0,0,0,0,1,0,0
688.391452153798,0,1,1,0,0,0,0,0
689.331479070476,0,1,0,0,0,0,0,0
689.337776301987,0,1,0,0,0,0,0,0
691.239438431915,0,0,0,0,0,1,0,0
691.529972018638,0,0,0,0,0,1,0,0
693.240983610172,0,0,0,0,0,1,0,0
694.285588632673,1,0,0,0,0,0,0,0
695.262769275012,1,1,1,1,1,1,0,1
695.363684830953,0,0,0,0,0,1,0,0
696.080100278528,0,1,0,0,0,0,0,0
697.341774687119,0,0,1,0,0,0,0,0
698.339429738251,0,0,1,0,0,0,0,0
701.19113148721,0,0,0,0,0,1,0,0
701.330537410053,0,0,1,0,0,0,0,0
703.310750777722,0,0,0,0,0,1,0,0
703.390223281478,0,0,1,0,0,0,0,0
705.362971561682,0,1,0,0,0,0,0,0
707.256385686785,0,0,0,0,0,1,0,0
710.279111978087,1,0,0,0,0,0,0,0
710.35296235796,0,0,0,1,0,0,0,0
711.361192958181,0,0,1,0,0,0,0,0
713.376205047797,0,0,1,0,0,0,0,0
715.317018121048,0,0,0,0,0,1,0,0
717.325405829776,0,0,1,0,0,0,0,0
719.377075636502,0,1,0,0,0,0,0,0
719.419844047025,0,1,0,0,0,0,0,0
720.417382306781,0,1,0,0,0,0,0,0
725.374368228126,0,1,0,0,0,0,0,0
727.193551441306,0,0,0,0,1,0,0,0
727.353324891472,0,0,1,0,0,0,0,0
729.405552952974,1,0,0,0,0,0,0,0
730.329554268256,0,1,0,0,0,0,0,0
731.305015829075,0,0,1,0,0,0,0,0
731.340304242926,0,0,1,0,0,0,0,0
736.295275568078,0,0,1,0,0,0,0,0
736.331113130519,0,1,0,0,0,0,0,0
739.427551369113,1,0,0,0,0,0,0,0
741.313222842411,0,0,0,0,0,0,1,0
741.406078970125,0,0,1,0,0,0,0,0
750.216146884404,1,0,0,0,0,0,0,0
756.381112193113,0,0,1,0,0,0,0,0
757.401404731597,0,0,1,0,0,0,0,0
762.365472485514,0,0,0,0,1,0,0,0
762.782199286132,0,0,0,0,1,0,0,0
767.032689885722,0,0,0,0,0,0,1,0
770.679579370517,0,1,0,0,0,0,0,0
771.415752133935,0,1,0,0,0,0,0,0
773.212431127993,0,0,0,0,1,0,0,0
773.713922264955,1,0,0,0,0,1,0,0
787.935751772679,0,0,0,0,1,0,0,0
790.428494452914,0,0,0,1,0,0,1,0
791.320293608592,0,0,0,0,0,1,0,0
791.694926154539,0,0,0,0,0,0,0,1
792.366774906556,0,1,0,0,0,0,0,0
792.425576835256,0,1,0,1,0,0,1,1
797.21947733991,1,0,0,0,0,0,0,0
799.594008316098,0,1,0,0,0,0,0,0
801.489285005983,0,0,0,0,0,0,0,1
807.183806986709,0,0,0,0,0,1,0,0
808.652974513248,0,1,0,0,0,0,0,0
814.350219234982,0,0,1,0,0,0,0,0
818.345226348131,0,1,0,0,0,0,0,0
818.415598024143,0,1,0,0,0,0,0,0
849.022317760744,0,0,0,0,0,0,1,0
854.239210730778,0,0,0,0,0,0,0,1
863.745147399396,0,0,1,0,0,0,0,0
