,ECA2_0024_01.a_p1,ECA2_0024_05.a_p1,ECA2_0024_06.a_p1,ECA2_0024_07.a_p1,ECA2_0024_08.a_p1,ECA2_0024_09.a_p1,ECA2_0024_10.a_p1
444.950792882135,1,0,0,0,0,0,0
444.988227358365,1,0,0,0,0,0,0
445.041231611724,0,0,0,0,0,0,1
445.077648929997,0,1,1,1,0,0,0
445.090703609108,1,0,0,0,0,0,0
445.098764302069,0,0,1,1,0,1,0
445.111789114897,0,0,0,0,1,0,0
445.114028424843,1,0,0,1,0,0,0
445.148151570789,1,0,1,1,1,1,1
445.193953878212,1,0,1,1,0,1,1
445.230368100921,0,1,1,1,0,0,0
445.287887077436,1,0,0,0,0,0,0
445.381765150841,1,1,0,0,0,0,0
446.106908847172,0,0,0,0,1,0,0
447.05691596879,1,1,1,1,0,0,1
447.09324777296,1,1,1,1,0,0,1
447.129676968486,0,0,1,1,1,0,0
447.166359122971,0,0,1,0,0,0,0
447.202454273815,1,1,0,1,0,0,0
447.238811455379,1,0,1,1,0,1,0
447.360980069941,0,0,0,1,0,0,0
449.036153802432,0,0,0,1,1,0,0
449.072543871549,0,1,1,1,0,0,0
449.108959458991,1,1,1,1,0,1,1
449.254454647498,0,0,1,0,0,0,0
449.330521752698,0,0,0,1,0,0,0
450.987450420362,1,0,0,0,0,0,0
451.051814909722,1,0,0,1,1,0,0
451.088224866763,1,1,1,1,1,0,1
451.124612374534,1,1,1,1,1,1,1
451.189282729289,1,1,1,1,0,1,0
451.325017198106,1,0,0,0,0,0,0
453.067431269955,0,0,1,1,1,0,0
453.103879493075,1,1,1,1,1,0,1
453.168610789958,0,1,0,0,0,0,0
453.204946596811,0,0,0,1,0,0,0
453.344601473,1,0,0,0,0,0,0
454.987773281768,0,1,0,0,0,0,1
455.083066172065,1,1,1,1,1,0,0
455.096100690313,0,0,0,0,1,0,0
455.111453581766,0,1,0,0,0,0,0
455.147865874753,0,0,1,0,0,1,0
455.180187399489,0,1,0,0,0,0,0
456.95950498231,1,0,1,0,0,1,1
456.984839767553,0,0,0,0,0,0,1
457.062313980676,0,0,0,0,1,0,0
457.077591558917,0,0,1,0,0,0,0
457.098763730391,0,1,1,0,1,0,0
457.111711223521,0,0,0,0,1,0,0
457.159333487824,0,0,0,0,0,1,0
457.159649973599,0,0,1,0,0,0,0
458.130707451724,0,1,0,0,0,0,0
458.957571648701,1,1,0,0,0,1,1
459.056886551281,0,1,1,1,0,0,0
459.093298769617,0,0,1,0,0,0,0
459.102601899248,0,0,1,0,0,0,1
459.103829698906,0,1,0,0,0,0,0
459.11471908023,0,0,0,0,1,0,0
459.127345732551,0,0,0,0,1,0,0
459.163784595839,0,0,0,0,1,0,0
459.209658245676,0,0,0,0,0,0,1
459.246044317094,0,0,0,1,0,0,1
459.397455217866,0,0,0,1,0,0,0
460.086261533877,0,0,0,0,1,0,0
460.122608210091,0,0,0,0,1,0,0
461.072585278075,0,1,1,1,0,0,0
461.072925788362,0,0,0,0,0,0,1
461.108943198435,0,1,1,0,0,0,0
461.119520447362,0,0,0,0,0,0,1
461.145280607664,0,1,1,0,0,0,0
461.340275138697,0,0,0,1,0,0,0
463.051796648179,0,0,1,1,1,0,0
463.088237089778,0,1,1,1,1,0,1
463.124640508137,1,1,1,0,1,0,0
463.998321992832,1,0,0,0,0,0,0
465.067723088205,0,0,0,0,1,0,0
465.103724532452,0,1,1,1,0,0,0
465.140219212629,0,0,1,1,0,1,0
465.340835315996,1,0,0,0,0,0,0
467.046664879621,0,0,0,0,1,0,0
467.051922513632,0,1,0,0,0,0,0
467.083088723042,0,1,1,1,1,0,0
467.116615678648,1,1,1,1,0,1,1
468.091450135612,0,0,0,0,0,0,1
468.172468887984,0,0,0,0,0,0,1
468.224210191629,0,0,0,0,0,1,0
469.062391950278,0,0,0,0,1,0,0
469.098788737284,0,1,1,1,1,1,1
469.11179560357,0,0,0,0,1,0,0
469.123400117997,0,0,1,0,0,0,0
469.124589870812,0,0,0,0,0,1,0
469.163470241374,0,0,1,1,0,0,0
469.199879909172,0,1,0,0,0,1,1
469.283997963011,0,0,1,0,0,1,0
470.896799689726,0,1,0,0,1,0,0
471.0568865953,0,0,1,0,0,0,0
471.078035727446,0,0,1,1,1,0,0
471.093294714313,0,0,0,0,1,0,0
471.114437648015,0,1,1,1,1,0,0
471.127405095891,0,0,0,0,1,0,0
471.175071010022,0,0,1,1,0,1,0
471.311593052853,0,0,1,0,0,0,0
472.241253127814,0,0,0,1,1,1,1
473.072512021629,0,1,1,1,1,0,0
473.10896169189,1,1,1,1,0,0,0
473.143108794557,0,0,0,0,1,0,0
473.154644041033,0,0,0,0,0,0,1
473.192479446663,0,1,0,0,0,0,0
473.192773629002,0,0,1,0,0,0,0
473.290892624296,1,1,1,0,0,0,1
474.13828447809,0,0,0,0,1,0,0
475.051847246304,0,0,0,1,0,0,0
475.088201185657,0,1,1,0,0,0,0
475.088467586604,1,0,0,0,0,0,0
475.101225288726,0,0,1,0,0,0,0
475.124578091397,0,0,1,0,0,1,0
475.197358389296,0,0,1,0,0,0,0
475.204590776663,0,0,0,1,0,0,0
475.355990890865,0,0,0,0,0,0,1
476.186209664103,1,0,0,0,0,0,0
477.067440428582,0,1,0,1,1,0,0
477.103863774774,0,0,1,1,0,0,0
477.140239441194,1,1,1,1,0,1,1
477.176911297294,0,0,0,0,0,0,1
477.304405116707,0,1,1,1,0,0,1
477.36187782762,0,0,0,1,0,0,0
478.302141582273,0,0,1,0,0,0,0
479.01143840211,1,0,0,0,0,0,0
479.046746846163,0,0,0,1,0,0,0
479.083137241405,0,0,1,1,1,0,0
479.119494456519,1,1,1,1,1,0,0
479.184231621692,0,0,0,0,0,0,1
479.301277909097,0,0,0,0,0,0,1
480.190411804287,0,0,1,0,0,0,0
480.927421824899,1,0,0,0,0,0,0
481.062459861554,0,0,0,1,0,0,0
481.098759907666,0,1,1,1,1,1,0
481.199927209289,0,0,1,1,0,0,0
483.040576247377,1,0,0,0,0,0,0
483.078054850357,0,1,0,1,1,0,0
483.114399192026,1,1,1,1,1,1,0
483.127382910016,0,0,0,0,1,0,1
483.163713841194,0,0,0,0,1,0,0
483.299658052189,0,0,1,0,0,0,0
484.166649865217,0,0,0,0,1,0,0
484.912430664887,1,1,0,0,1,1,0
485.072546720618,0,0,1,0,0,0,0
485.093702257776,0,0,0,0,1,0,0
485.108999924423,0,1,0,0,0,0,0
485.130125715282,0,0,1,0,1,0,0
485.142982223971,0,0,0,0,1,0,0
485.151231879122,1,1,1,1,0,0,1
485.162004365283,0,0,0,1,0,0,0
485.197683637301,0,0,0,0,0,1,0
485.278968870725,0,0,1,0,0,1,0
487.088158081193,0,0,1,1,0,0,1
487.101206544156,0,0,0,0,0,1,0
487.158643476419,0,0,0,0,1,0,0
487.169979665126,1,0,1,0,0,0,0
487.240914418391,0,0,0,0,0,0,1
487.305526987522,0,0,1,1,1,0,0
487.428726005716,0,0,0,1,0,0,0
488.242004685863,0,0,0,1,0,0,0
489.103909296539,0,0,1,0,1,0,0
489.112835897526,0,0,0,1,0,0,0
489.113165421929,0,0,1,0,0,0,0
489.14990151618,0,0,0,0,0,0,1
489.17174692921,0,0,0,0,0,1,0
489.176638563852,1,1,0,0,0,0,0
489.243739392207,0,0,0,0,0,1,0
490.257660412755,0,0,0,0,0,1,0
491.046731187286,0,0,1,0,0,0,0
491.083140362522,0,0,1,0,0,0,0
491.083456869636,0,0,0,0,1,0,0
491.119503011574,0,0,1,1,0,0,0
491.151344097093,0,0,0,1,0,0,0
491.286479307875,0,1,0,0,0,0,0
492.183412600875,1,1,1,1,0,1,1
493.098754570284,1,1,1,1,1,0,0
493.135110438364,0,0,1,1,1,0,0
493.135436083063,0,1,0,0,0,0,0
493.265451440432,1,0,0,0,0,0,0
493.33001468028,1,0,0,0,0,0,0
493.335677986958,0,0,0,1,0,0,1
493.372079599091,1,0,0,0,0,0,0
494.130742544643,0,0,1,0,0,0,0
494.240009003977,0,1,0,0,0,0,0
494.987504138825,1,0,0,0,0,0,0
495.078065105915,0,1,1,1,0,0,0
495.114510570912,0,1,0,1,0,0,0
495.114842778746,0,0,1,0,0,0,0
495.150750770813,1,1,1,1,0,1,1
495.151058083451,0,0,0,0,1,0,0
495.303532244717,1,0,0,0,1,0,0
496.140805209962,1,0,0,0,0,0,0
497.05734784359,0,0,0,0,1,0,0
497.106740073084,0,0,1,0,1,0,0
497.110402874808,1,0,0,0,0,0,0
497.130070607371,1,1,0,0,0,1,0
497.162161094428,0,1,1,1,0,1,0
497.194774990629,1,0,0,0,0,0,0
497.300581348737,1,0,0,0,0,0,0
497.934528731839,1,0,0,0,0,0,0
498.928040556679,1,1,1,1,1,1,1
499.109314447884,1,0,1,1,0,0,0
499.122327590139,0,0,0,0,1,0,0
499.124592102431,0,0,1,0,0,0,0
499.133976515468,0,1,0,0,0,0,0
499.158544974614,0,0,0,0,1,0,0
500.172125779022,0,0,0,0,1,0,0
501.01483770365,0,0,0,1,0,0,0
501.103888890623,0,1,0,0,0,1,0
501.104213666675,0,0,1,0,0,0,0
501.116905878801,1,0,0,0,0,0,0
501.137794554957,0,0,0,0,1,0,0
501.207324657068,0,0,1,0,0,0,0
502.133242615787,0,0,0,0,1,0,0
502.151376523004,0,1,0,0,0,0,0
502.215386873968,0,0,0,1,0,0,1
503.083074265364,0,0,1,1,1,0,0
503.153653307641,0,0,0,0,1,0,0
503.155855241389,1,0,1,0,0,0,0
503.164953204823,0,0,0,0,0,1,0
503.187408267915,0,0,0,1,0,0,0
503.192671170158,1,0,0,0,0,0,0
503.259377534791,0,0,0,0,0,0,1
503.301386057102,0,0,1,0,0,0,0
503.337738071876,1,0,1,1,0,1,0
505.098755164621,0,1,1,0,0,0,0
505.207993381835,0,0,0,0,0,1,0
505.239628776025,0,0,0,0,1,0,0
506.203180771424,0,1,0,0,0,0,0
507.077975555733,0,0,1,0,1,0,0
507.114407903151,0,1,1,0,0,0,0
507.145562174619,0,1,0,0,0,0,0
507.150820094279,0,1,1,1,0,0,1
507.171606267394,1,0,0,0,0,0,0
507.211837817,1,0,0,0,0,0,0
507.387791606825,1,0,0,0,0,0,0
509.09362381931,0,0,0,1,1,0,0
509.130039003205,0,0,1,1,1,0,0
509.413075747587,1,0,0,0,0,0,0
511.088165141738,0,0,1,0,0,0,0
511.122236877675,0,0,0,0,1,0,0
511.145670376861,0,1,1,1,0,1,0
511.950167932207,1,0,0,0,0,0,0
512.946154106114,1,1,0,0,0,0,1
513.087460110924,1,0,0,0,0,0,0
513.124998295275,0,0,1,0,0,0,0
513.137909711856,0,0,0,0,1,0,0
513.182384530328,1,0,1,0,0,0,0
513.310202612171,0,0,1,0,0,0,0
515.030430713632,0,0,0,1,0,0,0
515.104136367836,0,0,1,0,0,0,0
515.119477078585,0,1,0,0,0,0,0
515.140554489655,0,0,1,0,0,0,0
515.153580783964,0,0,0,0,1,0,0
515.18999878078,0,0,0,0,1,0,0
516.203468416952,1,0,0,0,0,0,0
517.098805264074,0,0,1,0,0,0,0
517.135513712498,0,1,0,0,0,0,0
517.156557576466,0,1,0,0,0,0,0
517.309021144966,1,1,1,1,1,1,1
518.143315004887,0,1,0,0,0,0,0
519.07801170116,0,1,0,0,0,0,0
519.12726300786,0,1,0,0,0,0,0
519.151109157119,0,0,0,1,0,0,0
519.218624434792,0,1,0,0,0,0,0
519.251921262022,0,0,1,0,0,0,0
521.303941196252,1,1,1,1,0,0,0
523.145701405039,0,1,0,0,0,1,0
523.182479861117,0,0,0,1,0,0,0
524.20858296478,0,1,0,0,0,0,0
525.124907264948,0,0,0,1,0,0,0
525.137979303416,0,0,0,0,1,0,0
525.143454084462,0,0,0,0,0,1,0
525.149298420641,0,0,1,0,0,0,1
525.343539354457,1,0,0,0,0,0,0
527.153399018512,0,0,0,0,1,0,0
527.172433227667,0,0,0,0,0,1,0
527.241752461835,0,1,1,1,0,0,0
528.945026382322,1,0,1,0,0,0,0
529.098753879654,0,0,1,1,0,0,0
529.110964073171,0,0,0,0,1,0,0
529.20552066593,0,0,0,0,1,0,0
529.305097482595,0,0,1,0,0,0,0
530.127900846667,0,0,0,0,1,0,0
530.133440545713,0,0,0,0,0,0,1
531.160206276384,0,1,0,0,0,0,0
531.254978967378,0,0,0,0,0,1,0
532.159014621941,0,0,0,0,0,0,1
533.093693346248,0,0,0,0,0,1,0
533.199805141799,0,1,0,0,0,0,0
533.260648253232,0,0,0,0,1,0,0
535.145603810094,0,0,0,1,0,0,0
535.154588038766,0,0,0,0,1,0,0
535.182383317169,0,0,0,1,0,0,0
535.291636318706,0,0,0,0,0,0,1
536.943685518033,1,0,0,0,0,0,0
537.161283803027,0,0,1,1,0,0,0
537.198135697593,1,0,0,0,0,0,0
538.287300401303,0,1,0,0,0,0,0
539.140611074365,0,1,0,0,0,0,0
539.15359592532,0,0,0,0,1,0,0
539.201718230818,1,0,0,1,0,0,0
541.132861143459,0,0,0,0,1,0,0
541.14821771545,0,0,0,0,1,0,0
541.156290989692,0,0,0,1,0,0,0
542.305562869006,0,1,0,0,0,0,0
543.123366520088,0,0,1,0,0,0,0
543.184901239906,0,0,0,0,1,0,0
544.231845638331,0,0,0,0,0,0,1
545.093979640811,0,1,0,0,0,0,0
545.1287860693,0,0,0,0,1,0,0
545.130085022922,1,0,0,0,0,0,0
545.139154257349,0,0,0,1,0,0,0
545.175357560444,1,0,0,0,0,0,0
545.239135660451,0,0,0,1,0,0,0
546.955588213506,1,0,0,0,0,0,0
547.145658517979,0,0,1,0,0,0,0
547.182024723414,0,0,1,0,0,0,0
547.203543327494,0,1,0,0,0,0,0
548.209763470907,0,0,0,0,0,0,1
549.124993058067,0,0,1,0,1,0,0
549.270386589946,0,1,0,0,0,0,1
550.133207383248,0,0,0,0,1,0,0
550.223620592913,1,0,0,0,0,0,0
551.104694359687,0,0,0,0,1,0,0
551.176899158949,0,0,1,0,0,0,0
551.245915503884,0,0,0,0,0,1,0
551.286572165893,0,1,0,0,1,0,0
552.193762310849,0,0,0,0,1,0,0
552.203393187858,0,0,0,0,0,0,1
552.284284618616,1,0,0,0,0,0,0
553.141816324252,1,0,0,0,0,0,0
553.180549998969,0,0,0,0,0,1,0
553.217271451689,1,0,1,0,0,0,0
553.302047852211,0,0,0,0,1,0,0
554.574104391308,1,1,0,1,1,1,1
555.148545502766,0,0,0,0,1,0,0
555.184793324385,0,0,0,0,1,0,0
555.208617909552,0,0,1,0,0,0,0
555.236556867056,1,0,0,0,0,0,0
555.384390005347,1,0,1,0,0,0,0
557.142982457625,0,0,0,0,1,0,0
557.164084692031,0,0,0,0,1,0,0
557.166402706215,0,0,1,0,0,0,0
557.187858495091,0,0,0,0,0,1,0
557.212079283076,0,0,1,0,0,0,0
557.216322088862,1,1,0,0,0,0,0
557.369827469187,0,0,0,0,0,1,0
557.399993296403,1,0,0,0,0,0,0
559.123096645491,0,0,0,1,0,0,0
559.21360083815,0,1,0,0,0,0,0
561.124879368112,0,1,0,0,0,0,0
561.16134550744,0,0,0,1,0,0,0
561.237612446244,0,0,0,0,0,1,0
561.455749813587,1,1,1,1,0,0,1
563.140593599225,0,1,0,0,0,0,0
564.33918186871,0,0,0,0,0,0,1
565.302154850888,0,0,0,0,0,1,0
567.284555837494,0,0,0,1,0,0,0
569.16407102903,0,0,0,0,1,0,0
569.17581967185,1,0,0,0,0,0,0
569.22419607796,0,1,0,0,0,0,0
570.174562955094,0,0,0,1,0,0,0
570.2922599646,1,0,0,0,0,0,0
571.111797088345,0,0,0,0,0,0,1
571.129078638032,1,0,1,0,0,0,0
571.139944476396,0,0,0,0,0,1,0
571.145748004149,0,1,0,0,0,0,0
571.16730631342,0,0,1,0,0,0,0
571.195588498862,1,0,0,0,0,0,0
571.215978268028,0,0,0,0,1,0,0
571.385342951598,0,0,0,1,0,1,0
571.497517185077,0,0,0,0,0,1,0
572.110992026761,1,0,0,0,0,0,0
572.117499995437,0,0,0,1,0,0,0
572.129288464165,1,0,0,0,0,0,0
572.30799705309,0,0,0,1,0,0,0
573.137870474205,0,0,0,0,1,0,0
573.31068641984,0,0,0,0,0,1,0
573.419193140081,0,0,0,1,0,0,0
574.567887938338,1,1,0,1,0,1,1
575.209621082157,0,0,1,0,0,0,0
575.247588081444,0,1,1,1,0,1,0
575.249684375955,1,0,0,0,0,0,0
575.435062512094,1,1,1,1,0,0,1
576.222181562421,0,0,0,0,0,0,1
577.156181344833,0,0,0,1,0,0,0
577.223351317286,1,0,0,0,0,0,0
577.228842181521,0,0,1,0,0,0,0
577.233360478119,0,0,1,0,0,0,0
577.250444221197,0,0,0,0,0,1,0
579.281425543483,0,0,0,0,1,0,0
579.366397292476,0,0,0,1,0,0,0
580.197793779216,1,0,1,0,0,0,0
581.164107528735,0,0,0,0,1,0,0
581.216885308237,0,0,1,0,0,0,0
581.369754055998,0,0,0,1,0,0,0
582.277144746362,0,0,0,0,0,0,1
582.286162032161,0,0,0,0,0,1,0
584.191766028906,0,0,0,0,0,1,0
585.170248518505,0,0,0,1,0,1,0
585.231803014924,0,0,0,0,1,0,0
586.126691755722,1,0,1,0,0,0,0
586.190719789732,0,0,0,0,1,1,1
586.208442455686,0,0,1,0,0,0,0
587.234666095135,0,0,0,1,1,0,0
588.257863395316,1,0,0,0,0,0,0
589.205996657435,1,0,1,0,0,0,0
589.229437764457,0,0,0,0,0,0,1
589.295999065214,0,0,1,0,0,0,0
593.217026479111,0,1,0,0,0,0,0
593.244869082605,0,0,0,0,0,0,1
593.363426166735,0,0,0,1,0,0,0
595.195100171205,0,0,0,0,0,1,0
595.276353754854,0,0,0,0,0,1,0
595.279961695279,1,0,0,0,0,0,0
596.94796408858,1,0,1,0,0,0,0
597.219241125102,0,0,0,1,0,0,0
597.283673845885,0,0,1,0,0,0,0
599.211088859164,0,0,0,0,1,0,0
599.234810354447,0,0,1,0,0,0,0
599.528774224223,0,0,0,0,0,1,0
600.169953120188,0,0,0,0,1,0,0
600.243256519351,0,0,0,0,0,0,1
600.260423371281,0,0,1,1,0,0,0
602.939848741132,1,1,1,0,0,0,1
603.184763642774,0,0,1,0,1,0,0
603.221665867121,0,0,0,1,0,0,0
603.229745696806,0,0,1,0,0,0,0
603.369089281425,1,0,0,0,0,0,0
604.370144588378,1,0,0,0,0,0,0
605.246013774445,0,0,1,0,0,0,0
605.35168819614,0,1,0,0,0,0,0
606.194920182503,0,0,0,0,1,0,0
607.130465756228,0,1,0,0,0,0,0
607.349007090704,0,0,0,1,0,0,0
611.159551659532,1,1,1,1,0,1,0
611.222124281058,0,0,0,1,0,0,0
611.307672308826,0,0,0,0,1,0,0
613.201913700605,0,0,0,1,0,0,0
613.462581419989,1,1,1,0,0,1,1
614.202595806078,0,0,1,0,0,0,0
614.529860028488,1,1,0,0,0,1,1
615.217079887874,0,0,0,0,0,0,1
615.217566577541,0,0,1,0,0,0,0
616.526953466632,0,1,0,0,0,1,0
616.955488556668,1,0,0,0,0,0,0
617.390832316409,1,0,0,0,0,0,0
618.195772046795,0,0,0,0,0,0,1
618.313380637843,0,0,0,0,1,0,0
618.349869854795,0,1,0,0,0,0,0
618.549762076099,1,1,0,1,0,1,1
619.223383919955,0,0,0,0,0,0,1
619.243531509315,0,0,0,1,0,0,0
620.320342019218,0,0,0,0,0,1,0
623.265018217347,0,0,0,0,0,0,1
623.416322581984,0,0,0,0,0,0,1
627.206165106682,1,0,0,0,0,0,0
627.242388627126,0,0,0,0,1,0,0
627.253478199659,0,0,0,0,0,0,1
627.266233180463,1,0,0,1,0,0,0
627.375268931953,0,1,0,0,0,0,1
628.253093516339,0,0,0,0,0,1,0
628.974075281338,1,0,1,0,0,0,0
630.971209478715,1,0,0,0,0,0,0
631.216338229751,0,0,0,1,0,0,0
631.224591859851,0,0,1,0,0,0,0
631.261023750609,1,0,0,0,0,0,0
631.370567430082,0,0,1,0,0,0,0
631.507384141435,0,0,0,0,0,1,0
632.211536244785,0,0,0,0,0,0,1
633.268730130957,1,0,0,0,0,0,0
633.276729463123,0,0,1,0,0,0,0
633.287576543402,0,0,0,1,0,0,0
637.279487584827,0,0,1,0,0,0,0
637.280020145279,0,0,0,1,0,0,0
639.295603279157,0,0,0,0,0,1,0
639.339014682196,0,0,0,0,1,0,0
641.236816042328,0,0,0,0,0,1,0
642.897949077806,0,0,0,0,0,0,1
643.253185754521,0,0,1,0,0,0,0
644.58119660252,0,0,0,0,0,0,1
645.231617635725,0,0,0,0,0,0,1
645.268765528647,0,0,0,1,0,0,0
646.686907934773,0,0,0,0,1,0,0
647.127234370101,1,0,0,0,0,0,0
647.127683465915,0,0,0,0,1,0,0
649.279987976327,1,0,0,0,0,0,0
649.30011097547,0,1,0,0,0,0,0
651.436253234545,1,1,1,1,0,1,1
651.43664118109,0,0,0,0,1,0,0
653.282225224065,0,0,1,0,0,0,0
655.333800565109,0,0,0,0,0,1,0
655.370112538989,0,1,0,0,0,0,0
657.036032365324,1,0,0,0,0,0,0
657.313098048417,0,0,0,1,0,0,0
659.284290494112,0,1,0,0,0,0,0
659.538651913678,0,0,0,0,0,1,0
659.539144595895,0,0,0,1,0,0,0
660.279152835373,0,0,0,0,0,0,1
661.263541324538,0,0,0,1,0,0,0
661.29210312596,0,0,0,0,1,0,0
661.326854234871,0,0,0,1,0,0,0
661.336379911107,0,1,0,0,0,0,0
662.259021677967,0,0,0,1,0,0,0
664.310965912622,1,0,0,0,0,0,0
665.243278462834,0,0,0,1,0,0,0
666.362191852505,0,0,0,0,0,1,0
667.095335400722,0,1,0,0,0,0,0
667.237075169744,0,0,0,0,1,0,0
667.260772493199,0,0,0,0,0,0,1
667.333717280143,0,0,0,0,1,0,0
668.329408763077,0,0,0,1,0,0,0
669.253052327038,0,0,0,0,1,0,0
669.264104824367,0,0,0,1,0,0,0
670.266019442157,0,0,0,0,0,1,0
670.272695384498,1,0,0,0,0,0,0
671.328785244283,0,1,0,0,0,0,0
672.251114409154,0,1,0,0,0,0,0
673.308173563182,0,0,1,0,0,0,0
673.344561388904,0,0,0,0,1,0,0
674.511191710408,1,1,0,0,0,1,0
675.279196018793,0,0,0,1,0,0,0
676.48244444775,0,1,0,0,0,0,0
676.922278161188,1,0,1,0,0,0,0
677.347890279954,0,1,0,0,0,0,0
678.253092052345,0,0,1,0,0,1,0
678.290150510665,0,0,0,1,0,1,0
679.310633517331,0,0,1,0,0,0,0
680.502403632752,1,1,0,0,0,0,0
681.326226547,1,0,0,0,0,0,0
683.255400702649,1,0,0,0,0,0,0
683.328729211399,0,0,1,0,0,0,0
683.438123884023,0,0,0,0,0,1,0
683.90055974887,1,0,0,0,0,0,0
685.380886748031,1,0,0,0,0,0,0
687.35993555352,0,0,0,0,0,1,0
688.28251852902,0,0,0,0,0,0,1
689.331479070476,0,0,0,0,0,1,0
689.539637225223,0,0,0,0,0,1,0
690.28974575987,0,0,0,1,0,0,0
690.290274342862,0,0,1,0,0,0,0
694.321514937843,0,0,1,1,0,0,1
695.262769275012,1,1,1,1,1,1,1
695.347643404713,0,0,0,0,1,0,0
703.347196512424,0,1,0,0,0,0,0
715.318482746634,0,0,0,0,0,0,1
715.41208955,0,0,1,0,0,0,0
719.342283398188,1,0,0,0,0,0,0
720.300949570152,0,0,0,0,0,1,0
722.31555335027,1,0,1,0,0,0,0
726.431440210202,1,0,0,0,0,0,0
729.334256003801,0,0,0,0,0,0,1
736.46398920857,0,1,0,0,0,0,0
748.303658448773,0,1,0,0,0,0,0
754.722705652282,0,0,0,0,1,0,0
770.699464910222,1,0,0,0,0,0,0
773.713922264955,0,0,1,0,0,0,0
780.365829299438,0,0,0,0,0,1,0
785.360833484746,0,0,1,0,0,0,0
790.428494452914,1,1,0,0,0,1,1
792.425576835256,1,1,0,1,0,1,1
800.413855391086,1,1,0,0,0,0,0
800.552441017784,0,0,0,0,0,1,0
808.399307461279,1,0,0,0,0,0,0
808.488246254975,0,1,0,0,0,0,0
815.480792132183,0,0,0,0,0,0,1
816.627500381894,0,0,0,1,0,0,0
817.486445103434,0,0,0,0,1,0,0
818.487348167061,1,0,0,1,0,0,0
830.518757073232,0,0,0,0,0,1,0
837.935474826311,0,0,0,0,0,0,1
845.396158155046,0,0,0,0,0,0,1
855.738654378593,0,0,1,0,0,0,0
876.611122239267,0,0,0,0,0,0,1
