,ECA2_0058_03.a_p1,ECA2_0058_04.a_p1,ECA2_0058_05.a_p1,ECA2_0058_06.a_p1,ECA2_0058_07.a_p1,ECA2_0058_08.a_p1,ECA2_0058_09.a_p1,ECA2_0058_10.a_p1
361.092917492873,1,1,1,1,1,0,1,1
361.096250604741,1,0,1,1,1,0,0,1
361.104191971401,0,0,0,0,0,0,0,1
361.129228263743,1,1,1,1,1,1,1,1
361.165636188115,1,1,1,1,1,1,1,1
361.202032043186,0,0,0,1,0,0,0,0
361.238375589243,0,0,0,1,0,1,1,0
361.93533709756,1,0,0,0,0,0,0,0
362.088049958924,1,0,1,1,1,0,0,1
362.099272107062,1,0,0,0,0,0,0,0
362.124565915271,1,0,0,0,0,0,0,1
363.03578042413,1,1,1,1,1,1,1,1
363.072081802094,1,1,1,1,1,1,1,1
363.075462544939,1,0,1,1,1,0,0,1
363.083408506467,1,0,1,1,1,1,0,1
363.10858231203,1,1,1,1,1,1,1,1
363.11993770068,0,0,1,1,1,0,1,1
363.217635165194,0,0,0,0,0,1,1,0
363.221035679529,0,0,0,1,0,0,0,0
364.03107959692,0,0,1,0,0,0,0,0
364.067358096948,1,0,1,1,1,0,1,1
364.10386330536,1,0,1,1,1,0,0,1
365.014999350136,1,0,1,1,0,0,0,1
365.051447751813,1,1,1,1,1,1,1,1
365.054813548728,1,0,1,1,0,0,0,1
365.062699078068,1,0,1,0,0,0,0,1
365.087779048533,1,1,1,1,1,1,1,1
365.091144997048,0,0,0,1,0,0,0,0
365.099174259668,1,0,1,1,1,0,0,1
365.135486179102,0,0,0,1,0,0,0,1
365.163923618487,0,0,0,1,0,0,0,0
365.233347438082,0,1,1,1,1,1,1,0
366.04667879371,1,0,1,1,1,0,1,1
366.083006492122,1,1,1,1,1,0,1,1
366.094180455694,0,0,0,1,0,0,0,1
366.130678815804,0,0,0,0,0,0,0,1
367.029280400029,0,0,1,0,1,1,0,0
367.030630584968,1,1,1,1,1,1,1,1
367.06706934349,1,1,1,1,1,1,1,1
367.070484244935,0,0,1,0,0,0,0,0
367.078325988299,1,0,1,1,1,1,1,1
367.095365337489,0,0,1,0,0,0,0,1
367.114688294567,1,1,1,1,1,0,1,1
367.21599116063,0,1,1,1,1,0,0,0
367.227836742927,0,0,0,0,0,1,0,1
368.062279069239,1,1,1,1,1,0,1,1
368.121166323699,0,0,1,0,1,0,1,0
368.968822384919,1,0,1,1,1,1,0,0
369.03579496506,1,0,1,0,0,0,0,0
369.046310964264,1,1,1,1,1,1,1,1
369.072212276688,1,0,1,1,0,0,0,1
369.093974377148,1,0,1,1,1,0,1,1
369.130363322856,1,0,1,1,1,0,0,1
369.174090217447,0,1,0,0,0,0,0,0
370.077967055023,1,1,1,1,1,1,1,1
370.106205880669,0,0,0,1,0,0,0,0
370.161930382668,0,1,0,1,0,0,0,0
371.025611478681,1,0,1,1,0,0,1,1
371.040880248302,1,0,0,1,0,0,1,0
371.044224829302,0,0,0,1,0,0,0,1
371.051483688559,0,0,1,1,0,0,0,1
371.061971237483,1,1,1,1,1,1,1,1
371.077218054152,1,0,0,0,0,1,0,0
371.080565965357,0,0,0,0,0,0,0,1
371.090292370366,1,0,1,1,1,1,1,1
371.101632813392,0,0,0,0,0,0,0,1
371.11361936982,1,0,0,1,0,0,0,1
371.116965646477,0,0,0,0,0,0,0,1
371.149928351375,0,0,0,0,0,0,0,1
371.15332141602,0,1,0,0,0,0,0,0
371.189744666485,0,1,0,0,0,0,0,0
371.197030746434,1,0,0,0,0,0,0,0
372.057220989798,0,0,1,1,1,0,0,1
372.10892350865,0,0,0,0,0,0,0,1
372.177598031791,0,0,0,0,0,0,1,0
372.1946637148,0,0,1,1,0,1,0,0
372.21396446099,1,1,1,1,0,1,1,0
373.010055200556,0,0,1,1,0,0,0,0
373.020100526779,1,0,1,1,0,0,0,0
373.035311065416,1,0,0,0,0,0,0,0
373.041248932347,1,1,1,1,1,1,1,1
373.056476136202,1,0,1,1,0,1,0,1
373.059841142617,1,0,0,1,0,0,0,1
373.069513595637,1,1,1,1,1,1,0,1
373.092863986741,1,0,1,1,1,0,0,1
373.096233009252,1,0,1,1,1,0,0,1
373.129236898477,1,0,1,1,1,0,1,1
373.165624489225,0,0,0,0,1,0,0,1
373.172856160813,1,0,0,1,0,1,1,1
374.088103383263,0,0,0,1,1,0,0,0
374.105285744607,1,1,1,1,1,1,1,1
374.124513773181,0,0,0,0,0,0,0,1
374.156843108666,1,0,0,0,0,1,1,0
374.999547213639,0,0,1,1,1,1,1,1
374.999774170495,0,1,0,0,0,0,0,0
375.035730095859,1,1,1,1,1,1,1,1
375.048792224413,1,0,0,1,0,0,0,0
375.056852029369,1,1,1,1,1,1,1,1
375.07214128479,1,1,1,1,1,1,1,1
375.075531094561,1,0,1,1,1,0,0,1
375.083531873873,1,0,0,0,1,0,1,1
375.111864134988,0,0,0,1,0,0,0,1
375.119921211798,0,0,0,0,0,0,0,1
375.144928848733,1,1,1,1,1,1,1,1
375.181292203292,1,0,1,1,1,0,0,1
375.217706396629,1,0,1,1,1,1,1,1
376.030997660808,0,0,0,1,0,0,0,0
376.0673825717,1,0,1,1,0,0,1,1
376.103208105994,0,0,0,1,1,1,1,0
376.103836491196,0,0,0,0,0,0,0,1
376.994933414987,0,0,0,1,0,0,0,0
377.015073251635,1,0,1,1,0,0,0,1
377.051396445684,1,1,1,1,1,1,1,1
377.054751396769,0,0,1,1,0,0,0,1
377.060713565489,0,0,0,1,0,0,0,0
377.062701328383,1,0,1,0,1,0,0,1
377.072546760135,1,0,1,0,1,0,0,1
377.087803190623,1,1,1,1,1,1,1,1
377.09115970413,1,0,1,1,1,0,1,1
377.099149700489,1,1,1,1,1,0,1,1
377.12417426497,1,1,1,1,1,1,1,1
377.127521749711,0,1,1,0,1,0,0,1
377.135538949468,1,0,0,0,1,1,0,1
377.196945440299,1,0,1,1,1,1,1,1
377.200301595477,0,0,1,0,0,0,0,0
377.233358059072,1,1,1,1,1,1,1,0
378.046664944457,1,0,1,1,0,1,0,1
378.119416926561,1,0,1,1,1,0,1,1
379.030686112247,1,1,1,1,1,1,1,1
379.067076004777,1,1,1,1,1,1,1,1
379.070429156441,1,0,1,1,1,0,0,1
379.078358857877,1,0,1,1,1,1,1,1
379.101130972608,0,1,0,0,0,0,0,0
379.103451701591,1,1,1,1,1,1,1,1
379.106785488435,1,0,0,1,1,0,0,1
379.114785962032,1,0,1,1,1,0,1,1
379.215958544736,0,0,1,0,0,0,0,0
379.248942744913,0,1,1,1,1,1,1,0
380.062333798109,1,0,1,1,1,0,1,1
380.098706774837,1,0,1,1,1,0,1,1
380.109933906676,0,0,1,0,0,0,0,1
381.044988543549,1,1,1,1,1,1,1,0
381.04633893879,1,1,1,1,1,1,1,1
381.057604535333,0,0,0,0,0,0,0,1
381.072174085026,1,0,0,1,0,0,0,0
381.086066522072,0,0,0,0,0,0,0,1
381.094016064472,1,0,1,1,1,0,1,1
381.13042792231,1,0,1,1,1,0,1,1
381.147430924684,1,1,1,1,1,1,1,1
381.174094570838,0,0,0,0,0,0,0,1
381.264587778596,0,0,0,0,0,0,1,0
382.077997977155,1,1,1,1,1,1,1,1
382.100423454432,1,1,1,1,1,1,1,1
382.125601541726,0,0,1,0,0,0,0,1
382.136817226418,0,0,0,0,1,0,0,0
382.979371501794,0,0,0,1,1,0,0,0
382.984470584495,1,1,1,1,1,1,1,0
383.025617753596,1,0,1,1,1,0,1,1
383.051492681291,1,0,1,1,0,0,0,1
383.061973823269,1,1,1,1,1,1,1,1
383.073209114276,1,0,1,1,1,0,1,1
383.091901052335,0,0,0,0,1,0,0,0
383.12670158935,1,1,1,1,1,1,1,1
383.16065469719,0,1,1,1,1,1,1,0
383.172121382094,0,1,0,1,0,0,1,0
383.189719774956,0,0,0,0,0,0,1,0
383.199426217271,0,0,1,1,1,1,1,0
383.353024768427,0,0,1,1,0,0,1,0
384.057274292347,1,0,1,1,1,0,1,1
385.020158329479,1,0,0,0,0,0,0,0
385.041247297459,1,1,1,1,1,1,1,1
385.056500330622,1,0,0,1,0,0,0,1
385.059844620906,0,0,0,0,0,0,0,1
385.092903606989,1,0,0,1,0,0,0,1
385.096268592277,1,0,0,0,0,0,0,1
385.125235444133,0,0,1,1,1,0,0,1
385.129225024818,1,0,0,1,0,0,0,1
385.132600137769,0,0,0,0,0,0,0,1
385.136480371744,0,0,1,0,1,0,1,0
385.157736862087,0,0,0,0,0,1,0,0
385.176324028226,1,1,1,1,1,1,1,1
385.296139120482,0,0,0,0,0,0,1,0
386.072910516549,1,0,1,1,1,1,1,1
387.035782330147,1,0,1,1,1,1,1,1
387.039136174281,1,0,0,1,0,0,0,0
387.05692392994,1,1,1,1,1,1,1,1
387.060458284945,0,0,1,0,0,0,0,0
387.072164506515,1,0,1,1,1,1,0,1
387.075518061554,0,0,0,1,0,0,0,1
387.096665740649,1,0,0,0,0,0,0,0
387.108537109246,1,1,1,1,1,1,0,1
387.11187993786,0,0,0,1,1,0,0,1
387.144925934392,1,0,0,1,1,0,0,1
387.148255843348,0,0,0,1,0,0,0,0
387.17334317284,0,0,0,0,1,0,1,0
387.181271326447,0,0,0,0,0,0,0,1
387.191949641051,1,0,0,0,1,1,1,1
388.067401602666,1,0,1,0,0,0,0,1
388.070673150584,0,0,1,0,0,0,0,0
388.080478683739,0,0,0,0,1,0,0,1
388.140177065515,0,0,0,1,0,0,0,0
388.172501812849,1,0,0,1,0,1,1,0
389.015030630069,1,0,0,0,1,0,0,1
389.036187118955,0,0,1,1,0,0,0,0
389.051460675204,1,1,1,1,1,1,1,1
389.054784976227,1,0,0,1,0,0,0,1
389.059742130072,0,0,0,0,1,0,0,0
389.062799247803,0,0,0,0,0,0,0,1
389.064479619368,1,0,1,1,1,0,0,1
389.072535459714,1,1,1,1,1,1,1,1
389.075759591183,0,0,0,0,0,0,0,1
389.087797436197,1,1,1,1,1,1,1,1
389.09113065357,1,0,1,1,1,0,1,1
389.12199764657,0,0,0,0,0,0,0,1
389.124212180512,1,1,1,1,1,0,1,1
389.127530008839,0,0,0,1,0,0,0,1
389.160577607689,1,1,1,1,1,0,1,1
389.189008449217,1,0,0,0,1,1,0,0
389.196955886215,1,0,0,1,0,0,0,1
389.989557457748,0,0,0,1,0,0,1,0
390.046678420307,0,0,1,1,0,0,0,1
390.083049521284,1,0,1,1,1,0,1,1
390.107404638579,0,0,0,1,0,0,1,0
390.130628538097,0,0,0,0,0,0,0,1
391.030658021836,1,1,1,1,1,1,1,1
391.051767245061,0,0,1,0,0,0,0,1
391.064734510656,0,0,1,0,0,0,0,0
391.067072181836,1,1,1,1,1,1,1,1
391.070441152021,0,0,1,1,1,0,0,1
391.078406632076,1,0,1,1,1,0,0,1
391.088192582606,1,0,1,1,0,0,0,1
391.101235744286,0,0,0,0,0,0,0,1
391.103438396276,1,1,1,1,1,1,1,1
391.106773069762,1,0,1,1,1,0,0,1
391.114780835766,1,1,1,1,1,0,0,1
391.143150974388,0,0,0,0,1,0,0,0
391.165748667585,0,0,0,0,0,1,1,0
391.212588728176,0,1,1,1,1,1,1,1
392.065673411439,0,0,1,0,0,0,0,0
392.098710946304,1,0,1,1,1,0,0,1
392.105387784605,0,0,0,1,0,0,1,0
393.009908526357,0,0,0,0,0,0,0,1
393.036610992793,0,0,0,0,1,0,0,0
393.046321803348,1,1,1,1,1,1,1,1
393.05935778138,1,0,0,0,0,0,0,1
393.082686187308,1,1,1,1,1,1,1,1
393.086021660544,1,0,1,1,1,0,0,1
393.093975428266,1,0,1,1,1,1,1,1
393.10380643394,0,0,0,0,0,0,0,1
393.111041533927,0,0,0,0,0,0,0,1
393.122392283851,0,0,0,1,1,0,0,0
393.130437552162,1,0,1,1,0,0,0,1
393.137693369107,0,0,0,0,0,0,0,1
393.181395428062,0,0,0,0,0,0,1,0
393.183792387407,0,0,0,0,0,0,1,0
393.195179622561,0,0,1,0,0,0,0,0
394.125588185253,0,0,0,1,1,0,0,1
395.025553889637,1,1,1,1,1,1,1,1
395.051434351237,0,0,0,0,0,0,0,1
395.061963644418,1,1,1,1,1,1,1,1
395.073230233383,0,0,0,1,1,0,0,1
395.12667674729,1,0,1,1,1,1,1,1
395.146036524133,0,0,1,0,0,0,0,1
395.222729388366,1,0,0,0,0,0,0,0
395.999217295255,0,1,1,1,1,1,1,0
396.166576162147,0,0,1,0,0,0,0,0
397.000088185779,0,0,0,1,0,1,0,0
397.041265486201,1,1,1,1,1,1,1,1
397.059849660588,0,0,0,0,0,0,0,1
397.067143177887,0,0,0,1,1,0,0,1
397.088847663436,1,1,1,1,1,0,1,1
397.125313161759,1,0,1,1,1,0,0,1
397.168957167793,0,0,0,1,0,1,1,0
397.178689726966,1,0,0,1,0,1,1,1
397.215076554878,1,0,0,1,0,1,1,0
398.072884270867,1,0,1,1,1,1,1,1
399.046380246719,0,0,1,0,0,0,0,0
399.05689320288,1,1,1,1,1,1,1,1
399.072129620395,1,0,0,1,0,0,0,0
399.075455200697,0,0,0,0,0,0,0,1
399.085232204813,1,1,1,1,1,0,0,1
399.10456168336,1,0,1,1,1,0,0,1
399.108556282225,1,0,0,0,0,0,0,0
399.111851142414,0,0,0,0,0,0,0,1
399.14094160816,0,0,0,0,0,0,0,1
399.148218460766,0,0,0,0,0,0,1,0
399.148420160171,0,0,0,1,0,0,0,0
399.217693552083,0,0,0,0,0,1,0,1
400.052098091651,0,0,1,0,0,0,0,0
401.036083857302,1,1,1,0,0,0,0,1
401.051390989383,1,1,1,1,1,0,1,1
401.064474948977,0,0,0,1,0,0,0,0
401.072530312219,1,1,1,1,1,1,1,1
401.087773156696,1,0,1,1,0,1,1,1
401.091102324882,1,0,0,1,0,0,0,1
401.124177379548,1,0,1,1,1,1,1,1
401.127756405774,0,0,0,1,0,0,0,0
401.160573328797,1,0,0,1,1,0,0,1
401.171278220127,0,0,0,0,1,1,1,0
401.188896164136,0,0,0,0,0,1,0,0
401.19692445176,1,0,0,0,0,0,0,0
401.233340195639,0,0,0,0,0,1,0,1
401.319180641086,0,0,0,1,0,0,0,0
402.083032468898,0,0,1,0,0,0,0,1
402.937726467393,0,0,0,0,0,0,1,0
403.030707164804,0,0,1,1,1,0,1,1
403.034075870814,0,0,0,1,0,0,0,0
403.051806795172,1,0,1,1,1,0,1,1
403.067062072702,1,0,1,1,1,1,1,1
403.067358031385,0,1,0,0,0,0,0,0
403.070429832833,0,0,0,1,0,0,0,1
403.09128570587,0,0,0,0,0,0,0,1
403.103422043992,1,1,1,1,1,1,1,1
403.10673477499,1,0,1,1,0,0,0,1
403.121370890149,1,0,0,0,0,1,0,0
403.139842015822,1,1,1,1,1,1,1,1
403.168275296589,0,0,0,0,1,0,0,0
403.176175926035,1,1,1,1,1,1,1,1
403.183382504284,0,0,0,0,0,0,1,0
403.194825272036,0,0,1,0,0,1,0,0
403.204514528068,0,0,1,0,0,1,0,1
403.212571157338,0,0,1,1,0,1,0,1
403.262038227486,0,0,0,1,0,0,0,0
404.062310890598,0,0,1,0,0,0,0,1
404.065668311426,0,0,0,1,0,0,0,0
404.098720755726,1,0,1,1,1,0,0,1
404.135093390719,1,0,1,1,0,0,1,1
404.940198008835,0,0,1,0,0,0,0,1
405.046340646475,1,1,1,1,1,1,1,1
405.049704279315,1,0,0,0,0,0,0,0
405.059394742209,0,0,1,1,1,1,1,1
405.067459200353,1,0,1,0,0,0,0,1
405.082718505381,1,0,1,1,1,1,1,1
405.086056637883,1,0,1,1,1,1,1,1
405.094047307055,1,0,0,1,0,0,0,1
405.11909766238,1,1,1,1,1,1,1,1
405.122374289938,1,0,1,1,1,0,0,1
405.130513592902,0,0,1,1,0,0,1,1
405.155524006246,1,1,1,1,1,1,1,1
405.158787361881,0,0,0,0,1,0,0,0
405.19186350397,1,0,1,1,1,1,1,1
405.314048487332,0,0,0,0,0,0,1,0
405.984702683068,0,1,0,0,0,0,0,0
406.041562058396,0,0,1,1,0,0,0,0
406.077886690361,1,0,1,1,1,0,0,1
406.081270014728,0,0,1,0,0,0,0,0
406.114330331801,1,1,1,1,1,0,0,1
407.025605080093,1,1,1,1,1,0,1,1
407.061933456416,1,1,1,1,1,1,1,1
407.065341281576,0,0,0,0,0,0,0,1
407.073216869068,1,0,1,1,1,0,0,1
407.090327899252,0,0,0,0,0,0,0,1
407.098352639308,1,1,1,1,1,1,1,1
407.101652150457,0,0,1,1,1,0,0,1
407.101860176819,1,0,0,0,0,0,0,0
407.109656731036,1,0,1,1,1,1,0,1
407.14381130005,0,0,0,0,0,1,1,0
407.146025942756,0,0,0,1,1,0,0,1
407.160604025341,0,1,1,1,0,1,1,0
407.283591210943,0,0,1,0,0,0,0,0
408.102479272084,0,0,0,0,0,1,0,0
408.92077070099,1,1,1,1,1,1,1,1
408.933149163871,1,1,1,1,1,1,0,1
408.957280086271,0,0,0,0,0,1,0,0
409.041236955638,1,1,1,1,1,1,1,1
409.044585653741,0,1,0,0,0,1,0,0
409.077642662221,1,1,1,1,1,1,1,1
409.080998534425,0,0,0,1,0,0,0,1
409.088934555751,1,0,1,1,1,1,1,1
409.117275768627,1,0,0,0,0,0,0,1
409.169030834616,0,0,0,0,0,0,0,1
409.176317750975,1,1,1,1,1,1,1,0
409.17874681503,0,0,0,1,1,1,1,1
409.262867816747,0,0,1,0,0,0,0,0
410.014847694411,0,0,0,1,0,0,0,0
410.109275434405,1,0,1,1,1,0,1,1
411.008426345661,0,0,1,1,0,1,1,0
411.020499919382,0,0,0,0,0,0,1,0
411.035779178723,1,0,0,0,0,0,0,0
411.046382421105,0,0,0,1,0,0,0,0
411.05684843153,1,1,1,1,1,1,1,1
411.085236137865,1,0,0,0,0,0,0,0
411.090058672936,0,1,1,0,1,1,1,0
411.093245879104,1,1,1,1,1,1,1,1
411.104534455835,1,1,1,1,1,0,1,1
411.107649226468,0,0,0,1,0,0,0,0
411.107859174914,1,0,0,0,0,0,0,0
411.121624831434,1,1,1,1,1,1,1,1
411.140878534746,0,0,1,1,1,0,1,1
411.148210577992,0,0,0,1,0,0,0,0
411.194358590618,1,1,1,1,1,1,1,1
411.203392300038,0,0,0,1,0,0,1,0
411.230739210117,0,0,0,0,0,1,0,0
411.987079848017,0,0,0,1,0,0,1,0
412.147350524544,0,1,1,0,1,1,1,0
412.176634578668,0,0,0,1,0,0,1,0
412.195296043201,0,0,0,0,0,0,1,0
413.034728034614,0,0,0,0,0,1,0,0
413.036153513737,1,1,1,1,1,0,1,1
413.051437537845,1,0,0,1,0,0,0,1
413.054745215279,1,0,0,0,0,0,0,0
413.062035020332,1,0,0,1,0,0,0,0
413.072567159976,1,1,1,1,1,1,1,1
413.083849289742,0,0,1,1,1,0,0,1
413.087845776984,0,0,0,0,0,0,0,1
413.124166336757,1,0,0,1,0,0,0,0
413.127473398327,1,0,0,0,0,0,0,0
413.133185297715,0,0,0,0,1,1,1,0
413.163875973832,0,0,0,1,0,0,1,1
413.201690110041,0,0,0,0,0,0,0,1
413.21001881107,1,1,1,1,1,1,1,1
413.233324623101,0,0,1,0,0,1,0,0
413.985037831169,0,0,0,1,0,0,1,0
414.067764563139,1,0,1,1,1,0,1,1
414.91993629941,0,1,0,0,0,0,0,0
415.03066599077,1,0,1,0,0,0,0,1
415.034033035336,0,0,0,0,1,0,0,1
415.041302620252,1,0,1,0,0,0,0,0
415.051805542468,1,1,1,1,1,1,1,1
415.06708997868,1,1,1,1,1,1,1,1
415.070429089243,0,0,0,1,0,0,0,1
415.088163934559,1,1,1,1,1,1,1,1
415.099435069135,0,0,1,1,0,0,0,1
415.103422029856,1,0,1,1,1,1,1,1
415.106689458674,1,0,0,1,0,0,0,1
415.135690901114,0,0,1,0,0,0,0,0
415.139800834592,1,0,1,1,0,1,1,1
415.143092389736,0,0,0,1,1,0,1,1
415.148860058583,0,0,0,1,0,0,1,0
415.176191224311,1,0,0,1,0,0,0,1
415.179520727193,0,0,0,1,0,0,0,0
415.212540167554,0,0,1,0,0,1,0,1
415.912097981762,0,1,0,0,0,0,0,0
416.083437135951,0,0,1,1,0,0,1,1
417.046308622419,1,0,1,1,0,1,1,1
417.049764372631,0,0,0,1,0,0,0,0
417.059381531824,0,0,1,1,0,0,0,0
417.067450615392,1,1,1,1,1,1,1,1
417.082729755436,1,0,1,1,1,1,1,1
417.086062129143,1,0,0,1,0,0,0,1
417.119104387758,1,1,1,1,1,1,1,1
417.122397513807,0,0,1,1,1,0,0,1
417.155477299405,1,1,1,1,1,0,1,1
417.158721759445,0,0,0,0,0,0,0,1
417.166162779496,0,0,0,0,1,1,0,0
417.191921079964,1,0,1,1,1,1,1,1
417.199108069681,0,0,0,0,0,0,1,0
417.35042850303,0,0,0,0,1,0,1,0
417.983397073509,0,0,0,0,0,0,1,0
418.955893650959,0,1,1,1,0,1,0,0
419.02564989881,1,0,1,1,0,0,0,1
419.062000617374,1,1,1,1,1,1,1,1
419.065351570157,0,0,0,0,0,0,0,1
419.073309171638,1,0,0,0,0,0,0,1
419.08308517486,1,0,1,1,0,0,1,1
419.096164027995,0,0,0,0,1,0,0,0
419.098346584978,1,1,1,1,1,1,1,1
419.10166982584,0,0,0,1,0,0,0,1
419.109740559801,1,0,0,1,1,0,0,1
419.134769001433,1,1,1,1,1,1,1,1
419.138025367219,0,0,0,1,0,0,0,1
419.154986163856,0,0,0,0,0,1,0,0
419.171121992706,1,1,1,1,1,1,1,1
419.207469957454,1,0,0,1,0,0,0,1
419.228852869516,0,0,0,0,0,0,0,1
419.329714064048,1,1,1,1,0,1,1,0
420.057215833137,0,0,1,1,0,0,1,1
420.093623263079,1,0,1,1,1,0,0,1
421.041250402563,1,1,1,1,1,1,1,1
421.077587970374,1,1,1,1,1,1,1,1
421.080930784924,0,0,1,1,0,0,0,1
421.088907486164,1,0,1,1,1,0,0,1
421.114012814373,1,1,1,1,1,1,1,1
421.117267583508,0,0,0,1,0,0,0,1
421.125373885392,0,0,0,1,1,1,0,0
421.170577786692,0,0,1,0,0,1,0,1
421.215119626958,0,0,1,0,0,1,0,1
421.299301617278,0,0,0,0,0,1,0,0
422.072852486413,1,0,1,1,1,0,1,1
422.109253790084,1,0,1,1,1,1,1,1
423.020523971512,0,0,1,0,0,0,0,0
423.056912426131,1,1,1,1,1,1,1,1
423.068104731932,0,0,0,0,0,0,0,1
423.093256520067,1,1,1,1,1,1,1,1
423.096625775982,0,0,0,1,0,0,0,0
423.104556084823,1,0,1,1,1,0,1,1
423.132994791137,0,0,0,1,0,0,0,0
423.141046537495,0,0,0,1,0,0,0,1
423.155558446193,0,0,0,1,0,1,1,0
423.158072465456,0,0,1,1,1,0,0,1
423.194326901307,1,0,1,1,1,1,0,1
423.23078113293,0,0,0,0,1,0,0,0
424.052157012636,0,0,0,1,0,0,0,0
424.088512699001,1,0,1,1,1,0,1,1
424.182731143702,0,0,0,1,0,0,0,0
424.945684521047,1,0,0,0,0,0,0,0
425.036186438407,1,0,1,1,1,1,1,1
425.051785896609,1,0,0,0,0,0,0,0
425.062103583087,1,0,0,1,0,0,0,0
425.064489263827,1,0,0,0,0,0,0,0
425.072566890514,1,1,1,1,1,1,1,1
425.083876885804,1,0,1,1,0,0,0,1
425.091177081294,0,0,0,1,0,0,0,0
425.098453068634,0,0,0,1,0,0,0,1
425.120189171389,1,0,1,1,1,0,1,1
425.127482085594,1,0,0,0,0,0,0,0
425.137290031914,1,0,1,1,1,0,1,1
425.171218338733,0,1,0,1,0,1,1,0
425.173664486624,1,0,1,1,1,0,0,1
425.219120244244,1,1,0,1,1,0,1,0
426.104212525782,1,1,1,1,1,0,1,1
426.126648623596,0,0,0,0,1,0,0,0
426.162988889052,0,0,0,0,1,0,0,0
427.034068934963,0,0,0,0,0,0,0,1
427.051827179376,1,1,1,1,1,1,1,1
427.061541526227,1,0,0,0,0,0,0,0
427.085894080309,0,1,0,0,0,0,0,0
427.088210321811,1,1,1,1,1,1,1,1
427.099467803416,1,0,1,1,1,0,0,1
427.106770436673,0,0,0,1,0,0,0,0
427.116532815171,1,1,1,1,1,1,1,1
427.139868036945,1,0,0,0,0,1,1,0
427.152939196354,1,1,1,1,1,1,1,1
427.168315369977,0,0,0,0,0,1,0,0
427.186897715338,0,0,0,0,0,1,0,0
427.225689877371,0,0,0,1,0,0,1,0
428.083500651871,1,1,1,1,1,0,1,1
428.935598753704,1,1,0,1,1,1,0,0
428.993349316981,0,0,0,1,0,0,0,0
429.031048753195,1,0,1,0,0,0,0,0
429.04634935807,1,0,0,1,0,0,1,1
429.056939595445,0,0,0,0,0,0,0,1
429.067478152054,1,1,1,1,1,1,1,1
429.082780166243,1,1,1,1,1,1,1,1
429.086018627271,0,0,0,1,0,0,0,1
429.095806825482,1,0,1,1,1,1,0,1
429.115079834722,0,0,0,1,0,0,0,1
429.119070590131,1,0,1,1,1,1,0,1
429.122370792038,1,0,0,1,0,0,0,1
429.143509996618,0,0,0,0,0,1,0,0
429.158810586047,0,0,0,1,1,0,0,0
429.191908757431,1,0,0,0,0,0,0,0
429.228267727861,0,0,1,0,0,1,0,1
429.235474484795,1,0,0,0,0,0,0,0
430.07796278724,0,0,1,0,0,0,0,0
430.19425159059,0,0,0,0,0,0,1,0
431.025608144845,1,0,1,1,0,0,0,1
431.046695359347,1,0,1,1,0,0,1,1
431.061989235377,1,1,1,1,1,0,1,1
431.075039973235,0,0,1,1,1,0,0,1
431.083112171686,1,1,1,1,1,1,1,1
431.098403029763,1,1,1,1,1,1,1,1
431.101686310023,1,1,1,1,0,0,0,1
431.134790025813,1,0,1,1,1,0,1,1
431.138035773906,1,0,1,1,1,0,0,1
431.141357851157,0,0,0,0,0,1,0,0
431.143813958181,0,1,1,1,0,1,1,0
431.17112897083,1,0,1,1,1,0,1,1
431.174410155517,0,0,0,1,0,0,0,1
431.178343087281,0,0,0,0,0,1,1,0
431.207552113338,1,0,1,1,1,1,1,1
431.243965429161,0,0,0,0,0,1,0,1
431.293321510051,0,0,0,1,0,0,0,0
431.389499656279,0,0,0,1,0,0,1,0
432.057258830204,0,0,1,1,0,0,0,1
432.09366795784,0,0,0,1,1,0,0,1
433.041278715971,1,0,1,1,1,0,1,1
433.062408977395,1,0,1,1,0,0,0,1
433.077685082233,1,1,1,1,1,1,1,1
433.081001196367,0,0,1,1,0,0,0,1
433.089025464689,1,0,0,0,1,0,0,1
433.098779211671,1,0,1,1,1,0,1,1
433.114024792418,1,1,1,1,1,1,1,1
433.117299470166,1,0,1,1,0,0,1,1
433.125431228872,1,0,0,0,0,0,0,1
433.14168189714,0,1,1,0,0,1,1,0
433.150430202618,1,1,1,1,1,1,1,1
433.153613096125,0,0,0,1,0,0,0,0
433.186850537169,1,0,1,1,1,1,1,1
433.309032004276,0,1,0,1,1,0,1,0
434.072887066175,1,0,1,1,1,0,1,1
435.020539260446,1,0,1,0,0,0,0,0
435.044227386632,0,0,0,0,0,0,0,1
435.056955274874,1,1,1,1,1,1,1,1
435.060335951277,0,0,0,1,0,0,0,0
435.068265237293,1,0,0,0,0,0,1,0
435.069975288849,0,0,1,0,0,0,0,0
435.09330045953,1,1,1,1,1,1,1,1
435.104573998561,1,0,1,1,0,0,1,1
435.12967326314,1,1,1,1,1,1,1,1
435.133084287297,0,0,0,0,0,0,0,1
435.141034410427,0,0,1,0,0,0,0,1
435.194371206181,0,0,0,0,0,1,0,1
435.324617582244,1,0,0,1,0,0,1,0
436.052157044089,1,0,1,1,0,0,0,1
436.088535127009,1,0,1,1,1,0,1,1
436.09983750108,0,0,0,1,0,0,0,0
436.124866262007,1,0,1,1,1,0,1,1
436.183707996836,1,0,0,0,0,0,0,0
437.036189125917,1,1,1,1,1,1,1,1
437.072585458072,1,1,1,1,1,1,1,1
437.083847161762,1,0,1,1,1,0,0,1
437.098475306089,0,0,0,0,1,0,0,0
