,ECA2_0043_01.a_p1,ECA2_0043_02.a_p1,ECA2_0043_03.a_p1,ECA2_0043_04.a_p1,ECA2_0043_05.a_p1,ECA2_0043_06.b_p1,ECA2_0043_07.a_p1,ECA2_0043_08.a_p1,ECA2_0043_09.a_p1,ECA2_0043_10.a_p1
523.159495211289,0,0,0,1,0,0,1,0,0,0
523.182479861117,0,0,0,0,0,0,1,0,0,0
523.215167081208,0,0,0,0,1,0,0,0,0,0
523.218852936189,0,0,0,1,0,0,0,0,0,0
523.283168637572,1,1,0,0,0,0,0,0,1,1
523.319496823298,0,0,0,0,1,0,0,0,0,0
524.117558910469,0,0,0,0,0,0,0,1,0,0
524.162386194931,0,0,1,0,0,0,0,1,0,0
524.172109027686,0,0,1,0,0,0,0,0,0,0
524.176666180047,0,0,0,1,0,0,1,0,0,0
524.198842740561,0,0,0,1,0,0,0,0,0,0
524.199237162524,0,0,0,0,1,0,0,0,0,0
524.20858296478,0,0,1,0,0,0,0,0,0,0
524.214214923345,0,0,0,1,0,1,0,0,0,0
524.23524916978,0,0,0,1,0,1,0,0,0,0
524.250517921318,1,0,0,0,0,0,0,1,0,0
525.088958550078,0,0,0,0,0,0,0,1,0,0
525.123578421459,0,0,0,0,0,0,0,0,1,0
525.124907264948,1,1,1,0,0,0,1,1,0,1
525.125294146366,0,0,0,1,0,1,0,0,0,0
525.135466412769,0,0,0,0,0,1,0,0,0,0
525.137535517859,0,0,0,0,0,0,0,1,0,0
525.143789113764,1,0,0,0,0,0,0,0,0,0
525.153950095484,0,0,0,0,0,0,1,0,0,0
525.160438893164,0,0,0,0,1,0,0,0,0,0
525.171347292471,1,0,0,0,0,0,0,0,0,0
525.186137242129,0,0,0,0,0,0,0,0,0,1
525.189946691449,0,0,0,0,0,0,1,0,0,0
525.198174384167,0,0,0,0,0,0,1,0,0,0
525.226111835373,0,0,0,0,0,0,0,0,0,1
525.262489873654,0,0,0,0,0,0,0,0,0,1
525.264164586788,0,0,0,0,0,0,1,0,0,0
525.298847471122,1,1,0,0,0,0,0,0,0,0
525.307218000875,0,0,0,0,0,1,0,0,0,0
525.335118336641,0,0,0,0,0,0,0,1,0,0
525.344027024446,0,0,0,0,1,0,0,0,0,0
526.266177827098,0,0,1,0,0,0,1,0,0,0
526.274649532144,0,0,0,0,0,1,0,0,0,0
527.104274338509,0,0,0,0,0,0,0,1,0,0
527.104939227243,0,0,1,0,0,0,0,0,0,0
527.107513773107,0,0,1,0,0,0,0,0,0,0
527.128653866408,0,0,0,0,0,0,0,0,1,0
527.140572895663,0,1,1,0,0,1,1,1,1,0
527.151322576579,0,0,0,0,0,1,0,0,0,0
527.164078790952,0,0,0,0,1,0,0,0,0,0
527.173229141605,0,0,0,1,0,0,0,0,0,0
527.177252864528,0,0,0,0,0,1,0,0,0,0
527.206049376864,0,0,0,0,0,1,1,0,0,0
527.227100776662,0,0,0,0,1,0,0,0,0,0
527.241752461835,1,0,1,0,0,0,0,1,0,1
527.242147723015,0,0,0,0,1,0,0,0,0,0
527.242571954077,0,0,0,0,0,0,1,0,0,0
527.322903377531,0,0,0,0,0,0,1,0,0,0
527.350823377353,0,0,0,0,0,0,0,1,0,1
528.172552986365,0,0,0,1,0,1,1,0,0,0
528.20893731309,0,0,0,0,1,0,0,0,0,0
528.21732336104,0,0,0,0,0,1,0,0,0,0
528.253790898608,0,0,0,0,0,0,1,0,0,0
528.945026382322,0,0,0,1,1,1,1,0,0,0
529.119897752383,0,0,0,0,0,0,0,0,0,1
529.156614865263,0,0,0,0,1,0,1,0,0,0
529.293722435216,1,1,0,0,0,1,1,0,1,1
529.338517836199,0,0,0,0,0,0,1,0,0,0
529.462631762657,0,0,0,0,0,1,1,0,0,0
530.201592081983,0,0,0,1,0,1,0,0,0,0
531.127427236657,0,0,1,0,0,0,0,0,0,0
531.135413834855,0,0,0,0,0,0,0,0,1,0
531.150779359846,1,0,1,0,0,0,0,0,0,0
531.15111277125,0,0,0,0,0,0,1,0,0,0
531.164452419427,0,0,0,0,0,0,1,0,0,0
531.186591243836,0,0,0,0,0,0,1,0,0,0
531.187180262532,1,0,1,0,0,0,0,0,0,1
531.223571399112,0,0,1,0,0,0,0,0,0,0
531.223948847514,0,0,0,0,0,1,0,0,0,0
531.317757857816,0,0,0,1,1,0,0,0,0,0
532.20415078229,0,0,0,0,0,0,1,0,0,0
532.248667852489,0,0,0,0,0,0,1,0,0,0
532.285117420843,0,0,0,0,0,0,1,0,0,0
532.313103087648,0,0,0,1,0,1,1,0,0,0
533.093693346248,0,1,1,0,0,0,0,1,0,0
533.13006477197,1,0,0,0,0,0,0,0,1,0
533.144118583214,0,0,0,0,0,0,1,0,0,0
533.155772886833,0,0,0,0,0,1,0,0,0,0
533.187857719505,0,0,0,0,1,1,0,0,0,0
533.202738019246,0,0,1,0,0,0,1,0,0,0
533.203061735582,0,0,0,0,0,1,0,0,1,0
533.224221653799,0,0,0,0,0,0,1,0,0,0
533.239114382747,1,0,1,0,0,1,1,0,0,0
533.259673824742,0,0,0,0,1,0,0,0,0,0
533.260648253232,0,0,1,1,0,0,0,0,0,0
533.268501994872,1,0,0,0,0,0,0,0,0,0
533.275538268241,0,0,0,0,0,0,1,0,0,0
533.297012984923,0,1,0,0,0,0,0,0,0,0
533.325743836106,0,0,0,0,0,0,1,0,0,0
534.175469912733,0,0,0,0,1,0,0,0,0,0
534.183166336223,0,0,0,1,1,0,0,0,0,0
534.183575932238,0,0,0,0,0,0,1,0,0,0
534.210388138182,0,0,0,0,1,0,0,0,0,0
535.109272280562,0,0,1,0,0,0,0,0,0,0
535.145603810094,1,0,0,0,0,0,0,0,1,0
535.146246617852,0,0,0,0,0,0,1,0,0,0
535.157932200253,0,0,0,0,0,1,0,0,0,0
535.159603685206,0,0,0,0,0,0,1,0,0,0
535.175652071453,0,0,0,0,0,0,1,0,0,0
535.182383317169,0,0,0,0,0,1,1,0,0,0
535.215199767716,0,0,0,1,0,0,0,0,0,0
535.218802706392,0,0,0,1,1,0,0,0,0,0
535.240179303329,0,0,0,0,1,0,0,0,0,0
535.291636318706,0,0,0,0,0,0,0,0,1,0
535.327628373569,0,0,0,0,1,0,0,0,0,0
536.177369765356,0,0,0,0,0,0,1,0,0,0
536.198813785466,0,0,0,0,0,1,0,0,0,0
536.249296666074,0,0,0,0,0,0,1,0,0,0
536.249682247396,0,1,0,0,0,0,0,0,0,0
536.262405370499,0,0,0,0,1,0,0,0,0,0
537.124886960659,0,0,1,0,0,0,0,1,1,0
537.161283803027,0,0,0,1,0,1,1,1,1,0
537.161621214465,1,0,1,0,0,0,0,0,0,0
537.191342074915,0,0,0,0,1,0,1,0,0,0
537.198135697593,0,0,0,0,1,0,0,0,0,0
537.225541222112,0,0,0,0,1,0,0,0,0,0
537.234517831065,0,0,0,1,0,0,0,0,0,0
537.262437100914,0,0,0,0,0,0,0,0,0,1
537.307238697444,0,0,0,0,1,0,1,0,0,0
537.981075176806,0,0,0,0,0,1,1,0,0,0
538.214856587631,0,0,0,0,0,1,0,0,0,0
538.230256295514,0,0,0,0,1,0,0,0,0,0
538.978506679647,0,0,0,1,0,0,0,0,0,0
539.10421112404,0,0,0,0,0,0,1,0,0,0
539.122428789737,0,0,0,0,0,1,0,0,0,0
539.138400676692,0,0,0,0,0,0,0,0,0,1
539.140611074365,1,0,0,0,0,1,0,1,1,0
539.140983418914,0,0,1,0,0,0,1,0,0,0
539.15359592532,0,0,1,0,0,0,0,0,0,0
539.176114350818,0,0,0,0,0,1,0,0,0,0
539.177692340344,0,0,0,0,0,0,1,0,0,0
539.206185408132,0,0,0,0,0,0,1,0,0,0
539.243256222093,0,0,0,1,1,1,0,0,0,0
539.25023702392,0,0,0,0,0,1,0,0,0,0
539.278098843401,1,0,1,0,0,0,0,1,0,1
539.279509618239,0,0,0,0,1,0,1,0,0,0
539.314444642384,0,0,0,0,1,1,0,1,0,0
539.358115194992,0,0,0,0,0,1,1,0,0,0
539.359203609414,0,0,0,1,0,0,0,0,0,0
539.977788624569,0,0,0,0,1,0,0,0,0,0
540.149566433155,0,0,0,0,0,0,1,0,0,0
540.253892794535,0,0,0,0,0,1,0,0,0,0
540.281787216893,0,0,0,0,0,1,0,1,0,0
541.086003751832,0,0,1,0,0,0,0,0,0,0
541.119756751391,0,0,0,1,1,0,0,1,0,0
541.120127874135,0,0,0,0,0,0,1,0,0,0
541.14821771545,0,0,0,0,0,0,0,1,0,0
541.149129924428,0,1,0,0,0,0,0,0,0,0
541.156290989692,1,0,1,1,0,0,0,1,1,1
541.156642357317,0,0,0,0,0,1,0,0,0,0
541.157238526577,0,0,0,0,0,0,1,0,0,0
541.193034692841,0,0,0,0,1,0,0,0,0,0
541.221910676982,0,0,0,0,1,0,1,0,0,0
541.222421782294,0,0,0,1,0,0,0,0,0,0
541.258890764817,0,0,0,0,0,1,0,0,0,0
541.260182425831,0,0,0,0,0,0,0,1,0,0
542.26103777354,0,0,0,0,0,1,1,0,1,0
542.269163842959,0,0,0,1,1,0,0,0,0,0
542.305562869006,0,0,1,1,0,0,0,0,0,0
543.13550696339,0,0,1,0,0,0,0,0,0,0
543.182094682492,0,0,0,1,0,0,0,0,0,0
543.208664878201,0,0,0,0,0,1,0,0,0,0
543.237072963022,0,0,0,0,1,0,1,0,0,0
543.309484112243,1,0,0,0,0,0,0,1,1,0
543.317781163473,0,0,0,0,1,0,0,0,0,0
544.167443633379,0,0,1,0,0,0,0,0,0,0
544.284806679573,0,0,0,0,0,0,1,0,0,0
544.313151683927,0,0,0,0,0,1,0,0,0,0
545.130085022922,0,1,0,0,0,0,0,0,0,0
545.151403998219,0,0,0,0,0,0,0,1,0,0
545.175357560444,0,0,0,0,0,0,0,0,1,0
545.180091554762,0,0,0,0,1,0,0,0,0,0
545.18039605602,0,0,0,0,0,1,0,0,0,0
545.202069633392,0,0,0,0,1,0,0,0,0,0
545.252705171532,0,0,0,0,0,1,0,0,0,0
546.955588213506,0,0,0,1,0,0,0,0,0,0
546.968109201385,0,0,0,0,0,1,0,0,0,0
547.145658517979,1,0,0,0,0,0,0,0,1,1
547.181324962509,0,0,0,0,0,0,1,0,0,0
547.182024723414,0,0,1,0,0,0,0,0,0,0
547.194471137144,0,0,0,0,1,0,0,0,0,0
547.203543327494,0,0,0,1,0,0,0,0,0,0
547.212199999398,0,0,0,1,0,1,0,0,0,0
547.217543344895,0,0,0,0,0,0,1,0,0,0
547.254221110753,0,0,0,1,0,1,1,0,0,0
547.258316163042,0,0,0,0,0,0,1,0,0,0
547.276340370338,0,0,0,0,0,0,1,0,0,0
547.291273099439,0,0,0,0,0,1,0,0,0,0
547.312762312657,0,0,1,0,0,0,0,0,0,0
548.190843835109,0,0,0,1,0,1,0,0,0,0
548.227215596402,0,0,0,0,0,0,1,0,0,0
548.278467761067,0,0,0,0,1,0,0,0,0,0
548.308024707461,0,0,0,0,0,1,1,0,0,0
549.125329847944,1,0,0,0,0,0,0,0,0,0
549.161352075043,0,1,1,0,0,0,0,1,1,0
549.197718145359,0,0,1,1,0,0,1,0,1,0
549.198097755106,0,0,0,0,0,1,0,0,0,0
549.227568232566,0,0,0,0,0,1,0,0,0,0
549.234760548135,0,0,0,0,1,0,0,0,0,0
549.238964534206,0,0,0,0,0,0,1,0,0,0
549.270386589946,1,1,1,1,1,1,0,0,1,1
549.27113059573,0,0,0,0,0,0,1,0,0,0
549.306745550488,1,0,0,1,1,1,1,1,0,0
549.307127601227,0,0,0,0,0,0,0,0,0,1
549.310791118106,0,0,0,0,0,0,0,0,0,1
550.120611952671,1,0,0,0,0,1,0,1,0,0
550.17838563917,0,0,0,1,0,0,0,0,0,0
550.266751261676,0,0,0,1,0,0,0,0,0,0
550.287340928212,0,0,0,1,0,0,1,0,0,0
551.140497274384,1,0,0,0,0,0,1,0,1,0
551.176899158949,1,1,1,1,0,0,1,0,0,1
551.177231320732,0,0,0,0,0,0,0,0,1,0
551.206842366799,0,0,0,0,1,1,0,0,0,0
551.21413224398,0,0,1,0,0,0,0,0,0,0
551.25010931114,0,0,0,0,0,0,1,0,0,0
551.322953394837,0,0,0,1,0,0,1,0,0,0
552.172291984416,0,0,0,0,0,0,0,0,1,0
552.193762310849,0,0,0,0,0,0,0,0,0,1
552.239763087689,0,0,0,0,0,0,0,1,0,0
552.240135781868,0,0,0,0,1,0,0,0,0,0
553.083817590101,0,0,1,0,0,0,0,0,0,0
553.119895288025,0,0,1,0,0,0,1,0,0,0
553.156267146222,1,0,1,0,0,1,1,1,1,1
553.185691047171,0,0,0,0,1,0,0,0,0,0
553.186121422637,0,0,0,0,0,0,1,0,0,0
553.19304220492,0,0,0,0,0,0,1,0,0,0
553.222429993289,0,0,0,1,0,1,1,0,0,0
553.229352792796,0,0,0,0,0,0,1,0,0,0
553.258873314008,0,0,0,0,0,1,1,0,0,0
553.26575048191,0,0,0,1,0,0,0,0,0,0
553.29369267544,1,0,0,0,1,0,0,0,0,1
553.338430810208,0,0,0,1,0,0,0,0,0,0
553.374844892863,0,0,0,0,0,1,0,0,0,0
554.16530600321,0,0,0,0,0,0,1,0,0,0
554.182636023652,0,0,0,0,0,0,0,1,0,0
554.188185854748,0,0,0,1,0,0,0,0,0,0
554.260919793537,0,0,0,0,1,0,0,0,0,0
554.282220683997,0,0,0,0,0,0,0,0,0,1
554.574104391308,1,1,1,0,0,1,0,1,1,1
555.080582041478,0,0,0,0,0,1,0,0,0,0
555.135525969341,0,0,0,0,0,0,0,0,0,1
555.135914275014,0,0,0,0,0,0,1,0,0,0
555.170777691326,0,0,0,0,1,0,0,0,0,0
555.172168171885,0,0,0,0,0,0,1,0,0,0
555.184793324385,0,0,0,0,0,0,0,1,0,0
555.208617909552,0,0,0,0,1,0,0,0,0,0
555.236556867056,0,1,1,0,0,0,0,0,1,1
555.237591148105,0,0,0,1,1,0,1,0,0,0
555.273040456903,1,0,0,0,0,0,1,1,1,1
555.273449974634,0,1,0,1,0,0,0,0,0,0
555.309406842808,0,0,0,0,1,0,0,0,0,0
555.354202932845,0,0,0,0,0,0,1,0,0,0
555.384390005347,0,0,0,0,0,0,1,0,0,0
556.143463140024,0,0,0,0,0,0,0,0,1,0
556.215901701266,0,0,0,0,0,1,1,0,0,0
557.151079586917,0,0,0,0,0,0,1,1,0,1
557.151509568276,0,0,0,0,0,0,0,0,1,0
557.175773785678,0,0,0,1,0,0,0,0,0,0
557.186866473298,0,0,0,0,1,1,0,0,0,0
557.216322088862,0,0,0,0,1,0,1,0,0,0
557.279432983921,0,0,0,1,0,0,0,0,0,0
557.289712523632,0,0,0,0,0,0,1,0,0,0
557.333485031575,0,0,0,1,0,1,0,0,0,0
558.194882719968,0,0,0,1,0,0,0,0,0,0
558.210979199257,0,0,1,0,0,0,0,0,0,0
558.255984648847,0,0,0,1,1,0,0,0,0,0
559.131090873385,0,0,0,0,0,1,0,0,0,0
559.145625230242,0,0,1,0,0,0,0,0,0,0
559.16669793689,0,0,1,1,0,0,1,0,1,1
559.16709387425,0,0,0,0,0,0,0,1,0,0
559.190579086066,0,0,0,0,0,1,0,0,0,0
559.203588761719,0,0,0,1,1,1,1,0,0,0
559.218872894943,0,0,0,0,0,0,1,0,1,0
559.227937531873,0,0,0,0,1,1,0,0,0,0
559.23995870429,0,0,0,1,0,0,0,0,0,0
559.258324890101,0,0,0,0,1,0,0,0,0,0
559.276351174026,0,0,0,0,0,1,0,0,0,0
559.305082975064,0,0,0,0,0,1,0,0,0,0
559.349081744914,0,0,0,0,1,0,1,0,0,0
560.162379197742,0,0,1,0,0,0,0,1,0,0
560.227264205088,0,0,0,0,1,0,0,0,0,0
560.235228996531,0,0,0,1,0,0,0,0,0,0
560.308020365581,0,0,0,1,0,0,0,0,0,0
560.316493429013,0,0,0,0,0,0,1,0,0,0
561.088500812772,0,1,0,0,0,0,0,0,0,0
561.088855265007,0,0,1,0,0,0,0,0,0,0
561.138009151941,0,0,1,0,0,0,0,0,0,0
561.16134550744,0,0,1,0,1,0,0,0,0,0
561.161792076333,0,0,0,0,0,1,0,0,0,0
561.182798704341,0,0,1,0,0,0,0,0,0,0
561.190498214644,0,0,0,0,0,0,0,0,0,1
561.198113123894,0,0,0,0,0,0,1,0,0,0
561.219345203975,0,0,0,1,0,0,0,0,0,0
561.234022756813,0,0,0,0,1,0,0,0,0,0
561.237612446244,0,0,0,0,0,0,0,1,0,1
561.247610387064,0,0,0,0,0,0,1,0,0,0
561.292008615315,0,0,0,0,0,1,0,0,0,0
561.292291680215,0,0,0,1,0,0,0,0,0,0
561.320933737026,0,0,0,0,0,0,1,0,0,0
561.326925517264,0,0,0,0,0,1,0,0,0,0
561.32829685867,0,0,0,0,0,0,0,0,0,1
562.178125371771,0,0,0,1,1,1,1,0,0,0
562.20650551814,0,0,0,0,0,0,1,0,0,0
562.243267970699,0,0,0,0,1,0,0,0,0,0
562.287244690808,0,0,0,0,1,0,0,0,0,0
563.140593599225,0,0,0,0,0,0,1,0,0,0
563.177009598755,0,0,1,0,0,1,0,0,0,0
563.190487735908,0,0,0,0,0,1,1,0,0,0
563.213380737202,1,0,0,0,0,1,1,0,0,0
563.21375672547,0,0,0,1,0,0,0,0,0,0
563.217867855747,0,0,0,0,0,0,0,0,1,0
563.248993864623,0,0,0,1,0,0,1,0,0,0
563.249757035935,0,0,1,0,0,0,0,0,1,0
563.250508535166,0,0,0,0,0,1,0,0,0,0
563.271246856932,0,0,0,0,0,0,1,0,0,0
563.286533552681,0,0,0,1,0,0,0,0,0,0
563.286835532653,0,0,0,0,0,0,1,0,0,0
563.33621067399,0,0,0,0,1,0,0,0,0,0
564.222195846369,0,0,0,0,1,0,0,0,0,0
564.25857895943,0,0,0,1,1,0,0,0,0,0
564.266569414426,0,0,0,0,1,1,0,0,0,0
564.303007195311,0,0,0,0,1,0,0,0,0,0
564.344414844379,0,0,0,0,0,1,0,0,0,0
565.156203136489,0,0,0,0,0,0,1,0,0,0
565.156613955264,0,0,1,0,0,0,0,0,0,0
565.191916949634,0,0,0,1,0,0,1,0,0,0
565.192650609653,1,0,1,0,0,0,0,1,1,1
565.229888818917,0,0,0,0,1,0,0,0,0,0
565.265827766434,0,0,0,0,0,1,0,0,0,0
565.302154850888,0,0,0,0,0,0,1,0,0,0
565.338515921435,0,0,0,0,1,1,0,0,0,0
565.338975447927,0,0,0,0,0,0,1,0,0,0
566.171914052845,0,0,0,0,1,0,0,0,0,0
566.208374689247,0,0,0,0,0,0,1,0,0,0
566.219394066383,0,0,0,0,0,1,0,0,0,0
566.237829882995,0,0,0,0,0,1,1,0,0,0
566.24583956436,0,0,0,1,0,0,0,0,0,0
566.274221164417,0,0,1,1,0,0,0,0,0,0
566.282311770111,0,0,0,0,0,0,1,0,0,0
567.135397032383,0,0,0,0,0,0,0,0,0,1
567.170991907902,0,0,0,0,0,0,1,0,0,0
567.171811167644,1,0,1,0,0,0,0,1,1,0
567.172197916855,0,0,0,0,0,1,0,0,0,0
567.200176224462,0,0,1,0,0,0,0,0,0,0
567.202048782522,0,0,0,0,0,0,0,1,0,0
567.236570949679,0,0,1,0,1,0,0,0,0,0
567.241476048267,0,0,0,1,0,0,0,0,0,0
567.317938920037,0,0,0,1,1,0,0,0,0,0
568.233393033958,0,0,0,0,1,0,0,0,0,0
568.234675050921,0,0,0,1,0,0,1,0,0,0
568.24062938985,0,0,0,0,1,0,0,0,0,0
568.252308753849,0,0,0,0,1,0,0,0,0,0
568.312476433646,0,0,1,0,0,0,0,0,0,1
569.188410814992,0,0,0,1,0,0,0,0,0,0
569.22419607796,0,0,0,0,1,0,0,0,0,0
569.253858194773,0,0,0,0,0,0,0,0,0,1
569.288610538089,1,0,0,1,0,0,0,1,0,0
569.289554406934,0,1,0,0,0,0,0,0,0,0
569.310555880196,0,0,0,0,0,1,0,0,0,0
569.369902188117,0,0,0,0,0,1,0,0,0,0
569.370387753745,0,0,0,0,0,0,1,0,0,0
570.174562955094,0,0,0,0,0,0,1,0,0,0
570.182227812041,0,0,0,1,0,0,0,1,0,0
570.183256768689,0,0,0,0,1,0,0,0,0,0
570.195089898316,0,0,0,0,1,0,1,0,0,0
570.219520319525,0,0,0,0,0,0,0,0,0,1
570.264285451275,0,0,0,0,1,0,1,0,0,0
570.2922599646,0,0,0,0,1,0,0,0,0,0
570.300806122817,0,0,0,0,0,1,0,0,0,0
571.111797088345,0,0,0,0,1,0,0,0,0,0
571.129078638032,0,0,1,0,0,0,0,0,0,0
571.129608922272,0,0,0,1,0,1,0,0,0,0
571.130449281136,0,0,0,0,1,0,0,0,0,0
571.16686091731,0,0,1,0,0,0,1,0,1,1
571.16730631342,0,0,0,0,0,1,0,0,0,0
571.191637354738,0,1,0,0,1,0,0,0,0,0
571.194416006349,0,0,0,0,0,0,1,0,0,0
571.195588498862,0,0,0,0,0,1,0,0,0,0
571.203605486942,0,0,0,1,0,0,1,0,0,0
571.232312628274,0,0,0,1,0,0,0,0,0,0
571.238979075162,0,0,0,0,0,0,1,0,0,0
571.240058505349,0,0,0,1,0,1,0,0,0,0
571.269000821645,0,0,0,0,0,0,1,0,0,0
571.294653103258,0,0,0,0,0,1,0,0,0,0
571.349105985834,0,0,0,1,1,0,0,0,0,0
571.385342951598,0,0,0,0,0,1,0,0,0,0
571.385739205571,0,0,0,0,1,0,0,0,0,0
572.110992026761,0,0,1,1,1,0,0,0,0,0
572.128752158278,0,0,0,1,0,0,0,0,0,0
572.161336878322,0,0,0,1,0,0,0,0,0,0
572.227590572193,0,0,0,1,0,0,0,0,0,0
572.271643859194,0,0,0,0,1,1,1,0,0,0
572.30799705309,0,0,0,0,0,1,0,0,0,0
572.31646616149,0,0,0,1,0,0,0,0,0,0
573.125166426087,1,0,0,0,0,0,0,0,0,0
573.17422951105,0,0,1,0,1,0,0,0,0,0
573.182756682459,0,0,0,0,0,1,0,0,0,0
573.210217793701,0,0,0,0,1,0,1,0,0,0
573.219522174168,0,0,0,0,0,0,1,0,0,0
573.24785714475,0,0,0,0,0,1,0,0,0,0
573.28401341701,0,0,0,0,1,0,1,0,0,0
573.292055121076,0,0,0,0,0,0,1,0,0,0
573.320778021965,0,0,0,0,1,0,0,0,0,0
573.328455840291,0,0,0,0,1,0,0,0,0,0
573.328775079199,0,0,0,0,0,0,1,0,0,0
573.364874695097,0,0,0,0,0,0,1,0,0,0
574.250848817339,0,0,0,0,0,0,1,0,0,0
574.257681080948,0,0,0,0,1,0,1,0,0,0
574.279370690403,0,0,0,0,0,1,0,0,0,0
574.29413358878,0,0,0,1,0,1,1,0,0,0
574.567887938338,1,1,1,0,0,0,0,0,0,1
574.90791649362,0,0,1,0,0,0,0,0,0,0
575.177479253879,0,0,0,0,0,0,0,0,1,0
575.190883011119,0,0,0,0,0,1,1,0,0,0
575.21416664188,0,0,0,0,1,0,0,0,0,0
575.21792389672,0,0,0,0,0,1,0,0,0,0
575.253223500958,0,0,0,0,0,1,0,0,0,0
575.254547429564,0,0,0,0,1,0,0,0,0,0
575.2700231419,0,0,0,1,0,0,0,0,0,0
575.271258632667,0,0,0,0,1,0,0,0,0,0
575.307965545083,0,0,0,0,1,0,0,0,0,0
575.343869800699,0,0,0,0,0,0,0,1,0,0
575.37992689788,1,0,0,0,0,0,0,0,0,0
576.186028974972,0,1,0,1,0,0,0,0,0,0
576.222181562421,0,0,0,1,0,0,1,0,0,0
576.222590078889,0,0,0,0,1,0,0,0,0,0
576.258592628089,0,0,0,1,1,0,0,0,0,1
576.258951573281,0,0,0,0,0,1,0,0,0,0
576.26663581758,0,0,0,0,0,1,0,0,0,0
576.303004327611,0,0,0,0,1,0,0,0,0,0
576.303295882708,0,0,0,0,0,0,1,0,0,0
577.156181344833,0,0,1,0,0,0,0,0,0,0
577.192442685704,0,0,1,0,0,0,1,0,1,0
577.192873873744,1,0,0,0,1,0,0,0,0,0
577.206315690515,0,0,0,0,1,0,0,0,0,0
577.222115651717,0,0,0,0,0,0,0,0,1,0
577.229791526118,0,0,0,0,0,0,1,0,0,0
577.232269906247,0,0,0,0,1,0,0,0,0,0
577.250444221197,0,0,1,0,0,0,0,0,0,0
577.265260588823,0,0,0,0,0,1,0,0,0,0
577.315337587909,0,0,0,0,1,0,0,0,0,0
577.351699495641,0,0,0,0,1,0,0,0,0,1
577.352089110332,0,0,0,0,0,0,1,0,0,0
578.151523888955,0,0,0,0,0,0,0,0,0,1
578.209350795139,0,0,0,0,0,0,1,0,0,0
578.245759048741,0,0,0,0,0,1,0,0,0,0
579.171855053951,1,1,1,0,0,0,0,1,0,0
579.172234627329,0,0,0,0,0,0,1,0,0,0
579.185434772581,0,0,0,1,0,0,0,0,0,0
579.185772621862,0,0,0,0,0,1,0,0,0,0
579.204996205082,0,0,0,1,0,1,0,0,0,0
579.208271130283,0,1,0,0,0,0,1,0,1,0
579.208716596422,0,0,0,1,0,0,0,0,0,0
579.221862058624,0,0,0,1,1,1,0,0,0,0
579.222239889126,0,0,0,0,0,0,1,0,0,0
579.280186663711,0,0,0,1,0,0,0,0,0,0
579.281425543483,0,0,0,0,0,1,1,1,0,0
579.317744374262,0,0,0,0,1,0,0,0,0,0
579.318190406327,0,0,0,1,0,0,0,0,0,0
579.331249503071,0,0,0,0,1,0,0,0,0,0
579.353960119434,0,0,0,1,0,1,0,0,0,0
580.290254725101,0,0,0,0,0,1,0,0,0,0
580.297843311458,0,0,0,1,1,0,0,0,0,0
580.298211682581,0,0,0,0,0,1,0,0,0,0
580.334244399537,0,0,1,0,0,0,0,0,0,0
580.375706381105,0,0,0,0,0,0,0,0,0,1
580.559465554742,0,0,1,0,0,0,0,0,0,0
581.115589884175,0,0,0,0,0,1,0,0,0,0
581.187966954698,0,0,0,1,0,0,1,0,0,0
581.211571284574,0,1,0,0,0,0,0,0,0,0
581.220568967596,0,0,0,0,0,0,1,0,0,0
581.222686001353,0,0,0,1,0,0,0,0,0,0
581.224676487099,0,0,0,0,0,0,1,0,0,0
581.237899189896,0,0,0,0,0,0,1,0,0,0
581.253326941526,0,0,0,1,0,0,0,0,0,0
581.310404446134,0,0,0,0,0,1,0,0,0,0
581.33341500798,0,0,0,0,1,1,1,0,0,0
582.20352664219,0,0,1,0,0,0,0,0,0,0
582.255915610478,0,0,0,0,0,0,0,1,0,0
582.256354493043,0,0,0,1,1,0,0,0,0,0
582.269081669664,0,0,0,0,0,1,0,0,0,0
582.300851839421,0,0,0,0,0,0,0,0,0,1
582.328452588401,0,1,0,0,0,0,0,0,0,0
583.166184513068,0,0,0,0,0,1,0,0,0,0
583.166819083723,0,0,1,0,0,0,0,0,1,0
583.202242638897,0,0,0,0,0,1,0,0,0,0
583.203509702599,0,0,0,0,0,0,1,0,0,0
583.227834038384,0,0,0,0,0,0,1,0,0,0
583.232332317614,0,0,0,0,1,0,0,0,1,0
583.276269381696,0,0,0,0,0,0,1,0,0,0
583.289851079197,0,0,0,0,1,0,0,0,0,0
583.312675090895,0,0,0,0,0,0,1,0,0,0
583.385439925125,0,0,0,0,0,0,0,0,0,1
583.385923300348,0,0,0,0,0,1,0,0,0,0
583.991476238042,0,0,0,0,0,0,0,0,0,1
584.248425750648,0,0,0,1,1,0,0,0,0,0
584.27164705555,0,0,1,0,0,0,1,0,0,0
584.316458128236,0,0,0,1,0,0,0,0,0,0
584.351011691193,0,0,0,0,1,0,0,0,0,0
585.182780924424,0,0,0,0,0,0,1,1,0,0
585.21809575545,0,0,0,1,0,0,0,0,0,0
585.219438636277,0,0,0,0,1,0,0,0,0,0
585.328413329931,0,0,0,1,0,0,0,0,0,0
585.364809266072,0,0,0,0,1,1,0,0,0,0
585.365273886642,0,0,0,0,0,0,1,0,0,0
585.399758070111,0,0,0,0,0,0,1,0,0,0
586.250959084716,0,0,0,0,1,1,1,0,0,0
