,ECA2_0006_01.a_p1,ECA2_0006_02.a_p1,ECA2_0006_03.a_p1,ECA2_0006_04.a_p1,ECA2_0006_05.a_p1,ECA2_0006_06.a_p1,ECA2_0006_07.a_p1,ECA2_0006_09.a_p1,ECA2_0006_10.a_p1
389.160577607689,1,1,0,1,1,1,1,1,1
389.167747391763,1,1,0,1,1,0,1,1,1
389.189008449217,0,1,0,0,0,0,0,0,1
389.196955886215,0,1,0,1,1,1,1,0,1
389.204177880557,0,0,0,1,0,0,1,0,0
389.290840920282,1,1,0,0,0,0,0,0,1
390.046678420307,1,1,0,1,1,1,1,1,1
390.083049521284,1,1,0,1,1,0,1,1,1
390.151813540008,0,0,0,0,0,0,0,0,1
390.170382463722,1,1,0,1,1,1,1,1,1
390.994266271738,0,1,0,0,1,1,0,1,0
391.030658021836,1,1,1,1,1,1,1,1,1
391.043670832731,0,1,0,1,0,0,1,0,0
391.051767245061,0,1,0,1,1,0,1,1,1
391.064734510656,0,1,0,0,0,0,0,0,0
391.067072181836,1,1,1,1,1,1,1,1,1
391.078406632076,0,1,0,0,1,1,1,0,1
391.088192582606,1,1,0,1,1,1,1,1,1
391.101235744286,0,0,0,1,0,0,0,0,0
391.103438396276,1,1,1,1,1,1,1,1,1
391.114780835766,0,0,0,0,1,0,0,0,1
391.179535568942,0,1,0,0,0,0,0,1,0
391.212588728176,1,1,0,0,1,1,0,0,1
392.025922899671,0,0,0,0,0,1,0,0,0
392.098710946304,1,1,0,1,1,0,0,1,0
392.14966518813,0,1,0,1,0,0,1,0,0
392.149881671959,0,0,0,0,0,0,0,0,1
392.232130675696,0,0,0,1,0,0,0,1,0
393.009908526357,1,1,1,1,1,1,1,1,1
393.025056124227,0,0,0,0,1,0,0,1,0
393.046321803348,1,1,1,1,1,1,1,1,1
393.05935778138,1,1,1,1,1,1,1,1,0
393.082686187308,1,1,1,1,1,1,1,1,1
393.093975428266,0,0,0,0,1,0,0,0,0
393.103471889843,0,1,0,0,0,0,0,0,0
393.111041533927,0,0,0,1,0,0,0,0,0
393.122392283851,0,0,0,1,0,0,0,0,0
393.177280777769,0,0,0,0,0,0,1,0,0
393.190982440552,0,0,0,1,1,1,0,1,1
393.195179622561,0,1,0,0,0,0,0,0,0
394.174992173512,1,1,0,1,1,1,1,1,1
394.198310108187,0,1,0,0,0,0,0,0,0
395.004465412313,0,0,0,0,0,0,0,1,0
395.025553889637,1,1,1,1,1,1,1,1,1
395.028893676228,0,0,0,1,0,0,0,0,0
395.040803263723,1,0,0,1,1,1,1,1,0
395.061963644418,1,1,1,1,1,1,1,1,1
395.065338216021,0,1,0,0,0,1,0,0,0
395.073230233383,0,0,0,0,1,0,1,0,0
395.077183208276,0,0,0,1,1,0,0,1,0
395.090316448769,0,1,0,0,1,0,0,0,0
395.101638717326,0,0,0,1,0,1,0,0,0
395.116853397318,0,1,0,0,0,0,0,0,0
395.12667674729,1,1,0,1,1,1,1,1,1
395.21081572965,0,1,0,0,0,0,0,0,0
395.999217295255,0,0,0,1,1,0,0,1,1
396.154211179303,1,1,0,1,0,0,0,0,1
397.000088185779,0,0,0,0,0,0,0,0,1
397.004798698592,0,1,0,0,1,1,1,1,1
397.020146211942,1,1,0,1,1,1,1,1,1
397.023521265896,0,0,0,0,0,1,0,0,0
397.033202888686,0,0,0,0,0,0,0,1,0
397.041265486201,1,1,1,1,1,1,1,1,1
397.056500648576,1,1,0,1,1,1,1,1,1
397.080943385737,0,1,1,1,0,1,0,0,0
397.088847663436,0,0,0,0,1,0,0,0,0
397.092840652197,1,0,0,0,1,0,0,1,0
397.15368838663,0,0,0,1,0,1,0,0,0
397.168957167793,0,1,0,0,0,0,0,0,0
397.172799425403,0,0,0,1,1,0,1,0,1
397.178689726966,1,1,0,0,1,0,1,0,0
397.245606263579,0,0,0,1,0,1,0,1,0
397.245826353764,0,0,0,0,0,0,0,0,1
398.051795069844,0,0,0,0,1,0,0,0,0
398.072884270867,1,1,0,0,1,1,1,1,1
398.204175722769,0,0,0,0,1,0,0,0,0
398.204494329263,0,0,0,1,0,0,0,0,1
398.999352647578,1,0,0,1,0,1,0,1,0
399.020519333603,1,1,0,1,1,1,1,1,1
399.035808130185,1,1,1,1,1,1,1,1,1
399.05689320288,1,1,1,1,1,1,1,1,1
399.072129620395,1,1,0,1,1,1,1,1,1
399.085232204813,1,1,1,1,1,1,1,1,1
399.108556282225,0,1,0,1,1,1,1,1,1
399.117561610886,1,1,0,0,1,1,0,0,1
399.144919624057,0,0,0,0,1,0,1,1,0
399.224883267652,0,0,0,1,1,1,1,0,0
399.261235844275,0,0,0,1,0,0,0,0,0
400.030981046614,0,0,0,0,0,0,0,1,0
400.067401473303,0,0,0,0,1,1,0,0,0
400.172517475946,1,1,0,0,1,0,1,0,1
400.183028080544,0,0,0,0,0,0,1,0,0
400.183623893682,0,0,0,0,0,0,0,0,1
400.191842449829,0,1,0,0,0,0,0,0,0
400.20891635208,0,0,0,0,0,0,0,0,1
400.220171360843,0,0,0,0,1,0,0,1,1
401.014979762062,1,1,0,1,1,1,1,1,1
401.027914389629,0,0,0,0,0,1,0,0,0
401.036083857302,1,1,1,1,1,1,1,1,1
401.051390989383,1,1,1,1,1,1,1,1,1
401.064474948977,0,0,0,0,1,0,0,0,0
401.072530312219,1,1,1,1,1,1,1,1,1
401.085553839847,0,0,0,0,0,0,0,1,0
401.087773156696,1,1,1,1,1,1,1,1,1
401.121879816856,0,0,0,1,0,0,0,0,0
401.124177379548,1,0,0,1,1,1,1,1,1
401.158899186897,0,0,0,0,0,1,0,0,0
401.160573328797,1,1,0,0,1,0,1,1,1
401.161846396115,0,0,0,1,0,0,0,0,0
401.171278220127,0,1,0,0,0,0,0,0,0
401.204140080444,1,1,0,1,1,1,1,1,1
401.240556009425,0,0,0,1,1,0,1,1,0
402.083032468898,0,0,0,0,1,0,0,0,0
402.096026241413,0,1,0,0,0,1,0,0,0
402.151698379677,0,0,0,0,0,0,1,0,1
402.188146920211,1,0,0,0,0,0,1,0,1
402.199371861089,0,0,0,1,0,0,1,0,1
402.994279982864,0,0,0,1,1,1,0,1,0
403.020234522165,0,1,0,0,0,0,0,0,0
403.030707164804,1,1,1,1,1,1,1,1,1
403.051806795172,1,1,1,1,1,1,1,1,1
403.067062072702,1,1,1,1,1,1,1,1,1
403.103422043992,1,1,1,1,1,1,1,1,1
403.137601432757,0,1,0,0,0,0,1,0,1
403.139842015822,1,0,0,1,1,1,1,1,1
403.146990960251,0,0,0,0,0,0,0,0,1
403.176175926035,1,1,0,1,1,1,1,1,1
403.183382504284,1,1,0,1,1,1,1,1,1
403.212571157338,0,0,0,0,1,0,0,1,0
403.219752644077,0,0,0,0,1,0,0,0,0
403.306457010937,1,1,0,1,0,0,0,0,0
403.944840799785,0,0,0,0,1,0,0,0,0
404.062310890598,1,0,0,1,1,1,1,1,1
404.098720755726,0,0,0,0,0,0,0,1,0
404.167396204387,0,0,0,0,0,0,0,0,1
405.009876954188,1,1,0,1,1,1,1,1,1
405.046340646475,1,1,1,1,1,1,1,1,1
405.057593763382,0,0,0,0,0,0,0,0,1
405.059394742209,1,1,0,1,1,0,1,0,0
405.067459200353,1,1,0,1,1,1,1,1,1
405.082718505381,1,1,1,1,1,1,1,1,1
405.094047307055,0,0,0,0,1,0,0,0,0
405.11909766238,1,1,1,1,1,1,1,1,1
405.155524006246,1,1,1,1,1,1,1,1,1
405.19186350397,1,1,0,1,1,1,1,1,1
406.041562058396,0,1,0,1,1,1,0,1,1
406.072035101719,0,0,0,1,0,0,0,0,0
406.077886690361,1,1,0,1,1,1,0,1,1
406.114330331801,0,0,0,0,1,1,0,0,0
407.025605080093,1,1,1,1,1,1,1,1,1
407.040722476322,0,0,0,0,1,1,0,1,0
407.061933456416,1,1,1,1,1,1,1,1,1
407.073216869068,0,0,0,0,1,0,0,0,0
407.083124795187,0,0,0,0,1,0,0,0,0
407.098352639308,1,1,1,1,1,1,1,1,1
407.109656731036,0,0,0,0,1,0,0,0,0
407.157158756516,0,0,0,0,0,0,0,1,0
407.192466945987,0,0,0,0,0,0,1,0,0
407.206625272182,0,0,0,1,0,0,0,1,0
407.210812161973,0,1,0,0,0,0,0,0,0
408.057684145456,1,0,0,0,0,0,0,0,0
408.077988767008,0,0,0,1,0,0,0,0,0
408.190364202495,0,0,0,0,0,0,1,0,0
408.190704759104,1,1,0,1,1,0,0,1,1
408.92077070099,0,0,0,1,1,0,0,1,1
408.933149163871,0,0,0,1,0,0,0,0,1
409.004875041495,1,1,0,1,1,1,1,1,1
409.020123427638,1,0,0,1,1,1,0,1,0
409.023499186739,0,0,0,0,0,1,0,0,0
409.041236955638,1,1,1,1,1,1,1,1,1
409.044585653741,0,0,0,1,0,0,0,0,0
409.054286092478,0,1,0,0,0,0,0,0,0
409.056508695129,1,0,0,1,0,1,1,1,1
409.077642662221,1,1,1,1,1,1,1,1,1
409.088934555751,0,0,0,1,0,0,0,0,1
409.098749622125,0,1,0,0,0,0,0,0,0
409.134951899008,0,0,0,0,0,0,0,1,0
409.135232034838,1,0,0,0,0,1,1,0,0
409.171492278595,0,0,1,0,1,0,0,0,0
409.176317750975,0,1,0,0,0,0,0,0,0
409.190110973541,0,1,0,0,0,0,0,0,0
409.226467337717,0,1,0,0,0,0,0,0,0
410.014847694411,0,0,0,0,0,0,0,0,1
410.036467458675,0,0,0,0,0,1,0,1,0
410.109275434405,1,0,0,0,1,1,1,1,1
410.169800502015,0,0,0,0,0,0,1,0,1
410.999357825357,0,0,0,1,0,1,0,1,0
411.008426345661,0,0,0,0,0,0,0,1,1
411.020499919382,1,1,1,1,1,1,1,1,1
411.023863509172,0,1,0,1,0,0,0,0,0
411.035779178723,1,1,0,1,1,1,1,1,1
411.05684843153,1,1,1,1,1,1,1,1,1
411.068048558098,0,0,0,0,0,0,1,0,0
411.072113055642,0,1,0,1,1,1,1,1,0
411.083302029306,0,0,1,0,0,0,0,0,0
411.085236137865,1,0,0,0,0,0,0,1,1
411.093245879104,1,1,1,1,1,1,1,1,1
411.104534455835,1,1,0,0,0,0,0,0,0
411.108593382561,0,0,0,0,1,1,0,1,0
411.114389790246,1,1,0,1,1,1,1,0,1
411.121624831434,1,1,0,1,1,1,1,1,1
411.132928123021,0,0,0,1,0,0,0,0,0
411.145827967414,0,0,1,0,0,0,0,0,0
411.188456411385,0,1,0,0,0,0,1,0,1
411.194358590618,0,1,0,0,1,0,1,0,0
411.205716295672,0,1,0,0,0,0,0,0,0
412.031020300508,0,0,0,0,0,1,0,0,0
412.22004869494,0,0,0,1,1,0,1,1,1
413.015002767033,1,1,0,1,1,1,1,1,1
413.0183365152,0,0,0,0,0,0,0,1,0
413.025633725712,0,1,0,0,0,0,0,0,0
413.036153513737,1,1,1,1,1,1,1,1,1
413.051437537845,1,1,1,1,1,1,1,1,1
413.072567159976,1,1,1,1,1,1,1,1,1
413.075739758488,0,1,0,0,0,0,0,0,0
413.083083423427,0,0,0,0,0,1,0,0,0
413.083849289742,0,0,0,0,1,0,0,0,0
413.087845776984,1,1,1,1,1,1,1,1,1
413.124166336757,1,1,0,1,1,1,0,1,1
413.133185297715,0,1,0,0,0,0,1,0,0
413.163875973832,0,1,0,0,0,1,0,0,0
413.1641048545,0,0,0,1,0,0,0,0,0
413.167805732371,0,0,0,0,0,0,1,1,1
413.21001881107,1,1,0,0,0,0,1,0,1
413.221344176352,0,1,0,0,0,0,0,0,0
413.240496169966,1,0,0,1,1,0,0,0,1
414.04662430025,0,0,0,0,0,0,0,0,1
414.046874111015,0,0,0,0,1,0,0,0,0
414.067764563139,1,0,0,0,1,0,1,1,1
414.188128521518,0,1,0,0,0,0,1,0,1
414.199348513061,0,0,0,0,0,0,0,0,1
414.207552493382,0,1,0,0,1,0,0,0,1
414.235795156206,0,0,0,1,1,0,0,1,1
414.994299697515,0,1,0,1,1,1,0,1,0
415.015312527538,0,0,0,0,1,0,1,1,1
415.015557655691,0,0,0,1,0,0,0,0,0
415.03066599077,1,1,1,1,1,1,1,1,1
415.034033035336,0,0,0,0,0,0,0,1,0
415.043691233543,0,0,0,0,0,1,0,0,0
415.051805542468,1,1,1,1,1,1,1,1,1
415.06708997868,1,1,1,1,1,1,1,1,1
415.088163934559,1,1,1,1,1,1,1,1,1
415.091330482498,0,1,0,0,0,0,0,0,0
415.099435069135,0,0,0,0,0,0,0,0,1
415.103422029856,1,1,0,1,1,1,1,1,1
415.137543773992,1,1,1,1,0,1,1,1,0
415.139800834592,1,0,0,1,1,1,1,1,1
415.147069688238,1,0,0,0,0,0,0,0,1
415.176191224311,1,0,0,0,1,0,0,0,1
415.179520727193,0,1,0,1,0,1,0,0,0
415.212540167554,0,0,0,0,0,0,0,1,0
415.219764365738,1,1,0,1,1,1,1,1,1
416.025952935665,0,0,0,0,1,0,0,0,0
416.083437135951,1,0,0,0,1,0,1,0,1
416.083776955069,0,0,0,0,0,0,0,1,0
416.167418575152,1,0,0,0,0,0,0,0,1
416.177989571869,0,0,0,0,0,0,1,0,0
416.17831067104,0,0,0,0,1,0,0,1,0
416.178631811459,0,1,0,0,0,0,0,0,1
416.183619878004,0,0,0,0,0,1,0,0,0
416.186675222689,0,0,0,0,0,0,0,0,1
416.203704377259,0,0,0,0,0,0,0,0,1
416.2150152138,0,0,0,1,0,0,0,1,1
417.009907310273,1,1,0,1,1,1,0,1,1
417.010135303355,0,0,0,0,0,0,1,0,0
417.031006936413,1,1,0,1,1,1,0,1,1
417.031282901278,0,0,0,0,0,0,1,0,0
417.046308622419,1,1,1,1,1,1,1,1,1
417.056867752769,0,1,0,0,0,0,0,0,0
417.059381531824,1,0,0,1,0,0,1,1,0
417.067450615392,1,1,1,1,1,1,1,1,1
417.082729755436,1,1,1,1,1,1,1,1,1
417.086062129143,0,0,0,0,0,0,0,1,0
417.116858860829,0,0,0,0,1,0,0,0,0
417.119104387758,1,1,0,1,1,1,1,1,1
417.153240331746,0,0,1,0,0,1,0,0,0
417.155477299405,0,1,0,1,1,1,1,1,1
417.191921079964,0,1,0,1,1,1,0,1,1
417.199108069681,1,1,0,1,1,1,1,1,1
417.235456003772,0,0,0,1,1,0,0,0,0
417.322154192048,0,1,0,0,0,0,0,0,0
418.041546729992,0,0,0,1,1,1,0,1,1
419.007869907128,0,0,0,0,0,0,0,1,0
419.02564989881,1,1,1,1,1,1,1,1,1
419.046683738423,1,0,0,1,0,1,1,1,1
419.062000617374,1,1,1,1,1,1,1,1,1
419.08308517486,1,1,0,1,1,1,1,1,1
419.096164027995,0,1,0,0,0,0,0,0,0
419.098346584978,1,1,1,1,1,1,1,1,1
419.134769001433,1,1,1,1,1,1,1,1,1
419.171121992706,1,1,0,1,1,1,1,1,1
419.178325144676,0,0,0,0,0,0,1,0,1
419.207469957454,1,1,0,1,0,1,0,0,0
419.207703317971,0,0,0,0,1,0,0,0,0
419.329714064048,0,0,0,0,0,0,0,1,0
420.057215833137,0,0,0,1,1,1,1,1,0
420.093623263079,1,0,0,0,1,0,0,1,1
420.202799063121,0,0,0,0,0,0,0,0,1
420.954091999713,0,1,0,0,0,0,0,0,0
420.99512317664,0,0,1,0,0,0,0,0,0
421.004852615943,1,1,0,1,1,1,1,1,1
421.020085044152,0,0,0,0,0,1,0,1,0
421.041250402563,1,1,1,1,1,1,1,1,1
421.044643339742,0,0,0,0,0,1,0,0,0
421.077587970374,1,1,1,1,1,1,1,1,1
421.098398726137,0,0,0,0,0,1,0,0,0
421.098831833184,0,0,0,0,0,0,1,0,0
421.114012814373,1,1,1,1,1,1,1,1,1
421.172041193845,0,0,0,0,0,0,1,0,0
421.222236983354,0,0,0,1,0,0,0,1,1
421.939512737384,0,0,1,0,0,0,0,0,0
422.036545327231,0,0,0,0,1,1,0,1,0
422.072852486413,1,1,0,1,0,1,1,1,1
422.109253790084,1,0,0,0,1,1,1,0,1
422.1306818912,0,0,0,0,0,0,0,1,0
423.020523971512,1,1,1,1,1,1,1,1,1
423.035730455173,1,0,0,1,1,1,1,1,1
423.036522516392,0,1,0,0,0,0,0,0,0
423.056912426131,1,1,1,1,1,1,1,1,1
423.060294934359,1,0,0,0,0,0,0,0,0
423.068104731932,1,0,0,1,1,0,0,0,0
423.069903957274,0,1,0,0,0,1,0,0,0
423.093256520067,1,1,1,1,1,1,1,1,1
423.104556084823,0,0,0,0,1,0,0,0,0
423.108453196251,0,0,0,0,1,0,0,0,0
423.158072465456,0,0,0,0,0,0,0,1,1
423.187199434546,0,1,0,1,0,0,0,0,0
423.201457845167,0,0,0,1,0,0,0,0,0
423.242176854154,0,1,0,0,0,0,0,0,0
424.052157012636,0,0,0,1,1,1,0,1,0
424.067540807112,0,0,0,0,1,0,0,0,0
424.088512699001,1,0,0,1,1,1,1,0,1
424.185493924001,0,0,0,0,0,0,0,0,1
425.015056252318,0,1,0,1,1,1,1,1,1
425.036186438407,1,1,1,1,1,1,1,1,1
425.051445295092,1,1,0,1,1,1,1,1,1
425.054786706195,0,0,0,0,0,0,0,1,1
425.072566890514,1,1,1,1,1,1,1,1,1
425.083876885804,0,1,0,0,1,0,0,1,1
425.08562879894,1,0,0,0,0,0,0,0,0
425.087855903992,0,0,0,1,1,1,0,1,1
425.091177081294,0,1,0,1,0,1,0,0,0
425.096926509431,0,1,0,0,0,0,0,0,0
425.099014782754,0,0,1,0,0,0,0,0,0
425.103716455727,0,1,0,0,0,1,0,0,0
425.130064957218,0,1,0,0,0,1,0,0,0
425.137290031914,0,1,0,1,1,1,0,0,0
425.173664486624,1,1,0,1,1,0,1,1,1
425.2213858463,1,0,0,0,0,0,0,0,0
425.24061571314,0,0,0,0,0,0,0,0,1
426.046661567081,0,0,0,0,0,0,0,1,0
426.104212525782,1,1,0,1,1,1,0,1,1
426.104814258712,0,0,0,0,0,0,1,0,0
426.125754160835,0,0,0,0,0,0,1,0,0
426.140910010078,0,0,0,0,0,0,1,0,0
426.177290299689,0,0,0,0,0,0,1,0,0
426.235892172828,0,0,0,1,0,0,0,0,0
426.968148952628,0,0,0,0,0,1,0,0,0
426.994301002442,0,0,0,0,0,1,0,0,0
427.015401602547,1,1,0,1,1,1,1,1,1
427.03069297629,1,1,1,1,1,1,1,1,1
427.034068934963,0,0,0,0,0,0,0,1,0
427.051827179376,1,1,1,1,1,1,1,1,1
427.064721559598,0,1,0,0,0,0,0,0,0
427.067054986542,1,1,0,1,1,1,1,1,1
427.088210321811,1,1,1,1,1,1,1,1,1
427.091632846803,0,1,0,0,0,1,0,0,0
427.103455527219,1,1,0,1,1,1,1,1,0
427.106770436673,0,0,0,1,0,1,0,0,0
427.1092332183,0,1,0,0,0,0,0,0,0
427.116532815171,1,1,0,1,1,1,1,1,1
427.119439470086,0,1,0,0,0,0,0,0,0
427.139868036945,0,0,0,1,1,0,0,1,1
427.148830651625,0,0,0,0,1,0,0,0,0
427.152939196354,1,1,0,0,1,1,1,1,0
427.164123424362,0,0,0,0,0,1,0,0,0
427.176258855027,0,0,0,0,0,1,0,0,0
427.183487418593,1,0,0,0,0,0,1,0,1
427.217415870492,0,0,0,1,0,0,0,0,0
427.219777360882,1,1,0,1,1,1,1,1,1
427.25618876574,1,0,0,1,1,0,1,1,1
428.0626170888,0,0,0,0,0,0,0,0,1
428.083500651871,1,0,0,1,0,0,0,0,0
428.083818819476,0,0,0,0,1,1,0,0,1
428.098799663495,0,0,0,0,0,0,0,1,0
428.114677135972,0,1,0,1,0,0,0,0,0
428.156518417607,1,0,0,0,0,0,1,0,0
428.215059384918,0,1,0,1,1,0,0,1,1
428.251502304313,0,0,0,1,0,0,0,1,0
429.009936239586,1,1,0,1,1,1,1,1,1
429.031048753195,1,1,0,1,1,1,1,1,1
429.04634935807,1,1,1,1,1,1,1,1,1
429.067478152054,1,1,1,1,1,1,1,1,1
429.082780166243,1,1,1,1,1,1,1,1,1
429.095806825482,1,1,0,1,1,1,1,1,1
429.119070590131,1,1,0,1,1,1,1,1,1
429.191908757431,1,1,0,1,1,1,0,1,1
429.199112673353,1,1,1,1,1,1,1,1,1
429.235474484795,1,1,0,1,1,1,1,1,1
430.041887810098,0,0,0,0,0,1,0,0,0
430.049366417349,0,0,0,0,0,0,0,0,1
430.062767738354,0,0,0,0,1,0,0,0,0
430.07796278724,0,0,0,0,1,1,0,0,0
430.078353835622,0,0,0,0,0,0,0,1,0
430.183094519501,1,0,0,0,0,0,0,0,1
430.19425159059,1,1,0,1,1,1,1,1,1
430.230700044818,0,0,0,1,1,1,1,1,0
431.025608144845,1,1,1,1,1,1,1,1,1
431.028967310366,0,0,0,0,0,0,0,1,0
431.046695359347,1,1,1,1,1,1,1,1,1
431.061989235377,1,1,1,1,1,1,1,1,1
431.065330555908,0,0,0,1,0,0,0,0,0
431.073317968185,0,0,0,0,1,0,0,0,0
431.075039973235,1,1,0,1,1,1,1,1,1
431.083112171686,1,1,1,1,1,1,1,1,1
431.096175701385,1,0,1,1,0,1,0,1,1
431.098403029763,1,1,1,1,1,1,1,1,1
431.101686310023,1,0,0,0,0,0,0,0,0
431.129795347825,0,0,0,0,0,0,0,1,0
431.132541922287,0,1,1,0,0,0,0,0,0
431.134790025813,1,1,0,1,1,1,1,1,1
431.166374486359,0,0,0,0,0,1,0,0,0
431.17112897083,1,1,0,1,1,1,0,1,1
431.174410155517,0,1,1,1,1,1,0,0,0
431.178343087281,1,1,0,1,1,1,1,1,1
431.207552113338,0,1,0,0,1,0,1,0,0
431.214775341593,1,1,0,1,1,1,1,1,1
432.057258830204,0,0,0,1,1,1,1,1,1
432.09366795784,0,0,0,1,1,1,1,0,0
432.093972279765,1,0,0,0,0,0,0,1,1
432.209943269758,0,0,0,0,0,0,1,0,0
433.004806445734,0,1,0,1,1,0,1,1,1
433.005080181579,0,0,0,0,0,1,0,0,0
433.025893234465,0,0,0,0,0,0,0,1,0
433.041278715971,1,1,1,1,1,1,1,1,1
433.052596394191,0,0,0,0,1,0,0,0,0
433.062408977395,1,1,0,1,1,1,1,1,1
433.077685082233,1,1,1,1,1,1,1,1,1
433.081001196367,0,0,0,0,0,0,0,1,0
433.098779211671,1,1,0,1,1,1,1,1,1
433.114024792418,1,1,1,1,1,1,1,1,1
433.150430202618,1,1,1,1,1,1,1,1,1
433.186850537169,1,1,0,1,1,1,1,1,1
433.194050140366,1,1,0,1,1,1,1,0,1
434.036510309843,0,0,0,0,1,0,0,0,0
434.036820417755,0,0,0,0,0,0,1,0,0
434.072887066175,1,1,0,1,1,1,1,1,1
434.109600047289,0,0,0,0,0,1,0,0,0
435.020539260446,1,1,1,1,1,1,1,1,1
435.035844948812,0,0,0,1,1,1,0,1,0
435.036133213561,1,0,0,0,0,0,0,0,0
435.044227386632,0,0,0,1,0,0,0,0,0
435.056955274874,1,1,1,1,1,1,1,1,1
435.060335951277,1,0,0,0,0,0,0,0,0
435.068265237293,0,0,0,1,0,0,0,0,1
435.069550072193,0,0,0,0,1,0,0,0,0
435.071562809153,0,0,0,0,0,1,0,0,0
435.072247602466,0,0,0,0,0,0,0,1,0
435.077976792052,0,1,0,1,0,0,1,0,1
435.09330045953,1,1,1,1,1,1,1,1,1
435.12967326314,1,1,1,1,1,1,1,1,1
435.237834267722,0,0,0,1,0,0,0,0,0
435.918832212201,0,1,0,0,0,0,0,0,0
436.052157044089,1,0,0,1,1,1,1,0,1
436.052426816234,0,0,0,0,0,0,0,1,0
436.088535127009,1,1,0,1,1,1,1,1,1
436.091714084067,0,0,0,0,0,0,1,0,0
436.124866262007,0,0,0,1,1,0,0,0,1
436.999758644147,0,0,0,0,0,1,0,1,1
437.015044773202,0,0,0,0,1,1,0,1,0
437.036189125917,1,1,1,1,1,1,1,1,1
437.051494636163,1,0,0,1,1,1,0,1,1
437.051849091479,0,0,0,0,0,0,1,0,0
437.072585458072,1,1,1,1,1,1,1,1,1
437.083847161762,0,0,0,1,1,0,0,0,1
437.08782811632,0,0,0,0,0,0,0,1,0
437.088119323033,0,0,0,0,0,0,1,0,0
437.091358188172,0,0,0,0,0,1,0,0,0
437.093808089953,0,0,0,0,0,0,1,0,0
437.103767297209,0,0,0,0,0,1,0,0,0
437.108930056889,1,1,1,1,1,1,1,1,1
437.130076716046,0,1,0,0,0,0,0,0,0
437.130375982541,0,0,0,0,0,1,0,0,0
437.148542879537,1,0,0,0,0,0,0,0,0
437.173693177255,0,0,0,0,0,0,0,0,1
437.210061562984,0,0,0,0,0,0,1,0,0
437.217057397266,0,0,0,1,0,0,0,1,0
438.067782590565,1,1,0,0,1,0,1,1,1
438.10419633434,1,0,0,1,1,1,0,0,0
438.200904148521,0,0,0,1,0,0,0,0,0
438.961395978108,0,0,0,1,0,0,0,0,1
438.994269132279,0,0,0,0,0,0,0,1,0
438.994570667747,0,0,0,0,0,1,0,0,0
439.015468913104,1,1,1,1,1,1,1,1,1
439.030677157054,0,1,1,1,1,1,1,1,1
439.034017602113,0,0,0,0,0,0,0,1,0
439.055165624139,0,0,1,1,1,1,1,1,0
439.067060514861,0,0,0,0,0,1,1,1,0
439.067355163732,1,0,0,0,1,0,0,0,0
439.088161062818,1,1,1,1,1,1,1,1,1
439.099436302225,0,1,0,0,0,0,0,0,1
439.103446463799,0,0,0,1,0,0,0,1,1
439.103751073532,0,1,0,0,0,0,0,0,0
439.106778348986,1,1,1,1,1,1,0,0,0
439.112501310401,1,1,0,0,0,0,0,0,0
439.321977756352,0,1,0,0,0,0,0,0,0
440.018400698362,0,0,0,0,0,1,0,0,0
440.026267275805,0,0,0,0,1,0,0,0,0
440.047618622803,0,0,0,0,0,0,0,1,0
440.119827379301,1,0,0,0,0,0,1,0,0
440.120122132839,0,0,0,1,1,0,0,0,0
440.15655143461,0,0,0,0,1,0,0,0,0
440.192941937655,0,1,0,0,0,0,0,1,0
440.250454408472,0,1,0,0,0,0,0,0,1
441.009921550864,0,1,0,1,1,1,1,1,1
441.013248172984,0,0,0,0,0,0,0,1,0
441.031027668648,1,1,1,1,1,1,1,1,1
441.046330353718,1,1,1,1,1,1,1,1,1
441.049662382024,0,0,0,0,0,0,0,0,1
441.05000529473,0,0,0,0,0,0,1,0,0
441.067445217603,1,1,1,1,1,1,1,1,1
441.082682517206,1,1,0,1,1,1,1,1,1
441.08602507994,0,1,0,0,0,0,0,0,0
441.115071338607,1,0,0,0,0,0,0,0,0
441.116017587413,0,0,0,0,0,0,0,0,1
441.119161409272,1,1,0,1,1,1,1,1,1
441.122352364676,0,0,1,0,0,1,0,0,0
441.124944395799,0,1,0,0,0,0,1,0,1
441.128044415927,0,0,0,0,1,1,1,1,0
441.132181024161,0,1,0,1,1,1,0,1,1
441.135073472144,0,0,0,0,1,0,0,0,0
441.155411082255,0,0,0,0,1,0,0,0,0
441.168546108283,1,1,0,1,1,1,1,1,1
441.199062360882,1,0,0,0,0,0,0,0,1
441.204968766383,1,1,0,0,0,0,1,0,0
441.235446855782,1,1,1,1,1,1,1,1,1
442.041568722121,1,0,0,0,0,0,0,1,0
442.062203847844,0,0,0,0,1,0,0,0,0
442.062654008889,1,0,0,0,0,0,0,0,1
442.099084741158,1,1,0,1,1,0,0,1,1
442.121537104666,0,1,0,0,0,0,0,0,0
442.130288007966,0,0,0,0,0,1,0,1,0
442.194519768779,0,0,0,0,0,0,1,0,0
442.230664611481,0,0,0,1,0,1,1,1,1
442.230898483448,0,0,0,0,1,0,0,0,0
442.267112461559,0,0,0,1,0,0,0,0,0
442.946118010096,0,0,0,1,0,0,0,0,0
443.010289937471,0,0,0,0,1,0,0,1,1
443.025570050744,1,1,1,1,1,1,1,1,1
443.028934248311,0,0,0,0,0,0,0,1,0
443.046693202057,1,1,1,1,1,1,1,1,1
443.06197252065,1,1,1,1,1,1,1,1,1
443.065319689049,1,0,0,1,1,1,0,1,1
443.075077305562,0,0,0,0,1,1,0,0,1
