,ECA2_0038_01.a_p1,ECA2_0038_02.b_p1,ECA2_0038_03.a_p1,ECA2_0038_04.a_p1,ECA2_0038_05.a_p1,ECA2_0038_06.a_p1,ECA2_0038_07.a_p1,ECA2_0038_08.a_p1,ECA2_0038_09.a_p1,ECA2_0038_10.a_p1
576.258592628089,0,0,0,1,0,0,0,0,0,0
577.047135670195,1,1,0,1,1,0,1,1,0,0
577.083450652242,1,1,0,0,1,1,1,1,0,0
577.083879154139,0,0,0,1,0,0,0,0,0,0
577.11978863179,0,1,0,0,0,0,0,1,0,0
577.12015527068,0,0,0,0,1,0,0,0,0,0
577.156181344833,0,0,0,0,0,0,0,1,0,0
577.192442685704,0,0,0,0,0,0,0,1,0,0
577.228842181521,1,0,0,0,0,0,0,0,0,0
577.232269906247,0,0,0,0,1,0,0,0,0,0
577.265260588823,0,0,0,0,1,0,0,0,0,0
577.286913597566,0,0,0,0,1,0,0,0,0,0
577.351699495641,0,0,0,0,0,0,1,0,0,0
578.209350795139,1,0,0,0,0,0,0,0,0,0
579.041468976282,0,0,0,0,0,0,0,1,0,0
579.062665420803,1,1,0,1,1,0,0,1,0,0
579.077996905044,0,0,0,0,0,0,0,1,0,0
579.099008019376,0,1,0,1,1,1,0,1,0,0
579.171855053951,0,1,0,0,0,0,0,0,0,0
579.185434772581,0,0,0,0,0,0,1,0,0,0
579.208271130283,1,0,0,0,0,0,0,0,0,0
579.208716596422,0,0,0,0,0,0,0,1,0,0
579.209049386719,0,0,0,0,0,0,1,0,0,0
579.277759082106,0,0,0,0,0,1,0,0,0,0
579.317744374262,0,0,0,0,0,0,0,0,0,1
579.353960119434,0,0,0,0,1,0,0,0,0,0
580.297843311458,0,0,0,0,0,0,1,0,0,0
581.042007546096,0,0,0,0,0,0,0,1,0,0
581.057587550962,0,0,0,1,0,0,0,0,0,0
581.078413358105,1,0,0,0,0,0,0,1,0,0
581.078802053496,0,1,0,0,0,0,0,0,0,0
581.114829532437,0,1,0,1,0,0,0,1,0,0
581.151157465227,0,0,0,1,0,0,0,1,0,0
581.187966954698,0,1,0,0,0,0,0,0,0,0
581.256918256667,0,0,0,0,0,1,0,0,0,0
581.368546474372,1,0,0,0,0,0,0,0,0,0
582.25042914343,0,0,0,0,0,1,0,0,0,0
582.255915610478,0,0,0,0,0,0,0,1,0,0
582.269081669664,0,0,0,0,1,0,0,0,0,0
583.036590767757,0,0,0,0,0,0,0,1,0,0
583.057704424877,0,0,0,1,0,0,0,0,0,0
583.058115317976,1,0,0,0,0,0,0,0,0,0
583.072906221626,0,0,0,1,1,0,0,0,0,0
583.073284606085,0,1,0,0,0,0,0,0,0,0
583.094139859852,1,1,0,1,0,0,0,1,0,0
583.130449298251,0,0,0,0,0,0,0,1,0,0
583.166819083723,0,1,0,0,0,0,0,0,0,0
583.203509702599,0,0,0,0,0,0,0,1,0,0
583.239862261463,0,0,0,0,0,0,0,0,1,0
583.268731274942,0,0,0,1,0,0,0,0,0,0
584.27164705555,0,0,0,0,0,1,0,0,0,0
585.052143643078,1,1,0,0,0,0,0,1,0,0
585.073327470231,0,0,0,0,1,0,0,0,0,0
585.08860240615,0,0,0,1,1,0,1,1,0,0
585.182780924424,1,0,0,0,0,0,0,0,0,0
585.219109598544,0,0,0,0,0,1,0,0,0,0
586.126691755722,0,0,0,0,1,0,0,0,0,0
586.130473141554,0,0,0,0,1,0,0,0,0,0
586.190719789732,0,1,0,0,0,0,0,0,0,0
586.208442455686,0,0,0,0,0,1,0,0,0,0
587.123682840432,0,0,0,0,1,0,0,0,0,0
587.125579130738,0,0,0,0,0,1,0,0,0,0
587.197165484316,0,0,0,1,0,0,0,0,0,0
587.299982180249,0,0,0,0,0,0,1,0,0,0
588.123699033257,0,0,0,0,1,0,0,0,0,0
589.047181380793,1,1,0,0,1,0,0,1,0,0
589.083498484404,1,1,0,1,1,0,0,1,0,0
589.08391238787,0,0,0,0,0,0,1,0,0,0
589.11979013248,0,0,0,0,0,0,0,1,0,0
589.121006708924,0,0,0,0,1,0,0,0,0,0
589.286925176709,0,1,0,0,0,0,0,0,0,0
589.323333398991,1,0,0,0,0,0,0,0,0,0
590.237830711178,0,0,0,0,1,1,0,0,0,0
590.354977926129,0,0,0,0,1,0,0,0,0,0
591.026546633014,0,0,0,0,0,0,0,1,0,0
591.062755193273,0,1,0,0,0,0,0,1,0,0
591.099146414748,0,1,0,1,0,0,1,1,0,0
591.135598859864,0,0,1,0,0,0,0,0,0,0
591.2001605709,0,0,1,0,0,0,0,0,1,1
591.208099970852,0,0,0,1,0,0,0,0,0,0
591.244993000862,0,0,0,0,0,0,0,1,0,0
591.361110065649,0,0,0,0,0,0,0,1,0,0
592.217070785152,0,1,0,0,0,0,0,0,0,0
592.289825143369,1,0,0,0,1,0,0,0,0,0
592.325766534047,0,0,0,0,0,1,0,0,0,0
593.078451603643,0,0,0,1,1,0,1,1,0,0
593.078972500026,0,1,0,0,0,0,0,0,0,0
593.114833331098,0,0,0,0,1,0,0,1,0,0
593.151157245447,0,1,0,0,0,0,0,0,0,0
593.187462087552,1,1,0,0,0,0,0,1,0,0
593.197228017969,0,0,0,0,0,0,0,0,1,0
593.201331874075,0,0,0,0,0,0,1,0,0,0
593.22380775273,0,0,0,0,0,0,0,1,0,0
593.254667726144,0,0,0,0,1,0,0,0,0,0
593.260479620402,0,0,0,0,0,1,0,0,0,0
593.260843887659,0,0,0,0,0,0,0,1,0,0
593.326618637966,0,0,0,0,0,0,1,0,0,0
594.90394101151,0,0,0,1,0,0,0,0,0,0
595.057632180293,0,1,0,1,1,0,0,1,0,0
595.094039082214,0,1,0,0,1,0,0,0,0,0
595.16681771033,0,1,1,0,0,0,0,0,0,0
595.203044374886,0,1,0,0,0,0,0,0,0,0
595.269564445967,0,0,0,0,0,0,1,0,0,0
595.272747608761,0,0,0,0,0,1,0,0,0,0
595.289462347412,0,0,0,0,1,0,0,0,0,0
596.94796408858,0,0,0,1,1,0,1,0,0,0
597.073227854212,0,0,0,0,0,0,1,1,0,0
597.088378083406,0,0,0,1,0,0,0,0,0,0
597.088764205566,0,0,0,0,0,0,0,1,0,0
597.109538989137,0,1,0,0,0,0,0,1,0,0
597.12394143961,0,0,0,0,0,0,1,0,0,0
597.18234973318,0,0,0,0,0,0,0,1,0,0
597.247274837121,0,1,0,0,0,0,0,0,1,0
597.249285919841,0,0,1,0,0,0,0,0,0,0
598.191212056001,0,0,0,0,0,0,0,1,0,0
599.067912338859,0,0,0,1,0,0,0,0,0,0
599.078193530827,0,0,0,0,0,0,0,1,0,0
599.089048148709,0,0,0,0,0,0,0,0,0,1
599.117363344451,0,0,1,0,0,0,0,0,0,0
599.198367254304,0,1,0,0,0,0,0,0,0,0
599.222558240565,0,1,0,0,0,0,0,0,0,0
599.22591237856,0,0,0,0,0,0,1,0,0,0
599.380420870373,0,1,0,0,0,1,0,0,0,0
599.528774224223,0,0,0,0,1,0,0,0,0,0
600.302944849847,0,0,0,0,0,0,0,1,0,0
601.083526475072,0,0,0,0,0,0,0,1,0,0
601.119823199507,0,0,0,0,0,0,1,0,0,0
601.20156136661,0,0,0,0,0,0,1,0,0,0
601.214244437684,0,1,0,0,0,0,0,0,0,0
601.214828931403,0,0,0,0,1,0,0,0,0,0
601.242561823179,0,0,0,0,1,0,0,0,0,0
601.269658547639,0,0,0,0,1,0,0,0,0,0
601.278963323744,0,0,0,0,0,1,0,0,0,0
601.359630333926,0,0,0,0,0,0,0,0,0,1
602.445916826543,0,0,0,0,0,0,0,1,0,0
602.939848741132,1,1,0,1,1,1,1,0,1,0
603.06314436143,0,0,0,0,0,0,0,1,0,0
603.098597134687,1,0,0,0,0,0,0,0,0,0
603.099197615498,0,0,0,0,0,0,0,1,0,0
603.13538264532,1,0,0,0,0,0,0,1,0,0
603.148596581971,0,0,1,0,0,0,0,0,0,0
603.184763642774,0,0,1,0,0,0,0,1,0,0
603.221665867121,0,1,0,0,1,0,0,1,0,0
603.338985245878,1,0,0,0,1,0,0,0,0,0
603.369089281425,0,0,0,1,0,0,0,1,0,0
604.936827630388,0,0,0,0,0,0,1,0,0,0
605.078376994186,0,0,0,1,0,0,1,1,0,0
605.118062525374,0,0,0,0,0,0,0,0,1,0
605.201097150417,1,0,0,0,0,0,0,0,0,0
605.215908520075,0,0,0,0,0,0,0,0,1,0
605.23754304555,0,0,1,0,0,0,0,0,0,0
605.273831376102,0,0,1,0,1,0,0,0,0,0
607.094027855404,0,1,0,0,1,0,0,0,0,0
607.349007090704,0,0,0,0,0,0,1,0,0,0
608.321174684411,0,0,0,0,1,0,0,0,0,0
608.919707368645,1,0,0,0,0,0,0,0,0,0
609.073219357247,0,1,0,0,0,0,0,0,0,0
609.109641290635,1,1,0,0,0,0,0,0,0,0
609.182295672004,0,0,0,0,0,0,1,0,0,0
609.291924749079,0,0,0,0,1,0,0,0,0,0
609.328414670635,0,0,0,0,0,0,0,1,0,0
609.341490027115,0,0,0,0,0,1,0,0,0,0
610.213444554263,0,0,0,0,1,0,0,0,0,0
610.22763726563,0,0,1,0,0,0,0,0,0,0
610.287601410437,0,0,0,0,0,0,1,0,0,0
611.159551659532,1,0,0,0,0,0,0,0,0,1
611.234942691798,0,0,0,0,0,0,0,0,1,0
611.237309704056,0,0,1,0,0,0,0,0,0,0
611.271335997356,0,1,0,0,0,0,0,0,0,0
612.206975286327,0,0,0,1,0,0,0,0,0,0
612.243257268137,0,0,0,0,0,0,1,0,1,0
613.201913700605,0,0,0,0,0,1,0,0,0,0
613.250579267058,0,0,0,1,0,0,0,0,0,0
613.26931484563,0,0,0,0,0,0,0,0,0,1
613.277722052115,1,0,0,0,0,0,0,0,0,0
613.42396356142,0,0,0,0,0,1,0,0,0,0
613.462581419989,1,0,1,1,0,0,1,1,1,0
614.185594026299,0,0,0,0,0,0,0,0,1,0
614.282073975393,0,0,1,0,0,0,0,0,0,0
614.529860028488,1,1,1,0,0,0,1,1,1,1
615.258439432579,0,0,0,1,0,0,0,0,0,0
615.375295231663,0,0,0,0,0,0,1,0,0,0
616.334139875535,0,0,1,0,0,0,0,1,1,0
616.526953466632,1,0,0,0,1,1,0,0,1,1
616.955488556668,1,1,0,1,0,0,1,0,0,0
617.041983530066,0,0,0,0,1,0,0,0,0,0
617.078374567741,0,0,0,0,1,0,0,1,0,0
617.200383768268,1,1,0,0,0,0,0,0,0,0
617.237297242435,0,0,0,0,0,1,0,0,0,1
617.281807449726,0,0,1,0,0,0,0,0,0,0
617.354632665464,0,0,0,0,0,0,0,0,1,0
617.381699618066,0,0,0,0,0,1,0,0,0,0
618.549762076099,1,1,1,1,0,1,1,1,1,1
619.057749266524,0,0,0,0,0,0,0,1,0,0
619.093983820028,0,0,0,0,0,0,0,1,0,0
619.310639741482,0,0,0,0,0,0,0,1,0,0
621.073337284668,0,1,0,0,0,0,0,0,0,0
621.218519803179,1,0,0,0,0,0,0,0,0,0
622.544285226762,0,0,0,0,0,1,0,0,0,0
623.08898236028,0,0,0,1,0,0,0,0,0,0
623.303455832003,0,0,0,0,0,0,0,0,1,0
624.206879471413,0,0,0,0,0,1,0,0,0,0
624.302409321013,0,0,1,0,0,0,0,0,0,0
625.047659653122,1,0,0,0,0,0,0,0,0,0
625.286864819923,0,0,0,1,0,0,0,0,0,0
625.323375430571,0,0,1,0,0,0,0,0,0,0
626.3184768441,0,0,0,0,0,1,0,0,0,0
627.266233180463,0,0,0,0,0,1,0,0,0,0
627.375268931953,0,0,1,0,0,0,0,0,0,0
628.974075281338,0,0,0,1,0,0,1,0,0,0
629.318355683434,0,0,0,0,0,0,1,0,0,0
630.971209478715,0,0,0,0,0,0,1,0,0,0
631.078140506737,0,0,0,0,1,0,0,0,0,0
631.094007340491,0,0,0,0,0,0,0,1,0,0
631.279737190189,0,0,0,0,0,0,1,0,0,0
631.33390523925,1,0,0,0,1,0,0,0,0,0
631.507384141435,0,0,0,0,1,0,0,0,0,0
632.292674712623,0,0,0,0,0,0,0,1,1,0
633.305100733171,0,0,0,0,0,0,0,1,0,0
634.212638841768,0,0,0,0,0,0,1,0,0,0
634.264027863027,0,0,0,0,0,0,1,0,0,0
634.863322812001,0,0,0,0,0,0,1,0,0,0
635.284484503925,0,0,1,0,0,0,0,0,0,0
635.320857089151,0,0,0,0,0,0,1,0,0,0
636.279601434683,0,0,1,0,0,0,0,0,0,0
636.316397626341,0,0,0,0,1,0,0,0,0,0
636.520632947257,0,0,0,0,0,0,0,0,0,1
637.287125860397,0,0,0,0,0,1,0,0,0,0
637.336393164952,0,0,0,0,1,0,0,0,0,0
639.302692380801,0,0,0,0,0,0,0,1,0,1
639.339014682196,0,0,0,0,0,0,1,0,0,0
639.375428786622,0,1,0,0,0,0,0,0,0,0
640.292593114041,0,0,0,0,1,0,0,0,0,0
641.3181063297,0,0,0,0,0,0,0,0,0,1
641.318468187409,0,0,0,1,0,0,0,0,0,0
641.390939344526,1,1,0,0,1,0,0,0,0,0
641.431683435623,0,0,0,0,0,0,0,1,0,0
643.150918520606,0,0,0,0,1,1,0,0,0,0
643.224791117603,0,1,0,0,0,0,0,0,0,0
643.261165012052,1,0,0,1,0,1,0,0,1,0
643.297585986522,0,0,0,0,1,0,0,0,0,0
643.40669102978,0,0,0,0,0,1,0,0,0,0
645.073353783387,0,0,0,1,0,0,0,1,0,0
645.094014476944,0,0,0,0,1,0,0,0,0,0
645.122719036109,0,0,0,0,0,0,0,0,1,1
645.130825791557,0,0,0,1,0,0,0,0,0,0
645.148420788568,0,0,0,0,1,0,0,0,0,0
645.267431473889,0,0,0,0,0,1,0,0,0,0
645.268765528647,1,0,0,0,0,0,0,0,0,0
645.276674534758,0,0,0,1,1,0,1,0,0,0
646.147387008753,0,0,0,0,1,0,0,0,0,0
647.127234370101,0,0,0,0,1,0,0,0,0,0
647.327492803467,0,0,0,0,1,0,0,0,0,0
648.126839191764,0,0,0,0,1,0,0,0,0,0
649.15880258187,0,0,0,0,0,0,0,0,1,0
649.30011097547,0,1,0,0,0,0,0,0,0,0
649.336511340386,0,0,0,0,1,1,0,0,0,1
651.116442545078,0,0,1,0,0,0,0,0,0,0
651.297003007233,0,0,0,0,0,1,0,0,0,0
651.436253234545,1,1,1,1,1,0,1,1,1,1
652.873752197326,1,0,0,0,0,0,0,0,0,0
653.35450829525,1,1,0,0,0,0,0,0,0,0
653.391303219588,0,0,0,0,0,0,0,0,1,0
655.260861809612,0,0,0,0,1,1,0,0,0,0
655.333800565109,0,0,0,0,0,0,1,1,0,0
655.370112538989,0,0,1,1,1,0,0,0,0,0
656.292743575974,0,0,0,0,1,0,0,0,0,0
656.329180561339,0,1,0,0,0,1,0,0,0,0
657.26742886641,0,0,0,0,1,0,0,0,0,0
657.313098048417,0,0,1,0,0,0,0,0,0,0
659.1461804883,0,0,0,1,0,1,1,0,0,1
659.284290494112,0,1,0,0,0,0,0,0,1,0
659.292362570671,0,0,0,0,0,0,1,0,0,0
659.320729421224,0,0,0,1,0,0,0,0,0,0
659.365660330898,0,0,0,0,0,0,1,0,0,0
659.538651913678,0,0,0,0,1,0,0,0,0,0
660.397256762268,0,0,0,0,1,0,0,0,0,0
661.263541324538,0,0,0,0,0,1,0,1,0,0
661.308109048443,0,0,0,0,0,1,0,0,0,0
661.326854234871,0,1,0,0,0,0,0,0,0,0
663.083759174554,0,0,0,0,0,0,1,0,0,0
663.279320335903,0,0,0,0,0,0,1,0,0,0
663.315665578082,0,0,0,0,1,0,0,0,0,0
664.238547687864,0,0,0,0,0,1,0,0,0,0
664.274647454325,0,0,0,1,0,1,1,1,0,0
664.275132993305,0,0,0,0,1,0,0,0,0,0
664.310965912622,0,0,0,0,0,1,0,0,0,0
664.902808662033,0,0,0,0,0,0,1,0,0,0
664.903523083187,0,0,0,0,1,0,0,0,0,0
665.315065659875,0,0,0,0,0,1,0,0,0,0
665.39078438216,0,0,0,1,0,0,0,0,0,0
665.433870263525,0,0,0,0,0,0,0,1,0,0
666.888812646591,0,0,0,1,0,0,1,0,0,0
667.260772493199,0,0,0,0,1,0,0,1,0,0
667.297244286019,0,0,0,0,0,1,0,0,0,0
667.333717280143,0,0,0,1,0,0,0,1,0,0
668.366123276491,0,0,0,0,0,1,0,0,0,0
669.049494367085,0,0,0,0,0,0,0,1,0,0
669.27477088443,0,1,0,0,0,0,0,0,0,0
669.277073410017,0,0,0,0,0,1,0,0,0,0
669.313051573377,0,0,0,0,0,0,1,0,0,0
669.349548641861,0,0,0,0,1,0,0,0,0,0
670.2722970427,0,0,0,1,0,0,0,0,0,0
671.257114316721,0,0,0,0,0,0,1,0,0,0
671.263955212791,0,0,0,0,0,0,0,0,0,1
671.327508675034,0,0,0,0,1,0,0,0,0,0
671.328785244283,0,0,0,0,0,1,0,0,0,0
671.356372960601,0,1,0,0,0,0,0,0,0,0
671.365096972511,0,0,0,0,1,1,0,0,0,0
671.401445619978,0,0,0,0,1,0,0,0,0,0
672.324036247699,0,1,0,0,1,0,1,0,1,0
673.105298270976,0,1,0,0,0,0,0,0,0,0
673.261431469645,0,0,0,0,0,0,0,1,0,0
673.274994647398,0,0,0,0,0,0,1,0,0,0
673.308173563182,1,0,0,1,0,0,0,0,0,0
673.336472493863,0,0,0,0,1,0,0,0,0,0
673.344561388904,0,0,0,1,0,0,0,0,0,0
674.511191710408,0,0,0,0,0,1,0,0,0,0
675.140254670709,0,0,0,0,1,0,0,0,0,0
675.279196018793,0,0,0,1,0,0,0,1,0,0
675.315718027848,0,1,0,0,1,0,0,0,0,0
676.922278161188,1,1,0,1,1,0,1,0,1,1
677.427357185155,0,1,0,0,0,0,0,0,0,0
678.253092052345,0,0,0,0,0,0,1,0,0,0
678.290150510665,0,0,0,1,1,0,0,0,0,0
679.296196748081,0,0,0,0,0,0,1,0,0,0
679.310633517331,0,0,0,0,1,0,0,0,0,0
680.34096331449,0,0,0,0,0,1,0,0,0,0
680.502403632752,1,0,0,0,0,1,0,0,0,0
680.986504206963,0,0,0,0,0,1,0,0,0,0
681.347897889275,0,0,0,0,0,1,0,0,0,0
682.499319691484,0,0,0,0,0,0,0,0,0,1
683.172424284082,0,0,0,0,1,0,0,0,0,0
683.328729211399,0,0,0,0,0,0,0,0,1,0
684.263598326797,0,1,0,0,0,0,0,0,0,0
684.287908260586,0,0,0,0,0,0,0,1,0,0
684.323096918384,0,0,0,1,0,0,0,0,0,0
685.308630968956,0,1,0,0,0,0,0,0,0,0
685.380886748031,0,0,0,0,0,1,0,0,0,0
687.315933388381,0,0,0,0,0,0,0,0,0,1
687.323541620514,0,0,0,0,0,0,0,1,0,0
688.28251852902,0,0,0,0,0,1,1,0,0,0
688.391452153798,0,0,0,0,0,1,0,0,0,0
689.102678975921,0,0,0,0,1,0,0,0,0,0
689.29508996802,0,0,0,0,0,1,0,0,0,0
690.28974575987,0,0,0,1,0,0,0,0,0,0
690.937901122211,0,0,0,1,0,0,0,0,0,0
691.309004005273,0,0,0,0,0,0,1,0,0,0
691.311095345409,0,0,1,0,0,0,0,0,0,0
693.312114175834,0,1,0,0,0,0,0,0,0,0
694.248966851678,0,1,0,0,0,0,0,0,0,0
694.321514937843,0,0,0,0,0,0,0,0,1,0
695.262769275012,0,0,0,0,0,0,0,0,1,1
695.278992384896,0,0,0,1,0,0,0,0,0,0
695.328788366556,0,1,0,0,0,0,0,0,0,0
696.337349199784,0,0,0,0,1,0,0,0,0,0
697.082319169583,0,0,0,0,0,0,0,0,0,1
698.266549227098,0,0,0,0,1,0,0,0,0,0
698.280132213967,0,1,0,0,0,0,0,0,0,0
699.324435653251,0,0,0,0,1,0,0,0,0,0
701.265598543461,0,0,0,0,0,0,0,0,1,0
701.330537410053,0,1,0,0,0,0,0,0,0,0
701.337797732604,0,1,0,0,0,0,0,0,0,0
702.261383286103,0,1,0,0,0,0,0,0,0,0
702.298072611937,0,0,0,0,1,0,0,0,0,0
703.08512191488,0,0,0,0,0,1,0,0,0,0
707.385037602965,0,0,0,0,0,0,0,0,1,0
708.948456143613,0,0,0,0,0,0,1,0,0,0
714.370146175307,0,0,0,0,1,0,0,0,0,0
719.075133538889,0,0,0,1,0,0,0,0,0,0
729.370650213848,1,0,0,0,0,0,0,0,0,0
731.31220579808,0,0,0,0,0,1,0,0,0,0
733.02600322465,0,0,0,0,0,0,0,1,0,0
734.892826834495,0,1,0,0,0,0,0,0,0,0
735.372509306146,0,0,0,1,0,0,0,0,0,0
737.413005647121,0,0,1,0,0,0,0,0,0,0
741.442776852387,0,0,0,0,0,1,0,0,0,0
742.934903390463,0,1,0,0,0,0,0,0,0,0
746.441954899694,0,1,0,0,0,0,0,0,0,0
749.351615126763,0,0,0,0,1,0,0,0,0,0
751.60653755279,0,0,0,0,0,0,0,0,0,1
757.421324284481,0,0,0,0,0,0,1,0,0,0
758.447948441604,0,0,1,0,0,0,0,0,0,0
762.347024788549,1,0,0,0,0,0,0,0,0,0
765.383491040758,0,0,0,0,1,0,0,0,0,0
765.632356583944,0,0,0,0,0,0,0,1,0,0
777.1364464237,0,0,0,0,1,0,0,0,0,0
779.132483044501,0,0,0,0,1,0,0,0,0,0
779.38599775601,1,0,0,0,0,0,0,0,0,0
783.344775695199,0,0,0,0,0,0,0,0,0,1
788.370674018835,0,0,0,0,0,1,0,0,0,0
790.428494452914,1,0,0,0,0,0,0,0,1,0
791.188765524687,0,0,0,0,0,1,0,0,0,0
792.425576835256,1,1,1,1,0,1,1,0,1,1
792.42615057186,0,0,0,0,1,0,0,0,0,0
792.426971236491,0,0,0,0,0,0,0,1,0,0
793.167685122286,0,0,0,0,0,1,0,0,0,0
794.184389831301,0,0,0,0,1,0,0,0,0,0
795.661432054533,0,0,0,0,1,0,0,0,0,0
800.413855391086,1,0,0,0,0,0,0,0,0,0
807.183806986709,0,0,0,0,0,1,0,0,0,0
821.476222639612,0,0,0,0,0,0,0,0,0,1
826.692710529404,0,0,0,0,0,0,0,0,1,0
827.370917458023,0,1,0,0,0,0,0,0,0,0
835.628213491817,0,0,0,0,0,0,0,0,0,1
855.602869542914,0,0,0,1,0,0,0,0,0,0
856.624210299943,0,0,0,0,0,0,0,0,1,0
858.421652753874,0,0,0,0,0,0,0,0,0,1
858.818645409401,0,1,0,0,0,0,0,0,0,0
880.43059363433,0,0,0,0,0,1,0,0,0,0
885.492877233332,0,0,0,1,0,0,0,0,0,0
893.631753940071,0,0,0,0,0,0,0,0,0,1
