ID_scanned,Wet_weight_g_tube.without.cap,Date_time.x,true_wet_weight_g,Weight_dry_g,Date_time.y,true_dry_weight_g,percent_water_content_dry,percent_water_content_wet
ECA2_0058_09_SM,35.29,11/6/20 16:00,28.632,29.56,11/11/20 13:30,22.902,25.0196489389573,20.0125733445096
ECA2_0061_01_SM,27.7,10/28/20 10:00,21.042,26.84,NA,20.182,4.26122287186602,4.08706396730349
ECA2_0061_02_SM,33.41,10/28/20 10:00,26.752,32.15,NA,25.492,4.94272713008002,4.70992822966507
ECA2_0061_03_SM,31.32,10/28/20 10:00,24.662,30.34,NA,23.682,4.13816400641838,3.97372475873814
ECA2_0061_04_SM,30.24,10/28/20 10:00,23.582,29.4,10/30/20 14:30,22.742,3.69360654296016,3.56203884318548
ECA2_0061_05_SM,32.71,10/28/20 10:00,26.052,31.62,NA,24.962,4.36663728867879,4.18393981268233
ECA2_0061_06_SM,30.11,10/28/20 10:00,23.452,28.96,NA,22.302,5.15648820733566,4.90363295241343
ECA2_0061_07_SM,34.3,10/28/20 10:00,27.642,33.35,10/30/20 14:30,26.692,3.55911883710473,3.43679907387308
ECA2_0061_08_SM,32.43,10/28/20 10:00,25.772,31.14,10/30/20 14:30,24.482,5.26917735479127,5.00543225205649
ECA2_0061_09_SM,27.61,10/28/20 10:00,20.952,27.08,NA,20.422,2.59524042699051,2.52959144711723
ECA2_0061_10_SM,28.62,10/28/20 10:00,21.962,28.16,10/30/20 14:30,21.502,2.13933587573249,2.09452691011748
